id,binance_order_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_btc_dist_from_ema13_pct,entry_btc_1h_slope,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,entry_pair_volume_24h_usd,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_arm_min_pnl_pct,post_arm_min_pnl_at,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_5min,post_exit_pnl_at_15min,post_exit_pnl_at_30min,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_regime_change_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
28,,NEARUSDT,LONG,CLOSED,1.551,1.554,1.555,272.5456437974636,20.0,5450.912875949271,3514.4505970014648,VERY_STRONG,0.253,0.1685,62.89,38.59,26.6512,26.3701,0.6303,0.6343,BULLISH,0.1558,0.0386,25.2176,25.1177,54.7,66.5,36.1,0.2335,41.7,34.9,1.7094,1.5644,76.3,15.8,71.8,0.2811,3.0,HEALTHY_BULL,HEALTHY_BULL,,-0.0942,30.453468902167607,16.288230288747492,0.5935,0.1021,0.000481,0.3787,0.8605,0.1517,-0.1987,2026-05-18T19:24:52.980844,,116334168.403,,-0.0081,,,,,,,,,2.452910794177172,2.4576553024831242,4.910566096660297,5.632785694344497,0.10333655705996865,0.23222759509994298,-0.7989007092198517,1.556,1.551,0.0,0.7037,0.4614,2026-05-18T19:24:52.980804,2026-05-18T19:14:52.130728,0.0034,NEVER,1,0.5,,True,,False,,,,1.0,,False,,,0,,0.5759,0.4614,True,1.59,1.553,2026-05-18T20:04:51.350388,2026-05-18T19:25:16.052543,2.4245,0.0389,39.93,0.34,,,2.2311,,,,,,0.10333655705996865,2026-05-18T19:24:55.623587,,,,,,0.1679,0.1679,0.2968,1.264,1.7798,,,,,,,,,2026-05-18T20:05:20.925316,2.1666,2026-05-18T20:05:20.925316,2.1666,2026-05-18T20:06:01.600479,2.1021,2026-05-18T20:06:01.600479,2.1021,2026-05-18T20:06:01.600479,2.1021,2026-05-18T20:05:50.365434,2.1666,False,,,,False,,,,,,,,,,,-0.6056,4.7,2026-05-18T19:10:03,2026-05-18T19:24:55.626328,BREAKEVEN_EXIT_L1,TAKER_FALLBACK,TAKER,True,
27,,LTCUSDT,LONG,CLOSED,54.01,54.19,54.2,272.5456437974636,20.0,5450.912875949271,100.92414138028646,STRONG_BUY,0.2238,0.1019,63.55,44.46,21.4983,20.493,0.2361,0.2367,BULLISH,0.1198,0.0386,25.2176,25.1177,54.7,66.5,36.1,0.2335,41.7,34.9,1.7094,2.6705,76.3,15.8,72.4,1.0053,2.0,HEALTHY_BULL,BULL_EXHAUSTED,,-0.0942,35.39929591523071,17.21264437752933,0.2528,0.0492,0.000481,0.1439,0.4112,0.1517,-0.1987,2026-05-18T20:31:43.040645,,117688722.53,,0.3097,2026-05-18T20:39:02.440153,0.2986,,,,,,,2.452910794177172,2.4610856496289752,4.913996443806147,13.252349004645385,0.24312164413997353,0.6132568042955056,-0.23805406406220758,54.39,54.01,0.0,,,,,,ENDED_NEG,2,1.0,,True,,False,,,,1.0,PAIR_60-65_18-22,False,0.2986419181633047,0.24312164413997353,0,,-0.1559,-0.0564,True,54.2,54.04,2026-05-18T20:40:34.688202,2026-05-18T20:52:11.937604,,,,,,,,,,,,,0.24312164413997353,2026-05-18T20:40:25.226385,,,,,,0.1877,0.2248,0.1692,0.1137,,2026-05-18T20:31:43.040629,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-18T20:31:43.906477,0.4097,2026-05-18T20:32:00.127860,0.4282,,,-0.0715,2.02,-0.127,6.04,2026-05-18T19:09:43,2026-05-18T20:40:25.231737,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
26,,SUIUSDT,SHORT,CLOSED,1.028,1.0365,1.0357,326.23772592667564,20.0,6524.754518533513,6347.037469390577,STRONG_BUY,0.4666,0.1343,26.38,33.92,29.516,28.1886,0.2576,-0.257,BEARISH,-0.1862,-0.0648,25.0556,24.4392,35.8,34.6,38.3,0.1667,35.1,41.3,0.8395,1.5126,7.9,92.1,7.7,1.3273,3.0,HEALTHY_BEAR,CHOPPY_FLAT,,-0.1775,12.909414283562718,35.59591882454299,0.3349,-0.2285,-2.8e-05,-0.3159,-0.572,-0.1413,-0.2383,,,274376459.02384,,-0.1361,2026-05-18T19:01:29.470829,-0.4912,,,2026-05-18T19:01:43.280841,-0.6469,,,1.1744558133360323,2.9604169516604997,4.134872764996532,-58.08469125481613,-0.8902203307392949,0.0,-0.8902203307392949,1.028,1.028,0.0,,,,2026-05-18T19:01:56.959281,-0.6671,ENDED_NEG,1,0.5,,True,,False,,,,1.0,,False,-0.4912081712062217,,0,,-0.6671,-0.2202,False,1.0488,1.0365,2026-05-18T19:44:13.313989,2026-05-18T19:01:57.395031,-0.8898,-2.0863,42.27,0.01,43.44,-1.8626,-1.9891,0.0,43.44,-1.8626,,,,,43.44,-1.8626,,,,-1.279,-1.7848,-1.2887,-1.2595,-1.6681,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-18T19:00:07,2026-05-18T19:01:56.975370,STOP_LOSS_WIDE L1,MAKER,TAKER,True,
25,,TONUSDT,SHORT,CLOSED,1.9120000000000001,1.9279,1.9279,326.23772592667564,20.0,6524.754518533513,3412.52851387736,VERY_STRONG,0.5547,0.1798,29.16,40.76,30.4197,29.0151,0.3837,-0.3822,BEARISH,-0.23,-0.0648,25.0556,24.4392,35.8,34.6,38.3,0.1667,35.1,41.3,0.8395,1.3246,7.9,92.1,8.7,1.4046,2.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.1775,12.301264503714403,35.63775620959666,0.4828,-0.3682,-2.8e-05,-0.5874,-0.7658,-0.1413,-0.2383,,,278613644.97932,,-0.1819,2026-05-18T19:01:42.441253,-0.738,,,,,,,1.1744558133360323,2.960556174856873,4.135011988192906,-58.39421535884226,-0.8949641736401569,0.0,-0.8949641736401569,1.9120000000000001,1.9120000000000001,0.0,,,,2026-05-18T19:01:50.757386,-0.4911,ENDED_NEG,1,0.5,,True,,False,,,,1.0,PAIR_25-50_30-33,False,-0.7379898012552255,,0,,-0.4911,-0.4204,True,1.9653,1.9279,2026-05-18T19:44:35.816842,2026-05-18T19:01:52.960622,-0.8946,-2.8507,42.75,0.04,43.55,-2.5839,-2.7565,0.0,,,,,,,43.55,-2.5839,,,,-1.5274,-2.108,-1.8465,-1.7157,-2.1446,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-18T18:59:50,2026-05-18T19:01:50.768564,STOP_LOSS_WIDE L1,MAKER,TAKER,True,
24,,1000PEPEUSDT,SHORT,CLOSED,0.0036017,0.0036306,0.0036281,326.23772592667564,20.0,6524.754518533513,1811576.344096819,STRONG_BUY,0.3462,0.1081,29.06,40.35,27.9403,26.1729,0.2801,-0.2793,BEARISH,-0.143,-0.0648,25.0556,24.4392,35.8,34.6,38.3,0.1667,35.1,41.3,0.8395,1.0286,7.9,92.1,7.7,1.7674,4.0,HEALTHY_BEAR,CHOPPY_FLAT,,-0.1775,10.604287069997802,32.60504263427559,0.3062,-0.1869,-2.8e-05,-0.2717,-0.5147,-0.1413,-0.2383,,,280188372.2489171,,-0.1361,2026-05-18T19:01:29.254216,-0.5178,,,2026-05-18T19:01:43.148592,-0.6344,,,2.936139533340081,2.95969908369506,5.895838617035141,-58.25039496143261,-0.8927599466918308,0.0,-0.8927599466918308,0.0036017,0.0035992,0.0,,,,2026-05-18T19:01:56.345806,-0.5995,ENDED_NEG,1,0.5,,True,,False,,,,1.0,,False,-0.5177682760918348,,0,,-0.5995,-0.298,True,0.0036774,0.0036306,2026-05-18T19:44:08.169792,2026-05-18T19:01:56.737415,-0.8924,-2.1918,42.2,0.01,43.45,-2.0641,-2.1224,0.0,43.45,-2.0641,,,,,43.45,-2.0641,,,,-1.2228,-1.6837,-1.245,-1.4782,-1.8003,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-18T18:59:48,2026-05-18T19:01:56.362095,STOP_LOSS_WIDE L1,TAKER_FALLBACK,TAKER,True,
23,,FARTCOINUSDT,SHORT,CLOSED,0.1794,0.1789,0.1789,316.9513660561112,20.0,6339.027321122225,35334.600452186314,VERY_STRONG,0.6238,0.1726,29.59,33.71,31.4574,30.2695,0.2145,-0.214,BEARISH,-0.2568,-0.0546,24.9312,24.4392,43.4,34.6,38.3,0.1635,36.1,41.3,0.5588,1.1617,7.9,89.5,9.3,1.1879,2.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.1664,12.552413820435692,34.72647002722927,0.3917,-0.3297,-2.8e-05,-0.4529,-0.6246,-0.0495,-0.229,,,45686967.25963,,-0.1706,,,,,,,,,1.1410249178020004,2.844612009403259,3.9856369272052596,13.681663298887912,0.21583221850613177,0.21583221850613177,-0.17453288740245582,0.1794,0.1789,0.0,0.3824,-0.3691,2026-05-18T18:58:21.920013,2026-05-18T18:57:36.998494,0.0471,NEVER,1,0.5,,True,,False,,,,1.0,PAIR_25-50_30-33,False,,,0,,0.4013,-0.4064,False,0.183,0.1789,2026-05-18T19:03:36.244305,2026-05-18T18:58:29.992951,0.2157,-2.0697,5.1,0.0,4.78,-1.791,-1.9582,0.2157,22.3,-1.5123,5.86,-1.8467,,,4.78,-1.791,,,,0.16,0.0485,-1.9025,-1.5123,-1.4565,,,,,,,,,,,,,2026-05-18T19:00:31.287110,0.0485,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-18T18:57:25,2026-05-18T18:58:29.621562,FAST_EXIT L1,MAKER,TAKER,True,
22,,TONUSDT,SHORT,CLOSED,1.9131,1.9075,1.9092,316.9513660561112,20.0,6339.027321122225,3313.484564906291,VERY_STRONG,0.4809,0.1461,35.54,40.76,30.1255,29.0151,0.1808,-0.1805,BEARISH,-0.2014,-0.0546,24.9312,24.4392,43.4,34.6,38.3,0.1635,36.1,41.3,0.5588,0.9341,7.9,89.5,12.5,1.1104,2.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.1664,12.755538409245496,33.26092024719765,0.4642,-0.3565,-2.8e-05,-0.5563,-0.5074,-0.0495,-0.229,,,278047403.51956,,-0.1706,,,,,,,,,2.852562294505001,2.8442123134014374,5.6967746079064385,12.858738955568956,0.2028503476033689,0.2028503476033689,-0.19981888035126186,1.9131,1.9075,0.0,0.6063,-0.3898,2026-05-18T18:58:30.609483,2026-05-18T18:57:35.174074,0.2645,NEVER,1,0.5,,True,,False,,,,1.0,PAIR_25-50_30-33,False,,,0,,0.6116,-0.3898,False,1.9649,1.9075,2026-05-18T19:41:14.056389,2026-05-18T18:58:30.945139,0.2027,-2.7976,42.72,0.0,4.76,-1.8515,-2.5258,0.1609,4.76,-1.8515,5.84,-2.0084,,,5.84,-2.0084,,,,0.0041,-0.1318,-2.024,-1.5693,-1.7365,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-18T18:57:13,2026-05-18T18:58:30.613969,FAST_EXIT L1,TAKER_FALLBACK,TAKER,True,
21,,DOTUSDT,SHORT,CLOSED,1.218,1.216,1.215,310.86361040107363,20.0,6217.272208021473,5104.492781626825,STRONG_BUY,0.3749,0.1084,28.85,32.42,27.2856,26.965,0.1458,-0.1456,BEARISH,-0.1545,-0.0565,24.3704,24.0356,37.4,37.0,33.6,0.1573,35.3,41.3,0.5381,0.8962,7.9,89.5,10.0,0.3206,4.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.1609,13.155267428540993,25.227799631555225,0.3068,-0.2124,-2.8e-05,-0.316,-0.3991,-0.1277,-0.2361,2026-05-18T18:58:30.593356,,66870810.015,,-0.1706,,,,,,,,,2.7977724936096626,2.7931784501061983,5.59095094371586,4.618034619537799,0.07427750410509047,0.2385550082101809,-0.2542775041050905,1.218,1.214,0.0,0.3629,-0.2535,2026-05-18T18:58:30.593316,2026-05-18T18:52:16.706290,-0.0184,RECOVERED,1,0.5,,True,,False,,,,1.0,,False,,,0,,0.1979,-0.2535,True,1.237,1.215,2026-05-18T19:03:36.244305,2026-05-18T18:58:34.330893,0.1563,-1.6499,5.07,0.04,4.74,-1.3215,-1.4857,0.1563,37.72,-1.4036,5.82,-1.4857,0.07427750410509047,2026-05-18T18:58:31.818469,4.74,-1.3215,,,,0.1563,-0.0079,-1.5678,-1.0752,-0.9931,,,,,,,,,2026-05-18T18:59:51.544271,0.0742,,,2026-05-18T18:59:51.544271,0.0742,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-18T18:51:50,2026-05-18T18:58:31.821053,BREAKEVEN_EXIT_L1,TAKER_FALLBACK,TAKER,True,
20,,ETHUSDT,SHORT,CLOSED,2088.54,2084.93,2084.93,308.729082001283,20.0,6174.581640025661,2.9564105260256737,STRONG_BUY,0.3324,0.1278,27.63,30.03,29.1164,26.4619,0.184,-0.1836,BEARISH,-0.1653,-0.0647,22.6456,21.6125,39.8,38.3,49.3,0.1648,36.4,41.3,0.8536,2.3345,0.0,97.4,40.5,2.6545,4.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.1094,9.574218816608767,43.06819785988622,0.2709,-0.1693,-2.8e-05,-0.3534,-0.4291,-0.1264,-0.2256,2026-05-18T18:50:02.867622,,10811648608.02,,-0.1511,,,,,,,,,1.111424695204619,2.773759049112018,3.8851837443166373,6.78745825463642,0.10992579984104335,0.2162679814607298,-0.205268594329065,2088.54,2082.71,0.0,0.2665,-0.2225,2026-05-18T18:50:03.297355,2026-05-18T18:32:43.376958,0.0364,RECOVERED,1,0.5,,True,,False,,,,1.0,,False,,,0,,0.1245,-0.2577,True,2112.87,2078.37,2026-05-18T19:03:38.338445,2026-05-18T19:00:03.160425,0.4239,-1.2279,12.59,9.0,12.22,-0.8032,-1.1049,0.4239,24.71,-0.8497,2.81,0.0342,0.10992579984104335,2026-05-18T18:51:02.445783,13.3,-1.0436,,,,0.0979,0.0562,0.0979,-0.9675,-1.0283,,,,,,,,,,,,,2026-05-18T19:01:27.953749,0.0672,,,2026-05-18T19:01:27.953749,0.0672,2026-05-18T19:01:23.089064,0.1482,False,,,,False,,,,,,,,,-0.1325,6.17,0.1502,12.38,2026-05-18T18:30:53,2026-05-18T18:51:02.451242,BREAKEVEN_EXIT_L1,MAKER,TAKER,True,
19,,TONUSDT,SHORT,CLOSED,1.923,1.9182,1.9172,609.7267773248366,20.0,12194.535546496732,6341.412140663927,STRONG_BUY,0.3607,0.1721,33.39,40.23,25.4167,23.6518,0.3648,-0.3635,BEARISH,-0.1955,-0.0937,21.5915,20.3212,29.4,33.6,62.1,0.1714,34.5,41.3,1.0174,0.8217,0.0,97.4,17.5,1.7648,5.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.1175,11.669390003115497,33.525434621500565,0.4867,-0.1305,-2.8e-05,-0.3514,-0.6612,-0.3249,-0.2448,2026-05-18T18:53:42.334041,,277237018.37936,,-0.1759,,,,,,,,,2.195016398369412,5.473843545699694,7.668859944069106,22.769918331118618,0.18672230889236285,0.5352930317212723,-0.46359620384815603,1.923,1.9115,0.0,0.6015,-0.1857,2026-05-18T18:55:10.912259,2026-05-18T18:33:10.534433,-0.0732,RECOVERED,2,1.0,,True,,False,,,,2.0,BTC_25-30_20-25,False,,0.18672230889236285,0,,0.0729,-0.3671,True,1.9647,1.9083,2026-05-18T19:40:38.902779,2026-05-18T18:58:31.149441,0.7014,-2.2315,44.46,2.34,7.09,-1.3006,-2.2159,0.7014,7.09,-1.3006,8.17,-1.4567,0.18672230889236285,2026-05-18T18:56:10.689127,8.17,-1.4567,,,,0.405,0.5038,0.1242,-0.9626,-0.9626,2026-05-18T18:54:27.509928,0.19712740509620982,,,,,2026-05-18T18:59:52.570076,0.3062,2026-05-18T18:56:11.198679,0.2178,2026-05-18T18:59:48.469923,0.3426,2026-05-18T18:56:11.198679,0.2178,2026-05-18T18:56:11.198679,0.2178,2026-05-18T18:56:11.198679,0.2178,2026-05-18T18:56:31.629126,0.2438,False,,,,False,,,,,,,,,-0.1098,3.29,-0.0838,15.64,2026-05-18T18:27:37,2026-05-18T18:56:10.695645,TRAILING_STOP L2,MAKER,TAKER,True,
18,,BTCUSDT,SHORT,CLOSED,76164.40000000001,76838.3,76655.5,609.7267773248366,20.0,12194.535546496732,0.1601080760367932,STRONG_BUY,0.1853,0.0856,28.53,35.08,21.5915,20.3212,0.1977,-0.1974,BEARISH,-0.0965,-0.0937,21.5915,20.3212,29.4,33.6,62.1,0.1714,34.5,41.3,1.0174,1.369,0.0,97.4,9.2,1.2703,1.0,HEALTHY_BEAR,CHOPPY_FLAT,,-0.1175,14.972757557972766,33.4084883108653,0.1714,-0.0376,-2.8e-05,-0.1206,-0.3506,-0.3249,-0.2448,,,14132423625.0,,-0.1361,2026-05-18T19:01:26.623425,-0.2813,,,2026-05-18T19:01:28.418869,-0.3324,,,2.195016398369412,5.536094570522067,7.731110968891479,-115.62794341008549,-0.9481947300838636,0.0,-0.9481947300838636,76164.40000000001,76164.40000000001,0.0,,,,2026-05-18T19:03:01.603244,-0.746,ENDED_NEG,1,0.5,,True,,False,,,,2.0,BTC_25-30_20-25,False,-0.2813103786020727,,0,,-0.746,-0.0506,True,76938.5,76515.3,2026-05-18T19:46:05.486778,2026-05-18T19:08:57.304274,-0.5237,-1.0794,43.06,5.93,42.37,-0.9923,-0.9322,0.0,42.37,-0.9923,,,,,42.37,-0.9923,,,,-0.9204,-0.8132,-0.5961,-0.5573,-0.7577,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-18T19:01:59.122793,-0.5633,,,,,-0.2495,3.19,-0.2495,3.19,2026-05-18T18:27:29,2026-05-18T19:03:01.616794,STOP_LOSS_WIDE L1,MAKER,TAKER,True,
17,,XLMUSDT,SHORT,CLOSED,0.14512,0.14483,0.14479,295.4033993115904,20.0,5908.067986231808,40711.604094761635,STRONG_BUY,0.3116,0.1126,27.47,32.42,23.0552,20.1969,0.17,-0.1697,BEARISH,-0.1455,-0.0686,20.3259,19.7971,35.1,35.1,63.3,0.164,36.1,41.3,0.8542,3.1595,2.6,92.1,40.5,2.8583,3.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.079,11.871238923481938,47.80332889733179,0.2415,-0.1656,-2.8e-05,-0.3311,-0.3936,-0.2262,-0.2289,2026-05-18T18:25:55.034093,,46853226.62624,,-0.1116,,,,,,,,,2.6586305938043138,2.653317729469947,5.311948323274261,6.49441686420712,0.10992454520397771,0.2822732910694685,-0.13825764884234737,0.14512,0.14458,0.0,0.4957,-0.3018,2026-05-18T18:25:56.621981,2026-05-18T18:25:29.570272,0.0735,NEVER,1,0.5,,True,,False,,,,1.0,,False,,,0,,0.3223,-0.3018,True,0.14657,0.14461,2026-05-18T19:03:37.303724,2026-05-18T18:58:29.637190,0.2614,-1.0892,37.59,32.46,37.24,-0.7929,-0.7791,0.2614,6.93,-0.1934,3.62,-0.1589,0.10992454520397771,2026-05-18T18:26:01.153847,37.24,-0.7929,,,,0.0134,-0.0004,-0.1313,-0.0073,0.0616,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-18T18:23:14,2026-05-18T18:26:01.159003,BREAKEVEN_EXIT_L1,TAKER_FALLBACK,TAKER,True,
16,,PENGUUSDT,SHORT,CLOSED,0.008253,0.008226,0.008225,295.4033993115904,20.0,5908.067986231808,715869.1368268277,STRONG_BUY,0.3978,0.1819,33.4,35.77,25.933,25.3627,0.2248,-0.2243,BEARISH,-0.2015,-0.0686,20.3259,19.7971,35.1,35.1,63.3,0.164,36.1,41.3,0.8542,0.8675,2.6,92.1,13.6,0.5704,5.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.079,15.918416742052205,31.847146241726403,0.3417,0.1629,-2.8e-05,0.094,-0.5647,-0.2262,-0.2289,2026-05-18T18:25:50.275740,,62725935.802295,,-0.1175,,,,,,,,,2.6586305938043138,2.649932783791868,5.308563377596181,14.019903316727627,0.2373009814612777,0.5888464800678602,-0.09,0.008253,0.008197,0.0,0.7677,-0.4276,2026-05-18T18:25:55.503648,2026-05-18T18:22:55.637108,0.2127,NEVER,2,1.0,,True,,False,,,,1.0,,False,,0.2373009814612777,0,,0.2868,-0.5534,False,0.008381,0.008189,2026-05-18T19:03:36.244305,2026-05-18T18:58:31.149441,0.6855,-1.641,35.5,30.42,35.18,-1.2169,-1.1926,0.6855,17.25,0.1887,2.81,0.3826,0.2373009814612777,2026-05-18T18:28:05.608454,35.18,-1.2169,,,,0.1039,0.0675,0.0918,0.2977,0.431,2026-05-18T18:25:55.153855,,,,,,2026-05-18T19:01:08.535634,0.1887,2026-05-18T18:28:07.659988,0.2129,2026-05-18T18:28:08.682437,0.2493,2026-05-18T18:28:09.719360,0.2372,2026-05-18T18:46:29.161098,0.0433,2026-05-18T18:29:08.698856,0.1039,2026-05-18T18:28:52.805712,0.1887,False,,,,False,,,,,,,,,,,,,2026-05-18T18:22:54,2026-05-18T18:28:05.616342,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
15,,TAOUSDT,SHORT,CLOSED,256.34000000000003,254.8,254.98,295.4033993115904,20.0,5908.067986231808,23.047780238089285,STRONG_BUY,0.3458,0.1344,29.34,32.79,21.7162,19.4463,0.2187,-0.2182,BEARISH,-0.1675,-0.0686,20.3259,19.7971,35.1,35.1,63.3,0.164,36.1,41.3,0.8542,0.9009,2.6,92.1,6.1,2.2699,3.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.079,9.617732270883424,29.818799056638255,0.2708,-0.0729,-2.8e-05,-0.1788,-0.4826,-0.2262,-0.2289,2026-05-18T18:25:53.834719,,155308555.0,,-0.1116,,,,,,,,,1.0634522375217257,2.6426584820993173,3.706110719621043,31.78747084703693,0.538034953577288,0.9517343372084036,-0.1020282437387711,256.34000000000003,253.74,0.0,1.2509,-0.3525,2026-05-18T18:25:58.300513,2026-05-18T18:25:25.986028,0.1848,NEVER,2,1.0,,True,,False,,,,1.0,,False,,0.538034953577288,0,,0.8297,-0.3525,False,258.48,254.27,2026-05-18T19:03:36.244305,2026-05-18T19:00:05.406972,0.7445,-0.8978,37.63,34.11,37.3,-0.6638,-0.3985,0.7445,11.08,0.1906,4.93,0.3037,0.444367168604213,2026-05-18T18:25:57.878977,38.38,-0.7379,,,,0.4949,0.4051,0.292,0.3427,0.4753,2026-05-18T18:25:56.683689,,,,,,,,2026-05-18T18:28:02.405292,0.3895,2026-05-18T18:28:05.553319,0.3037,2026-05-18T18:28:06.634887,0.2803,2026-05-18T18:28:08.682437,0.3154,2026-05-18T18:28:09.719360,0.3466,2026-05-18T18:28:08.682437,0.3154,False,,,,False,,,,,,,,,,,,,2026-05-18T18:22:33,2026-05-18T18:25:58.311984,TRAILING_STOP L2,MAKER,TAKER,True,
14,,币安人生USDT,LONG,CLOSED,0.43320000000000003,0.43,0.42996,321.2480471728368,20.0,6424.960943456736,14831.396453039555,STRONG_BUY,0.3398,0.12,58.48,54.96,16.7867,16.4764,0.3097,0.3106,BULLISH,0.1681,0.056,22.0431,21.6765,64.6,60.8,59.7,0.1713,42.1,34.0,0.594,0.3597,76.3,7.9,85.2,0.3102,5.0,HEALTHY_BULL,CHOPPY_FLAT,,0.0056,28.06077913383458,18.389893010635436,0.6841,0.3627,6.8e-05,0.578,0.5485,0.1676,-0.238,,,37329420.44914,,0.0039,2026-05-18T18:04:54.464182,-0.5475,,,2026-05-18T18:04:55.024817,-0.6421,,,1.1564929698222124,2.869875213663154,4.026368183485366,-51.48683683321248,-0.8013564173591957,0.0,-0.8128932363804319,0.43345,0.43320000000000003,0.0,,,,2026-05-18T18:06:12.725234,-0.2651,ENDED_NEG,1,0.5,,False,,False,,,,1.0,,False,-0.5475463988919774,,0,,-0.231,-0.1419,True,0.43296,0.42854,2026-05-18T18:42:16.750949,2026-05-18T18:16:03.069276,-0.1184,-1.1387,35.95,9.72,11.71,-0.9171,-0.3492,0.0,11.71,-0.9171,,,,,11.71,-0.9171,,,,-0.9033,-0.8686,-0.5662,-1.0048,-0.6863,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-18T18:05:47.402770,-0.6721,,,,,-0.2568,3.04,-0.2568,3.04,2026-05-18T17:52:07,2026-05-18T18:06:19.571637,EMA13_CROSS_EXIT L1,MAKER,TAKER,True,
