id,binance_order_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_rsi,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_pair_volume_24h_usd,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
21,,FILUSDT,LONG,CLOSED,1.147,1.144,1.145,726.3386900491823,20.0,14526.773800983647,12665.016391441713,VERY_STRONG,0.3907,0.1221,63.92,23.9096,23.3738,0.1833,0.1836,BULLISH,0.1644,0.033,33.7091,35.7819,58.5,56.9,0.6046,1.3801,77.3,15.9,90.0,0.5357,4.0,STRONG_BULL,CHOPPY_FLAT,,-0.1657,24.817298927974534,13.10809107678908,0.3918,0.1156,0.0001,0.2029,204738852.019,,-0.1132,2026-05-11T06:06:29.701267,-0.2643,,,2026-05-11T06:06:51.175933,-0.4386,,,6.537048210442641,6.5199504383141935,13.056998648756835,-51.05204782308341,-0.3514341761116054,0.2585789014821276,-0.43857890148212764,1.151,1.147,0.0,0.4253,0.4581,2026-05-11T05:40:08.926296,2026-05-11T06:06:51.176026,-0.3588,ENDED_NEG,1,0.5,,False,,False,,,,2.0,STRETCH_0.16-0.20,False,-0.2642894507410638,,0,,-0.1224,-0.1594,True,1.148,1.138,2026-05-11T06:32:57.889510,2026-05-11T06:48:50.242583,-0.0028,-0.8747,22.24,38.12,0.02,-0.3516,-0.7003,0.0,10.21,-0.2644,31.82,-0.5259,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-11T05:41:03.473039,0.1714,,,,,-0.0029,31.97,-0.0029,17.44,2026-05-11T05:28:38,2026-05-11T06:10:42.938784,EMA13_CROSS_EXIT L1,TAKER_FALLBACK,TAKER,True,
20,,BCHUSDT,SHORT,CLOSED,456.94,453.04,453.04,308.60869056159015,20.0,6172.1738112318035,13.507624220317336,VERY_STRONG,0.3497,0.0957,27.46,35.4518,33.8762,0.1193,-0.1192,BEARISH,-0.1508,-0.0736,35.6717,34.8112,37.0,33.4,2.0505,1.2317,9.3,81.4,3.9,1.5756,3.0,STRONG_BEAR,BEAR_EXHAUSTED,,-0.2278,9.553329178757284,33.80642477413534,0.1988,-0.2421,4.6e-05,-0.3914,73596701.89,,-0.5205,,,,,,,,,1.1109912860217246,2.7537723345476546,3.864763620569379,48.814970838667925,0.7908878189696628,1.1893688011555061,-0.11116803081367953,456.94,451.22,0.0,0.4428,-0.3505,2026-05-11T03:34:54.675130,,,ENDED_NEG,3,1.5,,True,,False,,,,1.0,,False,,0.7908878189696628,2,,-0.0668,-0.202,True,453.95,451.23,2026-05-11T03:46:48.239185,2026-05-11T04:18:47.582593,1.1866,0.5914,4.19,36.17,,,0.994,,38.66,1.0969,,,,,,2026-05-11T03:13:24.256792,,2026-05-11T03:26:29.113089,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-11T03:00:28.838696,0.0136,2026-05-11T03:00:45.034231,0.0136,,,-0.0192,9.01,0.9026,46.18,2026-05-11T02:46:43,2026-05-11T03:42:37.118445,TRAILING_STOP L3,MAKER,TAKER,True,
19,,ETHUSDT,SHORT,CLOSED,2344.77,2327.71,2327.71,310.80882080855974,20.0,6216.176416171194,2.651081520222109,STRONG_BUY,0.2436,0.0802,32.56,28.6075,27.1898,0.1323,-0.1321,BEARISH,-0.1086,-0.097,33.6506,32.4187,32.6,30.4,1.009,0.859,9.3,88.4,6.3,1.4177,6.0,STRONG_BEAR,STRONG_BEAR,,-0.2165,10.052738155429095,27.908877159220815,0.244,-0.0926,1.3e-05,-0.1794,8860556580.0,,-0.517,,,,,,,,,1.118911754910815,2.776927034446292,3.895838789357107,41.33161194563193,0.664904101468372,1.0625633175108904,-0.11974750615198623,2344.77,2318.39,0.0,0.3107,-0.2268,2026-05-11T03:37:16.050208,,,ENDED_NEG,3,1.5,,True,,False,,,,1.0,,False,,0.6666107933827159,0,,-0.0844,-0.1255,True,2330.99,2325.34,2026-05-11T04:23:16.683116,2026-05-11T04:10:06.224286,0.7657,0.5247,39.77,26.6,40.04,0.5247,0.5746,0.7657,32.18,0.6253,33.31,0.6428,,,,2026-05-11T03:13:05.560120,,2026-05-11T03:37:10.123733,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-11T03:00:27.825234,-0.0084,2026-05-11T03:00:45.032528,-0.0178,,,-0.0707,16.89,-0.0639,14.66,2026-05-11T02:38:50,2026-05-11T03:43:30.369919,TRAILING_STOP L3,MAKER,TAKER,True,
18,,ADAUSDT,SHORT,CLOSED,0.278,0.275,0.275,608.1440103487455,20.0,12162.88020697491,43751.36765098888,STRONG_BUY,0.3844,0.132,34.17,27.0478,25.5014,0.2836,-0.2828,BEARISH,-0.1786,-0.0878,30.0647,28.8943,32.5,34.6,0.9056,1.3329,7.0,90.7,12.5,1.5464,6.0,STRONG_BEAR,BEAR_EXHAUSTED,,-0.1568,11.445866475234322,31.869225716054316,0.3899,-0.2555,1.3e-05,-0.4725,250396431.2069,,-0.519,,,,,,,,,2.189318437255484,5.414231746809874,7.603550184065359,123.65055276890142,1.0166223021582743,1.4124838129496573,-0.063,0.278,0.2739,0.0,0.5951,-0.3797,2026-05-11T03:36:55.337665,,,RECOVERED,3,1.5,,True,,False,,,,2.0,STRETCH_0.25-0.30,False,,1.0166223021582743,1,,0.0957,-0.4769,True,0.2764,0.2748,2026-05-11T03:47:08.461480,2026-05-11T03:38:55.937655,1.0881,0.5125,8.23,0.02,,,0.6564,,36.78,0.8003,,,,,,2026-05-11T03:12:55.499331,,2026-05-11T03:34:52.632591,,,,,,,,2026-05-11T04:22:35.389443,0.7643,,,2026-05-11T04:11:43.894569,0.8003,2026-05-11T04:22:56.534783,0.6564,False,,,,False,,,2026-05-11T03:00:29.848141,0.1889,2026-05-11T03:00:45.030162,0.1169,,,0.1169,30.39,0.5848,56.07,2026-05-11T02:25:20,2026-05-11T03:38:54.624488,TRAILING_STOP L3,MAKER,TAKER,True,
17,,1000PEPEUSDT,SHORT,CLOSED,0.0043198,0.0042888,0.0042888,304.07200517437275,20.0,6081.440103487455,1407805.9408971376,STRONG_BUY,0.4489,0.1297,33.17,28.1186,26.7198,0.2218,-0.2214,BEARISH,-0.2035,-0.0878,30.0647,28.8943,32.5,34.6,0.9056,0.9313,7.0,90.7,15.7,1.3988,5.0,STRONG_BEAR,BEAR_EXHAUSTED,,-0.1568,10.42606562894323,28.4068333398647,0.443,-0.3977,1.3e-05,-0.6765,419376158.8982794,,-0.3885,,,,,,,,,2.736648046569355,2.7170091536938394,5.453657200263194,38.18832696754898,0.6279487476272199,0.9267080651882115,-0.19885029399508872,0.0043198,0.0042759,0.0,0.4594,-0.4883,2026-05-11T03:18:00.913772,,,RECOVERED,2,1.0,,True,,False,,,,1.0,,False,,0.6279487476272199,1,,0.1852,-0.4603,True,0.0042971,0.0042596,2026-05-11T03:46:38.136710,2026-05-11T03:36:57.983921,1.3036,0.4355,26.55,16.88,,,0.7688,,,,,,,,,2026-05-11T03:12:55.649007,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-11T03:00:27.822684,-0.0228,2026-05-11T03:00:45.026530,-0.0483,,,-0.1757,5.63,0.0767,11.22,2026-05-11T02:25:18,2026-05-11T03:20:05.149522,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
16,,ICPUSDT,SHORT,CLOSED,3.33,3.337,3.336,261.65834722888303,20.0,5233.166944577661,1571.5216049782764,VERY_STRONG,0.2767,0.0882,36.92,33.2366,31.8621,0.2675,-0.2668,BEARISH,-0.1214,-0.0549,28.2224,28.8671,41.7,42.3,0.7937,0.5825,14.0,76.7,1.9,1.3744,3.0,STRONG_BEAR,STRONG_BEAR,,-0.0721,9.427318621942113,29.13363408659102,0.4112,-0.1939,4.3e-05,-0.2663,59890719.805,,-0.2262,2026-05-11T02:36:00.117648,-0.1801,,,2026-05-11T02:37:10.755935,-0.3303,,,2.354925125059947,2.359875418115629,4.714800543175576,-15.715451778023695,-0.3003048048048083,0.4507837837837909,-0.6608273273273313,3.33,3.312,0.0,0.3203,-0.3521,2026-05-11T02:32:19.203681,,,ENDED_NEG,1,0.5,,False,,False,,,,2.0,STRETCH_0.25-0.30,True,-0.5706966966966972,,0,,-0.0993,0.2023,True,3.355,3.319,2026-05-11T02:54:35.172116,2026-05-11T03:29:06.070187,0.2403,-0.8408,8.9,43.42,15.12,-0.7507,0.1202,0.0,25.02,-0.8107,26.15,-0.8107,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-11T02:11:51.274253,-0.1801,2026-05-11T02:12:06.605035,-0.1801,,,-0.4205,5.57,-0.4205,13.31,2026-05-11T01:46:14,2026-05-11T02:45:41.131733,EMA13_CROSS_EXIT L1,TAKER_FALLBACK,TAKER,True,
15,,APTUSDT,SHORT,CLOSED,1.131,1.1266,1.1266,291.96945725152636,20.0,5839.389145030527,5163.031958470847,VERY_STRONG,0.4623,0.1072,38.08,34.7418,34.2816,0.3359,-0.3348,BEARISH,-0.2052,-0.0549,28.2224,28.8671,41.7,42.3,0.7937,0.4078,14.0,76.7,21.6,0.4602,2.0,STRONG_BEAR,STRONG_BEAR,,-0.0721,11.33869106571863,26.918529572594352,0.6696,-0.7063,4.3e-05,-1.0482,122470932.40692,,-0.1402,,,,,,,,,1.051090046105495,2.617502311985965,3.66859235809146,19.04874825918006,0.3262113174182104,0.6358112290008856,-0.5583598585322768,1.131,1.1231,0.0,0.6313,-0.395,2026-05-11T02:15:46.861999,,,NEVER,2,1.0,,True,,False,,,,1.0,,False,,0.33505702917771424,0,,0.1651,-0.4823,True,1.1279,1.1113,2026-05-11T02:17:24.315581,2026-05-11T02:23:04.586458,1.6788,0.2111,0.84,6.51,,,1.2544,,,,,,,,,2026-05-11T02:15:43.407061,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-11T02:11:50.260902,0.1847,2026-05-11T02:12:06.602127,0.1758,,,,,-0.4168,3.67,2026-05-11T01:45:54,2026-05-11T02:16:33.919487,TRAILING_STOP L2,MAKER,TAKER,True,
14,,NEARUSDT,SHORT,CLOSED,1.545,1.54,1.54,583.9389145030527,20.0,11678.778290061055,7559.079799392269,VERY_STRONG,0.4152,0.0897,33.17,31.2962,30.1344,0.2917,-0.2908,BEARISH,-0.1668,-0.0393,29.5768,30.1848,42.6,44.7,0.8308,0.8221,20.9,48.8,3.7,1.1618,2.0,STRONG_BEAR,STRONG_BEAR,,-0.0516,9.376127524667174,25.60901672643727,0.4653,-0.491,4.3e-05,-0.6942,108978580.664,,-0.1402,,,,,,,,,2.10218009221099,5.238442300978842,7.3406223931898325,30.454776603770704,0.26077022653720994,0.5845404530744343,-0.5162783171521113,1.545,1.535,0.0,0.6053,-0.3201,2026-05-11T02:15:49.371714,,,NEVER,2,1.0,,True,,False,,,,2.0,STRETCH_0.25-0.30,False,-0.45152427184466054,0.26077022653720994,1,,0.1425,-0.4514,True,1.54,1.526,2026-05-11T02:17:22.282297,2026-05-11T02:32:19.633807,1.1668,0.2606,0.01,14.96,,,0.9726,,,,,,,,,2026-05-11T02:15:42.846092,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-11T02:11:51.270301,0.1313,2026-05-11T02:12:06.600232,0.1313,,,-0.3868,10.44,-0.1278,5.65,2026-05-11T01:39:08,2026-05-11T02:17:21.946583,TRAILING_STOP L2,MAKER,TAKER,True,
13,,TRUMPUSDT,SHORT,CLOSED,2.456,2.476,2.475,326.4060397176366,20.0,6528.1207943527315,2658.0296393944345,STRONG_BUY,0.4485,0.1469,32.8,27.4587,26.1907,0.4328,-0.4309,BEARISH,-0.1983,-0.1139,34.7504,34.8193,34.9,38.3,1.2032,0.7491,14.0,86.0,0.0,1.268,5.0,STRONG_BEAR,STRONG_BEAR,,0.0906,13.176350987909622,33.83385374933199,0.4253,-0.2539,4.3e-05,-0.3565,66424652.87105,,-0.0634,2026-05-11T01:12:03.326873,-0.6196,,,2026-05-11T01:12:38.099163,-0.8232,,,2.937654357458729,2.961576624213279,5.899230981672008,-59.059823769560744,-0.9046986970684046,0.2766144136807775,-0.9046986970684046,2.456,2.447,0.0,0.6125,-0.4862,2026-05-11T01:05:03.794473,2026-05-11T01:17:14.881862,-0.3407,ENDED_NEG,1,0.5,,True,,False,,,,1.0,,False,-0.6195541530944585,,0,,-0.3407,0.2395,True,2.482,2.461,2026-05-11T01:23:50.813969,2026-05-11T01:45:41.869051,-0.2936,-1.1486,6.59,28.44,0.72,-0.9858,-0.5786,0.0,0.01,-0.9043,33.43,-0.7007,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,-0.6603,17.81,-0.3344,14.46,2026-05-11T00:54:37,2026-05-11T01:17:14.884162,STOP_LOSS_WIDE L1,TAKER_FALLBACK,TAKER,True,
12,,BCHUSDT,SHORT,CLOSED,458.86,461.38,461.38,326.4060397176366,20.0,6528.1207943527315,14.22682472726481,STRONG_BUY,0.2801,0.1084,29.34,20.2717,18.5093,0.3816,-0.3801,BEARISH,-0.1236,-0.1139,34.7504,34.8193,34.9,38.3,1.2032,1.1167,14.0,86.0,1.6,1.7624,4.0,STRONG_BEAR,CHOPPY_FLAT,,0.0906,14.765506873872884,37.210071484998515,0.2404,-0.0066,4.3e-05,-0.0445,70359158.01,,-0.0261,2026-05-11T01:18:36.429645,-0.4794,,,2026-05-11T01:23:05.020628,-0.5688,,,1.1750617429834918,2.9537875766994475,4.1288493196829394,-39.98044763239,-0.6124342500980652,0.0,-0.6189751340278103,458.86,458.86,0.0,,,,2026-05-11T01:24:19.639635,-0.1744,ENDED_NEG,1,0.5,,False,,False,,,,1.0,,False,-0.47943627686003754,,0,,-0.1512,0.1601,True,461.64,459.4,2026-05-11T01:33:52.394053,2026-05-11T02:09:39.271186,-0.1807,-0.6688,9.22,45.0,0.01,-0.6122,-0.1807,0.0,0.01,-0.6122,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-11T01:24:04.180009,-0.6103,,,,,-0.3421,18.14,-0.3312,3.68,2026-05-11T00:54:17,2026-05-11T01:24:38.789063,EMA13_CROSS_EXIT L1,MAKER,TAKER,True,
11,,LTCUSDT,SHORT,CLOSED,59.32,59.01,59.01,322.2805672741696,20.0,6445.611345483392,108.6583166804348,STRONG_BUY,0.3881,0.1823,33.94,25.1395,24.8198,0.4617,-0.4596,BEARISH,-0.1899,-0.1139,34.7504,34.8193,34.9,38.3,1.2032,0.722,14.0,86.0,0.8,0.3198,6.0,STRONG_BEAR,STRONG_BEAR,,0.0906,18.330311768190146,33.52101813416651,0.39,0.1818,4.3e-05,0.2159,103495519.4,,-0.2193,,,,,,,,,2.9005251054675263,2.8853672702906055,5.785892375758132,27.8981857951769,0.4328245111260996,0.736400033715445,-0.8320734996628417,59.32,58.83,0.0,0.4509,-0.3131,2026-05-11T02:32:56.810165,,,NEVER,2,1.0,,True,,False,,,,1.0,,False,-0.697151045178691,0.4328245111260996,0,,0.038,-0.2786,True,59.04,58.57,2026-05-11T02:39:42.203672,2026-05-11T03:15:14.246574,1.1743,0.382,1.93,37.46,,,1.1575,,,,,,,,,2026-05-11T02:22:58.201767,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-11T02:11:50.258292,-0.0394,2026-05-11T02:12:06.598357,-0.0731,,,-0.4779,22.62,-0.4948,4.82,2026-05-11T00:54:15,2026-05-11T02:37:46.700759,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
10,,AAVEUSDT,SHORT,CLOSED,100.04,100.84,100.82,322.2805672741696,20.0,6445.611345483392,64.43034131830659,STRONG_BUY,0.595,0.1816,33.72,26.1376,24.9335,0.5373,-0.5345,BEARISH,-0.2351,-0.1139,34.7504,34.8193,34.9,38.3,1.2032,0.95,14.0,86.0,6.7,1.2041,5.0,STRONG_BEAR,STRONG_BEAR,,0.0906,12.729486849936173,31.00803683522171,0.5897,-0.1714,4.3e-05,-0.2095,163975715.623,,-0.0618,2026-05-11T01:12:10.068988,-0.73,,,,,,,2.9005251054675263,2.9237200283421165,5.824245133809643,-57.36851818845473,-0.8900399840063945,0.21001499400241036,-0.8900399840063945,100.04,99.74,0.0,0.9002,-0.3825,2026-05-11T00:54:20.898857,2026-05-11T01:12:28.983119,-0.4125,ENDED_NEG,1,0.5,,True,,False,,,,1.0,,False,-0.7300319872051185,,0,,-0.4125,-0.1627,True,101.62,100.58,2026-05-11T01:19:49.780336,2026-05-11T01:45:45.940244,-0.6298,-1.6694,7.34,33.28,4.38,-1.0296,-0.9696,0.0,0.0,-0.9097,5.49,-1.2795,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,-0.83,18.51,-0.49,5.16,2026-05-11T00:53:55,2026-05-11T01:12:28.985837,STOP_LOSS_WIDE L1,TAKER_FALLBACK,TAKER,True,
9,,BNBUSDT,SHORT,CLOSED,657.21,660.6,660.6,306.5666372462489,20.0,6131.332744924977,9.329335744929287,STRONG_BUY,0.3048,0.1074,33.26,28.268,27.624,0.224,-0.2235,BEARISH,-0.1407,-0.1139,34.7504,34.8193,34.9,38.3,1.2032,1.194,14.0,86.0,1.6,0.644,6.0,STRONG_BEAR,CHOPPY_FLAT,,0.0906,15.522910891429529,33.476667664331345,0.2366,0.006,4.3e-05,0.0208,298070435.567,,-0.0261,2026-05-11T01:17:34.748071,-0.4371,2026-05-11T01:23:33.249743,-0.5786,2026-05-11T01:19:50.873661,-0.5695,,,2.75909973521624,2.773331636895129,5.532431372111368,-37.15887954742152,-0.606048979778151,0.059182300938819876,-0.641061152447468,657.21,656.23,0.0,0.3375,-0.3429,2026-05-11T01:05:03.649466,2026-05-11T01:23:50.550955,-0.2312,ENDED_NEG,1,0.5,,False,,False,,,,1.0,,False,-0.43707718993928474,,0,,-0.1818,0.2341,True,660.85,656.0,2026-05-11T01:26:13.529915,2026-05-11T01:46:25.719839,0.0941,-0.6439,1.58,21.78,0.02,-0.6104,-0.0307,0.0,0.02,-0.6104,9.97,-0.5039,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-11T01:24:04.173350,-0.606,,,,,-0.2849,18.84,-0.2346,6.61,2026-05-11T00:53:35,2026-05-11T01:24:38.434399,EMA13_CROSS_EXIT L1,TAKER_FALLBACK,TAKER,True,
8,,APTUSDT,SHORT,CLOSED,1.133,1.1268,1.1268,300.0,20.0,6000.0,5295.67519858782,STRONG_BUY,0.776,0.2148,33.76,28.8445,26.8918,0.4718,-0.4696,BEARISH,-0.3044,-0.1069,34.4362,34.8193,36.7,38.3,0.8196,0.6614,14.0,86.0,1.2,1.9528,5.0,STRONG_BEAR,STRONG_BEAR,,0.0982,8.562988109931847,28.854764593091677,0.7345,-0.6743,4.3e-05,-1.0282,122055973.50477,,0.0906,,,,,,,,,1.08,2.68522506619594,3.76522506619594,29.06796116504846,0.4844660194174743,0.7140485436893133,-0.44269417475727896,1.133,1.1242,0.0,1.2817,-0.3421,2026-05-11T00:53:06.234370,2026-05-11T00:51:19.377260,0.0213,NEVER,1,0.5,,True,,False,,,,1.0,,False,,0.4756359223300966,2,,1.048,-0.3421,False,1.145,1.1271,2026-05-11T01:19:08.976079,2026-05-11T00:53:07.027978,0.4577,-1.1221,26.03,0.0,25.96,-1.0339,-0.213,0.4577,19.31,-0.266,4.85,-0.4955,,,,2026-05-11T00:53:06.041522,,,,2026-05-11T01:11:29.685208,0.0517,,,,,,,,,2026-05-11T00:54:58.731421,0.0517,2026-05-11T00:55:01.900981,0.0694,False,,,,False,,,,,,,,,,,,,2026-05-11T00:51:01,2026-05-11T00:53:06.602650,TRAILING_STOP L1,MAKER,TAKER,True,
7,,1000BONKUSDT,SHORT,CLOSED,0.007583,0.007543,0.007543,600.0,20.0,12000.0,1582487.142291969,STRONG_BUY,0.705,0.1687,34.43,29.7888,28.4117,0.2895,-0.2886,BEARISH,-0.2587,-0.0946,34.8263,35.3184,38.3,38.7,0.8927,0.6318,20.9,76.7,9.2,1.3771,5.0,STRONG_BEAR,STRONG_BEAR,,0.1408,10.520249149556982,29.703468811162143,0.6258,-0.4935,4.3e-05,-0.7159,89661547.923336,,0.0906,,,,,,,,,5.3999999999999995,5.371515231438745,10.771515231438745,52.527970460240184,0.43773308716866816,0.7543729394698759,-0.10319332717920698,0.007583,0.007519,0.0,0.9468,-0.4176,2026-05-11T00:53:09.205655,2026-05-11T00:49:16.858330,0.2763,NEVER,2,1.0,,True,,False,,,,2.0,STRETCH_0.25-0.30,False,,0.45092641434788655,0,,0.6256,-0.4176,False,0.007615,0.007516,2026-05-11T01:23:50.813969,2026-05-11T01:05:04.322239,0.7936,-0.512,30.53,11.76,29.09,-0.3274,0.1606,0.7936,19.11,0.0551,5.76,0.1474,,,,2026-05-11T00:52:45.094932,,,,2026-05-11T01:11:28.661405,0.3979,2026-05-11T00:56:25.888547,0.3584,2026-05-11T00:58:23.510434,0.1342,2026-05-11T00:58:01.997690,0.2792,2026-05-11T00:58:23.510434,0.1342,2026-05-11T00:56:44.270571,0.3716,2026-05-11T00:56:44.270571,0.3716,False,,,,False,,,,,,,,,,,,,2026-05-11T00:48:46,2026-05-11T00:53:18.613584,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
6,,BIOUSDT,SHORT,CLOSED,0.05108,0.05095,0.05095,300.0,20.0,6000.0,117462.80344557557,VERY_STRONG,0.7591,0.1992,33.44,32.7801,30.2621,0.3194,-0.3184,BEARISH,-0.3067,-0.0828,35.2895,35.8167,38.3,42.7,0.8505,1.0856,20.9,72.1,15.2,2.5179,3.0,STRONG_BEAR,STRONG_BEAR,,0.1802,6.768033865467958,32.482102977040135,0.6178,-0.5936,4.3e-05,-0.9194,82095994.53961,,0.0906,,,,,,,,,2.6999999999999997,2.6931284259984336,5.393128425998434,9.877036021926175,0.16461726703210292,0.5171642521534804,-0.30544537979639586,0.05108,0.05077,0.0,0.7527,-0.3178,2026-05-11T00:53:08.518615,2026-05-11T00:47:07.544241,-0.0198,RECOVERED,2,1.0,,True,,False,,,,1.0,,False,,0.20378915426781002,0,,0.3967,-0.3178,True,0.05148,0.05088,2026-05-11T01:35:21.902059,2026-05-11T00:53:39.335485,0.3015,-0.8731,42.05,0.35,27.99,-0.6382,-0.462,0.3015,5.76,-0.1879,23.56,-0.5011,,,,2026-05-11T00:53:08.518639,0.18420321064996326,,,,,2026-05-11T00:53:58.706666,0.1449,,,2026-05-11T00:54:02.932333,0.0862,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-11T00:43:59,2026-05-11T00:53:18.275046,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
5,,DASHUSDT,SHORT,CLOSED,46.831,46.67,46.67,300.0,20.0,6000.0,128.12026221947,STRONG_BUY,0.7366,0.2298,27.91,23.427,22.1076,0.415,-0.4132,BEARISH,-0.2992,-0.0857,35.0714,35.8167,37.6,42.7,0.8084,1.2323,20.9,74.4,3.8,1.3194,2.0,STRONG_BEAR,STRONG_BEAR,,0.177,13.078580308043708,30.941498708443987,0.5566,-0.4283,4.3e-05,-0.7049,59841272.73,,0.0906,,,,,,,,,1.08,2.6907176870021994,3.7707176870021994,16.856644530332645,0.28094407550554407,0.601388866349213,-0.4667604364630267,46.831,46.52,0.0,0.8759,-0.4134,2026-05-11T00:52:50.446831,2026-05-11T00:47:16.291187,-0.0151,RECOVERED,2,1.0,,True,,False,,,,1.0,,False,,0.3023070615617998,1,,0.5517,-0.4134,True,47.12,46.61,2026-05-11T01:19:20.188738,2026-05-11T00:54:19.728468,0.4089,-0.6801,25.21,0.21,26.07,-0.4666,-0.0609,0.4089,9.41,-0.0182,3.84,-0.0395,,,,2026-05-11T00:52:50.434703,,,,2026-05-11T00:54:57.705953,0.1313,2026-05-11T00:54:54.636034,0.1313,2026-05-11T00:54:56.683396,0.1313,2026-05-11T00:54:51.555646,0.2167,2026-05-11T00:54:56.683396,0.1313,2026-05-11T00:54:52.583074,0.2167,2026-05-11T00:54:51.555646,0.2167,False,,,,False,,,,,,,,,,,,,2026-05-11T00:42:33,2026-05-11T00:54:07.057436,TRAILING_STOP L2,MAKER,TAKER,True,
