id,binance_order_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_ema_gap_8_13,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_pattern_c1_match,entry_pattern_c2_match,entry_pattern_c3_match,entry_pattern_c4_match,entry_pattern_c5_match,entry_pattern_c6_match,entry_pattern_c7_match,entry_pattern_c8_match,entry_pattern_c9_match,entry_pattern_c_any_match,entry_pattern_w1_match,entry_pattern_w2_match,entry_pattern_w3_match,entry_pattern_w4_match,entry_pattern_w5_match,entry_pattern_w6_match,entry_pattern_w_any_match,pattern_cell_source,pattern_fixed_tp_pct,pattern_fixed_sl_pct,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_btc_dist_from_ema13_pct,entry_btc_1h_slope,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,entry_pair_volume_24h_usd,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_lev_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_arm_min_pnl_pct,post_arm_min_pnl_at,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,post_exit_regime_flip_at,post_exit_regime_flip_pnl_pct,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_5min,post_exit_pnl_at_15min,post_exit_pnl_at_30min,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_regime_change_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,shadow_tight_pnl,shadow_tight_reason,shadow_tight_min,shadow_wide_pnl,shadow_wide_reason,shadow_wide_min,shadow_tierA_pnl,shadow_tierA_reason,shadow_tierA_min,shadow_tierB_pnl,shadow_tierB_reason,shadow_tierB_min,shadow_strpk_pnl,shadow_strpk_reason,shadow_strpk_min,shadow_strpk04_pnl,shadow_strpk04_reason,shadow_strpk04_min,shadow_strpk03_pnl,shadow_strpk03_reason,shadow_strpk03_min,shadow_stren_pnl,shadow_stren_reason,shadow_stren_min,shadow_peak_stretch,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
22,,DOTUSDT,SHORT,CLOSED,1.184,1.18,1.179,548.779466701764,20.0,10975.589334035281,9269.923424016286,STRONG_BUY,0.356,0.1238,0.1358,28.87,30.32,27.9204,26.9343,0.2325,-0.232,BEARISH,-0.1576,-0.0332,21.771,20.1824,36.8,42.6,44.3,0.0733,43.0,46.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,W1,,,0.8312,1.2822,18.4,73.7,6.3,0.9862,4.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.0453,10.072047052183517,23.921006004880763,0.3009,-0.0627,1e-06,-0.1691,-0.4909,-0.0979,-0.0258,2026-05-31T14:14:53.928311,,37913736.752,,-0.0475,,,,,,,,,1.9756060801263509,4.922329338152648,6.8979354182789985,30.18175827778618,0.2749898648648652,0.5284822635135048,-0.1474974662162257,1.184,1.177,0.0,0.7434,-0.2768,2026-05-31T14:14:55.251914,2026-05-31T14:14:41.498614,0.0633,NEVER,1,0.45,,True,,False,,,,1.0,1.0,W1,False,,0.2749898648648652,0,,0.4873,-0.2768,False,1.18,1.166,2026-05-31T14:14:55.600662,2026-05-31T14:20:46.886349,1.4573,0.2748,0.0,5.85,,,0.9505,,20.47,0.8661,8.43,0.9505,,,,,,,,,,0.4438,0.5282,1.035,1.1194,1.2039,2026-05-31T14:14:55.251956,,,,,,2026-05-31T14:20:57.967347,1.035,2026-05-31T14:20:59.981075,1.035,2026-05-31T14:20:59.981075,1.035,2026-05-31T14:21:10.152182,1.1194,2026-05-31T14:21:10.152182,1.1194,2026-05-31T14:21:10.152182,1.1194,2026-05-31T14:21:10.152182,1.1194,0.2785,trailing,0.57,0.8573,trailing,21.34,0.2785,trailing,0.57,0.4816,trailing,0.78,0.2748,stretch,0.91,0.3593,stretch,0.95,0.3593,stretch,0.95,0.9505,window,,1.0893,False,,,,False,,,,,,,,,,,,,2026-05-31T14:14:15,2026-05-31T14:14:55.275006,TRAILING_STOP L1,MAKER,TAKER,True,
21,,RENDERUSDT,SHORT,CLOSED,2.052,2.043,2.041,1097.558933403528,30.0,32926.76800210584,16046.183236893685,STRONG_BUY,0.5295,0.1698,0.1872,30.91,32.77,25.076,22.8809,0.3509,-0.3497,BEARISH,-0.2566,-0.0332,21.771,20.1824,36.8,42.6,44.3,0.0733,43.0,46.8,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,C1,,,0.8312,1.6876,18.4,73.7,5.4,2.1951,4.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.0453,8.920586512756898,29.539977763115914,0.4308,-0.3383,1e-06,-0.5882,-0.7051,-0.0979,-0.0258,2026-05-31T14:14:53.331285,,42811305.9699,,-0.0475,,,,,,,,,14.817045600947628,14.75205855883821,29.569104159785837,114.84654497225569,0.34879385964911785,0.6413230994152108,-0.18750974658868322,2.052,2.037,0.0,1.2377,-0.5517,2026-05-31T14:14:54.768014,2026-05-31T14:14:36.849995,0.3998,NEVER,1,0.45,,True,,False,,,,2.0,1.5,C1,False,,0.34879385964911785,0,,0.9404,-0.5517,False,2.049,2.015,2026-05-31T14:15:38.958907,2026-05-31T14:44:22.925178,1.7131,0.0562,0.72,29.45,,,1.2258,,20.47,1.0309,16.45,1.2745,,,,,,,,,,0.2511,0.3973,1.1283,1.372,1.4207,2026-05-31T14:14:54.760623,,,,,,2026-05-31T14:17:38.470863,0.2999,2026-05-31T14:17:38.470863,0.2999,2026-05-31T14:17:38.470863,0.2999,2026-05-31T14:17:40.490255,0.2511,2026-05-31T14:17:42.510305,0.2024,2026-05-31T14:17:41.500576,0.2024,2026-05-31T14:21:20.236833,0.9334,0.3913,trailing,0.86,1.0157,trailing,18.49,0.3913,trailing,0.86,0.3413,trailing,1.19,0.2024,stretch,1.22,0.2024,stretch,1.22,0.2024,stretch,1.22,1.2258,window,,1.5346,False,,,,False,,,,,,,,,,,,,2026-05-31T14:14:03,2026-05-31T14:14:55.688651,TRAILING_STOP L1,TAKER_FALLBACK,TAKER,True,
20,,WLDUSDT,SHORT,CLOSED,0.3331,0.3313,0.3313,1043.958668992443,30.0,31318.760069773292,94022.09567629328,STRONG_BUY,0.6335,0.2172,0.2227,34.13,36.3,28.8148,27.3506,0.284,-0.2832,BEARISH,-0.2969,-0.0346,21.3346,20.6159,40.9,38.1,39.1,0.066,44.4,45.5,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,C1,,,0.6421,1.1582,23.7,71.1,10.4,1.4642,4.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.0994,9.959623546979508,28.236125976294346,0.6137,-0.3712,-0.00015,-0.7383,-0.7213,-0.0451,-0.0285,2026-05-31T10:34:51.572292,,478091996.8901,,-0.0979,,,,,,,,,14.09344203139798,14.017284133900183,28.110726165298164,141.12904605203198,0.4506214350045103,1.7421059741819254,-0.1801035725007406,0.3331,0.327,0.0,2.1446,-0.6378,2026-05-31T10:35:02.837950,2026-05-31T10:32:34.815572,0.2238,NEVER,2,0.9,,True,,False,,,,2.0,1.5,C1,False,,0.4506214350045103,0,,0.8188,-0.6378,True,0.3348,0.3259,2026-05-31T11:03:20.048631,2026-05-31T10:35:03.874763,2.0715,-0.6004,28.28,0.01,38.5,-0.3302,-0.2101,2.0715,15.27,0.4804,6.22,0.8707,,,38.5,-0.3302,2026-05-31T10:40:49.487842,0.9007,,,,1.1709,1.291,0.9607,0.4504,-0.15,2026-05-31T10:35:00.727056,,2026-05-31T10:35:02.181420,0.4506214350045103,,,2026-05-31T10:36:10.874965,0.9607,2026-05-31T10:36:10.874965,0.9607,2026-05-31T10:36:10.874965,0.9607,2026-05-31T10:39:17.737455,0.9307,2026-05-31T10:39:18.745344,0.9007,2026-05-31T10:38:29.239503,1.1108,2026-05-31T10:39:18.745344,0.9007,0.4409,trailing,2.82,1.1421,trailing,2.85,0.4409,trailing,2.82,0.3909,trailing,2.82,0.4506,stretch,2.85,0.4506,stretch,2.85,0.8707,stretch,7.18,-0.3302,ema13,41.36,2.4894,False,,,,False,,,,,,,,,,,,,2026-05-31T10:32:10,2026-05-31T10:35:02.860528,TRAILING_STOP L1,TAKER_FALLBACK,TAKER,True,
19,,DOTUSDT,SHORT,CLOSED,1.185,1.189,1.188,521.9793344962216,20.0,10439.586689924432,8809.777797404584,STRONG_BUY,0.2879,0.1101,0.1084,29.84,29.84,21.3542,20.4264,0.1306,-0.1305,BEARISH,-0.1457,-0.0419,20.705,19.553,36.4,31.3,38.1,0.0675,43.2,45.5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,C4,,,0.7381,1.4062,21.1,68.4,16.7,0.9278,3.0,HEALTHY_BEAR,CHOPPY_FLAT,,-0.0989,14.433733251013365,28.920646302024615,0.2842,-0.0567,-0.00015,-0.1902,-0.3486,-0.0854,-0.0318,,,38427722.035,,-0.0779,2026-05-31T10:48:54.295720,-0.2319,,,2026-05-31T10:49:52.656424,-0.3163,,,1.879125604186398,4.713671610501323,6.592797214687721,-41.83190840430609,-0.4007046413502113,0.10585232067510564,-0.4007046413502113,1.185,1.183,0.0,0.2153,-0.3099,2026-05-31T10:27:22.657558,2026-05-31T10:52:47.460948,-0.195,ENDED_NEG,1,0.45,,False,,False,,,,1.0,1.0,C4,False,-0.2318523206751056,,0,,-0.1487,0.1431,True,1.195,1.188,2026-05-31T11:27:37.805680,2026-05-31T10:57:33.442293,-0.3162,-0.9069,30.08,0.01,0.01,-0.3162,-0.6537,0.0,3.93,-0.4849,4.93,-0.6537,,,0.01,-0.3162,2026-05-31T10:57:33.442293,-0.3162,,,,-0.4006,-0.4006,-0.6537,-0.6537,-0.8225,,,,,,,,,,,,,,,,,,,,,-0.6537,window,,-0.6537,window,,-0.6537,window,,-0.6537,window,,-0.6537,window,,-0.6537,window,,-0.6537,window,,-0.6537,window,,,False,,,,False,,,2026-05-31T10:40:49.483953,-0.063,,,,,-0.3163,25.51,-0.1474,6.38,2026-05-31T10:26:49,2026-05-31T10:57:32.380517,EMA13_CROSS_EXIT L1,MAKER,TAKER,True,
18,,TONUSDT,LONG,CLOSED,1.853,1.8435,1.8434,522.6946575556974,20.0,10453.893151113949,5641.604506807312,STRONG_BUY,0.0553,0.0767,0.0087,56.14,51.08,15.6005,15.6183,0.2231,0.2236,BULLISH,0.0599,0.0387,24.1098,23.7882,60.9,58.8,45.8,0.0991,67.4,64.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,W6,,,0.3799,0.5144,66.7,30.6,58.8,-0.0178,3.0,HEALTHY_BULL,HEALTHY_BULL,,0.0705,26.630158395124802,19.53486904323324,0.4362,-0.033,-3.1e-05,0.1239,0.3092,0.1102,0.0922,2026-05-31T03:23:48.152506,0.09882676740421556,101957982.83868,,0.0959,2026-05-31T03:36:33.803468,-0.1655,,,2026-05-31T03:36:33.824322,-0.1871,,,1.8817007672005108,4.680134058734676,6.561834825935186,-60.15707764060501,-0.5754514301133331,0.26604776038855876,-0.6887301672962792,1.8591,1.853,0.0,0.4574,0.3637,2026-05-31T03:24:28.401025,2026-05-31T03:40:10.271077,-0.5388,ENDED_NEG,1,0.45,,False,,False,,,,1.0,1.0,W6,False,-0.1654902860226666,,0,,-0.2991,-0.2046,True,1.8523,1.8391,2026-05-31T04:22:04.178704,2026-05-31T03:42:33.634277,-0.1008,-0.8131,41.21,1.7,0.02,-0.5757,-0.2357,0.0,0.02,-0.5757,10.87,-0.322,,,0.02,-0.5757,2026-05-31T03:46:20.217369,-0.6243,,,,-0.5217,-0.7106,-0.5865,-0.4138,-0.743,,,,,,,,,,,,,,,,,,,,,-0.2357,window,,-0.2357,window,,-0.2357,window,,-0.2357,window,,-0.2357,window,,-0.2357,window,,-0.2357,window,,-0.2357,window,,,False,,,,False,,,2026-05-31T03:23:14.786157,0.0826,2026-05-31T03:23:30.968685,0.0826,,,-0.1331,9.53,-0.3974,16.48,2026-05-31T03:21:23,2026-05-31T03:40:51.447931,EMA13_CROSS_EXIT L1,MAKER,TAKER,True,
17,,IOUSDT,LONG,CLOSED,0.18810000000000002,0.1884,0.1885,1045.3893151113948,30.0,31361.679453341843,166728.75839097204,STRONG_BUY,0.0762,0.1557,0.0445,56.81,50.42,21.5194,22.2221,0.5099,0.5125,BULLISH,0.0943,0.0339,23.7994,23.4894,60.9,60.2,44.7,0.1033,67.2,64.1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,,,,0.5296,0.8915,66.7,27.8,59.6,-0.7027,4.0,HEALTHY_BULL,HEALTHY_BULL,,0.0617,18.53290419612406,14.448266360605434,0.7309,-0.5478,-3.1e-05,-0.6595,0.7138,0.12,0.0918,2026-05-31T03:37:10.716809,0.09641786283891265,34765834.94755,,0.0976,2026-05-31T03:30:59.973136,-0.5944,,,2026-05-31T03:23:20.607860,-0.5944,,,5.645102301601532,14.135264136386612,19.780366437988143,30.23826107930259,0.09641786283891265,0.468392876129704,-0.8069500265816121,0.1891,0.18810000000000002,0.0,0.5209,0.3666,2026-05-31T03:41:03.758278,2026-05-31T03:31:12.668953,-0.4197,RECOVERED,2,0.9,,True,,False,,,,2.0,1.5,BTC_60-65_22-25,False,-0.5943928761297335,0.09641786283891265,0,,0.2044,0.3136,True,0.1904,0.187,2026-05-31T03:57:44.335862,2026-05-31T04:27:55.192534,1.1598,-0.6478,14.7,44.89,39.45,-0.1693,-0.5415,1.1598,12.66,0.4686,41.43,-0.063,,,42.44,-0.1693,2026-05-31T03:46:21.225599,0.3091,,,,0.3623,0.4686,0.4155,1.0534,1.1066,,,,,,,2026-05-31T03:46:31.289961,0.2028,2026-05-31T03:46:30.284506,0.2028,2026-05-31T03:46:31.289961,0.2028,2026-05-31T03:46:30.284506,0.2028,2026-05-31T03:46:31.289961,0.2028,2026-05-31T03:46:30.284506,0.2028,2026-05-31T03:46:31.289961,0.2028,0.2184,trailing,19.37,0.5598,trailing,42.11,0.2184,trailing,19.37,0.1684,trailing,19.53,0.2027,stretch,19.37,0.0964,stretch,19.74,0.1497,stretch,23.17,-0.1693,signal_lost,59.2,0.6227,False,,,,False,,,2026-05-31T03:23:17.807077,-0.4881,2026-05-31T03:23:30.966706,-0.5413,,,-0.4881,7.84,,,2026-05-31T03:20:06,2026-05-31T03:43:01.590269,TRAILING_STOP L2,MAKER,TAKER,True,
16,,IDUSDT,LONG,CLOSED,0.03975,0.04021,0.0403,499.569911946116,20.0,9991.39823892232,251355.9305389263,VERY_STRONG,0.5632,0.1324,0.2146,57.85,50.37,23.5394,24.0236,1.3597,1.3785,BULLISH,0.2402,0.0267,22.3456,21.6628,56.5,55.6,51.2,0.0743,58.3,54.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,1.4632,1.0482,38.9,50.0,58.5,-0.4842,4.0,HEALTHY_BULL,CHOPPY_FLAT,,0.0127,27.732437891226567,19.574188635602273,1.9306,0.4584,-1.4e-05,0.2203,1.7305,0.039,0.034,2026-05-31T00:44:45.902502,0.0860213836478003,262234691.74924,,0.015,,,,,,,,,4.496129207515044,4.548159885136602,9.044289092651645,106.57943895525497,1.0667119496855397,2.072548427672955,-0.6935018867924457,0.04061,0.03975,0.0,3.313,1.9555,2026-05-31T00:46:09.080501,2026-05-31T00:44:22.648306,1.8091,NEVER,5,2.25,,True,,False,,,,1.0,1.0,UNMATCHED,False,,1.0667119496855397,0,,2.3512,1.9555,False,0.04345,0.04015,2026-05-31T00:50:25.758965,2026-05-31T00:46:17.351577,9.2182,0.9163,4.15,0.01,,,3.2811,,9.28,2.3503,8.27,2.954,,,,,2026-05-31T00:46:17.351577,0.9163,,,,1.2433,2.1742,6.6773,3.5578,4.6899,2026-05-31T00:45:17.536869,0.1866050314465384,2026-05-31T00:45:37.632244,,,,2026-05-31T00:48:45.155053,1.7465,2026-05-31T00:48:42.141540,1.6207,2026-05-31T00:52:03.276458,6.0484,2026-05-31T00:52:02.246263,6.1993,2026-05-31T00:52:02.246263,6.1993,2026-05-31T00:52:02.246263,6.1993,2026-05-31T00:52:12.313391,6.2748,0.3641,trailing,,1.4725,trailing,,0.3641,trailing,,0.3141,trailing,,6.8031,stretch,,,,,,,,3.3817,stretch,,8.9806,False,,,,False,,,2026-05-31T00:45:07.588544,0.1866,,,,,,,,,2026-05-31T00:43:35,2026-05-31T00:46:16.184028,TRAILING_STOP L5,TAKER_FALLBACK,TAKER,True,
15,,ONDOUSDT,LONG,CLOSED,0.34940000000000004,0.3491,0.3491,496.86316177115305,20.0,9937.26323542306,28440.936563889696,VERY_STRONG,0.1069,0.1089,0.0543,53.99,56.58,22.8378,22.9593,0.1124,0.1125,BULLISH,0.0992,0.0242,35.9254,37.2661,54.3,53.9,40.3,0.1142,48.5,45.7,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,1.0724,0.5871,58.3,19.4,75.0,-0.1214,2.0,STRONG_BULL,STRONG_BULL,,-0.1038,29.419291694989642,19.103651620570023,0.3924,-0.4224,-9.7e-05,-0.5001,0.276,0.0929,-0.037,2026-05-30T05:25:09.107968,0.08003806525470661,110717322.3607,,0.0262,2026-05-30T05:49:22.621033,-0.0058,,,2026-05-30T06:02:05.680943,-0.0344,,,1.788707382376151,4.467928929504252,6.256636311880403,-14.78891728104795,-0.14882283915283986,0.3947218088150929,-0.14882283915283986,0.351,0.34940000000000004,0.0,0.2593,0.164,2026-05-30T05:38:16.588088,2026-05-30T06:02:44.231084,-0.2044,ENDED_NEG,1,0.45,,False,,False,,,,1.0,1.0,,False,-0.005784773898117353,,0,,-0.1853,-0.0711,True,0.3528,0.3485,2026-05-30T06:36:58.991452,2026-05-30T06:07:54.077786,0.9101,-0.3206,33.44,4.35,0.01,-0.1489,0.4522,0.0,0.01,-0.1489,14.88,-0.1775,,,0.01,-0.1489,2026-05-30T06:10:01.112417,-0.2347,,,,-0.1775,-0.2633,-0.292,-0.1775,0.6811,,,,,,,,,2026-05-30T06:39:57.211382,0.5953,2026-05-30T06:46:08.487221,0.4808,2026-05-30T06:39:57.211382,0.5953,2026-05-30T06:46:09.492232,0.4522,2026-05-30T06:39:57.211382,0.5953,2026-05-30T06:46:09.492232,0.4522,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,-0.063,0.02,0.08,36.68,2026-05-30T05:16:52,2026-05-30T06:03:32.522558,EMA13_CROSS_EXIT L1,MAKER,TAKER,True,
14,,1000PEPEUSDT,LONG,CLOSED,0.0034226,0.0034302,0.0034305,496.86316177115305,20.0,9937.26323542306,2903425.2426293055,VERY_STRONG,0.0619,0.0838,0.0246,54.75,55.0,22.685,23.0933,0.1299,0.1301,BULLISH,0.0736,0.0242,35.9254,37.2661,54.3,53.9,40.3,0.1142,48.5,45.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,1.0724,0.8403,58.3,19.4,70.6,-0.4084,2.0,STRONG_BULL,STRONG_BULL,,-0.1038,30.57218615013489,21.52049565197241,0.2741,-0.1667,-9.7e-05,-0.0946,0.2386,0.0929,-0.037,2026-05-30T05:44:24.398482,,196706923.490111,,0.0257,,,,,,,,,4.471768455940377,4.481698170270169,8.953466626210545,13.112565217772083,0.1319534856541801,0.48532679834044584,-0.09584088120142913,0.0034423,0.0034226,0.0,0.3127,0.2613,2026-05-30T05:48:35.648784,2026-05-30T05:16:55.788061,0.1416,ENDED_NEG,2,0.9,,True,,False,,,,1.0,1.0,UNMATCHED,False,,0.1319534856541801,0,,-0.0617,0.0146,True,0.0034407,0.0034225,2026-05-30T06:30:44.678057,2026-05-30T06:53:09.049754,0.4388,-0.0929,22.32,44.72,38.8,0.0298,-0.0842,0.4388,1.04,0.1583,2.05,0.1174,,,38.8,0.0298,2026-05-30T06:10:02.266502,0.1291,,,,0.1467,0.1145,0.1467,0.2051,0.3541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,-0.0082,17.88,2026-05-30T05:16:50,2026-05-30T06:08:25.350310,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
13,,IDUSDT,LONG,CLOSED,0.03579,0.03576,0.0358,498.53469469553045,20.0,9970.69389391061,278588.8207295504,VERY_STRONG,0.2941,0.2946,0.146,59.62,50.59,23.853,24.2697,0.8154,0.8221,BULLISH,0.2011,0.0207,24.303,25.724,54.8,51.6,47.0,0.1607,52.0,48.5,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,,,,0.7731,1.2019,33.3,36.1,79.8,-0.4167,5.0,HEALTHY_BULL,HEALTHY_BULL,,-0.0762,23.057553820231384,15.879090558877188,1.2416,-1.0678,7.6e-05,-1.3961,1.2668,0.1153,-0.0242,2026-05-29T20:24:44.311171,0.07756915339479616,181014738.05174,,-0.0689,,,,,,,,,4.486812252259774,4.483051303179924,8.969863555439698,-17.327528177326833,-0.17378457669740774,0.4685638446493399,-0.4530664990220874,0.03599,0.03579,0.0,1.532,0.9085,2026-05-29T20:24:44.381764,2026-05-29T20:24:39.098641,0.6207,NEVER,1,0.45,,True,,False,,,,1.0,1.0,,False,,-0.17378457669740774,0,,0.8986,0.9085,False,0.03621,0.03526,2026-05-29T20:26:33.038251,2026-05-29T20:38:28.242379,1.0835,-1.5709,1.48,13.4,,,-0.3973,,,,,,,,,,2026-05-29T21:08:21.679166,-0.9003,,,,0.1894,-0.4253,-0.3135,-1.2076,-0.9003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-29T20:24:22,2026-05-29T20:25:04.348467,TRAILING_STOP L1,TAKER_FALLBACK,TAKER,True,
12,,PENGUUSDT,LONG,CLOSED,0.00789,0.007837,0.007837,537.463799875475,20.0,10749.275997509501,1362392.3951216098,VERY_STRONG,0.0728,0.1349,0.0189,54.27,57.27,22.0365,23.0549,0.2349,0.2354,BULLISH,0.1326,0.0271,31.358,32.9253,52.2,52.3,27.2,0.1843,51.4,45.6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,0.5296,0.955,41.7,47.2,64.4,-1.0184,2.0,STRONG_BULL,CHOPPY_FLAT,,-0.1508,28.13693153388751,23.586618038637024,0.5083,-0.1534,1.8e-05,0.0301,0.3896,0.1349,0.0348,2026-05-29T20:10:51.592881,0.08735994930291666,51703184.518799,,-0.1027,2026-05-29T19:50:38.722748,-0.394,,,2026-05-29T19:49:39.875203,-0.28,,,4.837174198879276,4.804681140255625,9.641855339134901,-81.84865228057917,-0.7614340937895974,0.20137705956908047,-0.7614340937895974,0.007913,0.00789,0.0,0.2972,0.1883,2026-05-29T20:10:51.592854,2026-05-29T20:18:35.329957,-0.653,ENDED_NEG,1,0.45,,False,,False,,,,1.0,1.0,,False,-0.39404562737642224,,0,,-0.653,0.1072,True,0.007905,0.007837,2026-05-29T20:32:10.594233,2026-05-29T20:18:36.122226,0.1001,-0.7617,13.57,0.0,0.0,-0.6984,-0.3815,0.0,0.0,-0.6984,20.72,-0.2421,,,2.45,-0.3308,2026-05-29T20:18:36.344978,-0.6984,,,,-0.5083,-0.3562,-0.2294,0.0494,-0.1787,,,,,2026-05-29T20:00:36.252627,-0.1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-29T19:51:36.453661,-0.3687,,,2026-05-29T20:00:36.252443,-0.1027,-0.0773,0.02,-0.1153,20.0,2026-05-29T19:46:04,2026-05-29T20:18:35.334755,STOP_LOSS L1,TAKER_FALLBACK,TAKER,True,
