id,binance_order_id,backstop_algo_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_ema_gap_8_13,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_pattern_c1_match,entry_pattern_c2_match,entry_pattern_c3_match,entry_pattern_c4_match,entry_pattern_c5_match,entry_pattern_c6_match,entry_pattern_c7_match,entry_pattern_c8_match,entry_pattern_c9_match,entry_pattern_c_any_match,entry_pattern_w1_match,entry_pattern_w2_match,entry_pattern_w3_match,entry_pattern_w4_match,entry_pattern_w5_match,entry_pattern_w6_match,entry_pattern_w_any_match,pattern_cell_source,pattern_fixed_tp_pct,pattern_fixed_sl_pct,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_btc_dist_from_ema13_pct,entry_btc_1h_slope,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,entry_pair_volume_24h_usd,entry_pair_rank,entry_pair_age_days,entry_br_r72,entry_br_above,entry_br_eff,entry_br_off24h,entry_br_door,spike_rsi_max,spike_armed,belock_t15_min,belock_tr15,belock_t20_min,belock_tr20,belock_t30_min,belock_tr30,entry_desired_notional,entry_liquidity_cap_notional,liquidity_capped,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,entry_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_lev_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,hard_tp_shadow_leash_pnl,hard_tp_shadow_leash_fired,hard_tp_shadow_ladder_pnl,hard_tp_shadow_ladder_fired,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_arm_min_pnl_pct,post_arm_min_pnl_at,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,phantom_ema13_cross_pnl,phantom_ema13_cross_at,phantom_trail_suppress_pnl,phantom_trail_suppress_at,entry_gap_expand_marginal,entry_strategy,post_exit_regime_flip_at,post_exit_regime_flip_pnl_pct,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_5min,post_exit_pnl_at_15min,post_exit_pnl_at_30min,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_regime_change_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,shadow_tight_pnl,shadow_tight_reason,shadow_tight_min,shadow_wide_pnl,shadow_wide_reason,shadow_wide_min,shadow_tierA_pnl,shadow_tierA_reason,shadow_tierA_min,shadow_tierB_pnl,shadow_tierB_reason,shadow_tierB_min,shadow_strpk_pnl,shadow_strpk_reason,shadow_strpk_min,shadow_strpk04_pnl,shadow_strpk04_reason,shadow_strpk04_min,shadow_strpk03_pnl,shadow_strpk03_reason,shadow_strpk03_min,shadow_stren_pnl,shadow_stren_reason,shadow_stren_min,shadow_strpk_signed_pnl,shadow_strpk_signed_reason,shadow_strpk_signed_min,shadow_peak_stretch,shadow_peak_stretch_at_close,shadow_atr05_pnl,shadow_atr05_min,shadow_atr10_pnl,shadow_atr10_min,shadow_atr15_pnl,shadow_atr15_min,shadow_cap025_pnl,shadow_cap025_min,shadow_cap035_pnl,shadow_cap035_min,shadow_cap050_pnl,shadow_cap050_min,shadow_arm035_pnl,shadow_arm035_min,shadow_arm040_pnl,shadow_arm040_min,runner_peak_stretch,runner_trail_bound,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
87,,,POLUSDT,SHORT,CLOSED,0.10569,0.10657,0.10647,636.0701893427512,20.0,12721.403786855024,120365.2548666385,STRONG_BUY,0.1536,0.1433,0.0695,55.69,55.28,20.3183,20.4301,0.2882,0.2891,BEARISH,0.1439,-0.039,33.3068,32.8574,39.6,39.6,46.1,0.1199,44.7,46.2,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,,,,0.4575,1.1457,8.9,82.2,73.7,-0.1119,3.0,STRONG_BEAR,STRONG_BEAR,,-0.1382,29.75327495947947,20.309476386293724,0.616,-0.5559,,-0.8077,0.5025,-0.0916,-0.1164,,,179119739.14183,29,,,,,,,,False,,,,,,,12721.403786855024,179119.73914183,False,,-0.133,2026-08-22T23:36:13.744338,-0.09,,,2026-08-22T23:36:13.744338,-0.09,,,5.724631704084761,5.772296345011949,11.49692804909671,-117.41835233173761,-0.922998391522369,0.0,-0.922998391522369,0.10569,0.10569,0.0,,,,2026-08-22T23:39:27.542805,-1.0241,ENDED_NEG,1,0.4,,False,,0.0189,False,,,,1.0,1.0,FLIP:FAN_RATIO_GATE[QS≥3×BEAR≥70×RNG60-90],False,,,0,,-1.0241,0.6869,False,,,,,0.10833,0.10591,2026-08-22T23:53:32.352808,2026-08-23T00:05:13.631639,-0.2982,-2.5879,25.76,14.07,0.01,-1.0267,-1.9823,0.0,2.76,-1.2159,4.72,-1.5566,,,0.01,-1.0267,,,,,,FLIP:FAN_RATIO_GATE,2026-08-22T23:41:36.328496,-1.0929,,,,-1.0929,-1.0645,-1.6322,-2.304,-0.8091,,,,,,,,,,,,,,,,,,,,,-1.9823,window,,,,,,,,,,,-1.9823,window,,,,,,,,-1.9823,window,,,,,,,-1.9823,,-1.9823,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T23:36:12,2026-08-22T23:39:27.553040,FLIP_STOP_LOSS L1,TAKER_FALLBACK,TAKER,True,
86,,,PUMPUSDT,LONG,CLOSED,0.00498,0.004924,0.004927,703.8516937181088,20.0,14077.033874362176,2826713.6293899952,STRONG_BUY,1.3519,0.3048,0.4933,61.077981699551124,64.96,34.70429949726939,34.1655,0.0265,-0.0265,NEUTRAL,0.5791,-0.0046,12.3094,12.9657,46.5,48.4,44.2,0.0848,52.4,54.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,0.8406,1.0873090058029797,48.9,28.9,76.3,0.5388,1.0,CHOPPY_WEAK,CHOPPY_WEAK,,0.055,27.74279300886337,11.411821133475271,1.187465605333561,1.3178,,1.9453,0.7728,-0.0398,0.0302,,,626995330.14721,8,,12.06,63.1,0.095,-1.9,,,False,,,,,,,14077.033874362176,500000.0,False,,0.0443,,,,,,,,,6.334665243462979,6.263432060002351,12.59809730346533,-170.894060549304,-1.2139919678714783,0.47199598393574793,-1.2139919678714783,0.005008,0.00498,0.0,,,,,,NEVER,1,0.4,,True,,0.1005,False,,,,1.0,1.0,BULLRUN,False,,,0,,-1.1213,0.517,True,,,,,0.005006,0.004824,2026-08-22T21:22:21.374785,2026-08-22T21:38:11.308983,0.4321,-3.2225,20.25,36.08,1.4,-1.4153,-2.6,0.0,0.01,-1.2747,30.96,-0.9334,,,13.62,-1.1141,,,,,,BULLRUN_LONG,,,,,,-1.9575,-1.335,-0.2506,-1.094,-0.7928,,,,,,,2026-08-22T21:22:39.480686,0.0907,2026-08-22T21:22:51.553656,0.0506,2026-08-22T21:22:55.580830,0.0305,2026-08-22T21:23:02.619782,0.0907,2026-08-22T21:23:02.619782,0.0907,2026-08-22T21:23:02.619782,0.0907,2026-08-22T21:23:02.619782,0.0907,0.412,ema13,18.93,,,,,,,,,,0.412,ema13,18.93,,,,,,,0.412,ema13,18.93,,,,1.2831,,-2.6,,-2.6,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T20:57:02,2026-08-22T21:02:06.256606,BR_STOP_LOSS,TAKER_FALLBACK,TAKER,True,
85,,,DOGEUSDT,LONG,CLOSED,0.09482,0.09406,0.09412,703.8516937181088,20.0,14077.033874362176,148460.5977047266,STRONG_BUY,0.6219,0.1353,0.2226,61.9595704302956,60.92,34.2417759881658,32.8206,0.1017,0.1018,NEUTRAL,0.2493,0.0019,12.9708,13.6486,48.4,51.8,48.2,0.0878,52.6,54.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,0.7509,0.8850008369169782,53.3,28.9,76.6,1.4212,1.0,CHOPPY_WEAK,CHOPPY_WEAK,,0.0644,32.77808519289271,10.14839083962186,0.5927962192820738,0.7534,,1.1189,0.4604,-0.0276,0.031,,,1629866675.33068,5,,12.67,63.2,0.099,-1.85,,,False,,,,,,,14077.033874362176,500000.0,False,,0.0537,,,,,,,,,6.334665243462979,6.283891719047963,12.618556962510942,-125.44861121810267,-0.8911579835477712,0.0,-0.8911579835477712,0.09482,0.09482,0.0,,,,,,NEVER,1,0.4,,True,,0.1584,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.4326,0.0725,True,,,,,0.09408,0.0922,2026-08-22T21:09:05.761720,2026-08-22T21:42:43.669190,-0.8704,-2.8531,8.54,42.17,1.0,-1.2185,-2.3153,0.0,0.01,-0.9232,4.91,-1.0708,,,1.0,-1.2185,,,,,,BULLRUN_LONG,,,,,,-1.1868,-1.461,-1.0392,-1.4399,-1.6509,,,,,,,,,,,,,,,,,,,,,-2.3153,window,,,,,,,,,,,-2.3153,window,,,,,,,,-2.3153,window,,,,,,,-2.3153,,-2.3153,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T20:54:42,2026-08-22T21:00:33.288157,BR_STOP_LOSS,TAKER_FALLBACK,TAKER,True,
84,,,ADAUSDT,LONG,CLOSED,0.23120000000000002,0.2319,0.232,693.3553966238893,20.0,13867.107932477786,59978.84053839872,STRONG_BUY,0.548,0.156,0.1883,64.76562619425076,66.97,27.859010495458982,26.4382,0.1518,0.152,BULLISH,0.2678,0.0534,17.7241,16.4051,67.7,66.8,51.4,0.0924,55.2,51.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,0.6457,1.11766597270778,80.0,20.0,83.0,1.4208,1.0,CHOPPY_WEAK,CHOPPY_WEAK,,0.1106,31.384168220430926,11.510931367698763,0.5027217070063623,0.5372,,0.8568,0.4971,0.1321,0.0321,,,467003551.8429,9,,13.3,63.7,0.102,-1.77,,,False,,,,,,,13867.107932477786,467003.5518429,False,,0.1131,,,,,,,,,2.4960794278460017,6.259091904384598,8.7551713322306,33.23001704464721,0.23963192041521558,1.2772270761245637,-0.1926993944636775,0.2343,0.23120000000000002,0.0,,,,,,NEVER,1,0.4,,True,,-0.0432,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.2225,0.4517,True,,,,,0.2326,0.2274,2026-08-22T20:40:30.523173,2026-08-22T21:04:51.583670,0.5425,-1.7066,20.34,44.69,10.99,-0.0197,-1.3173,0.4993,1.11,0.2398,7.03,0.0668,,,10.99,-0.0197,,,,,,BULLRUN_LONG,,,,,,0.2398,0.283,0.0668,-0.2793,-0.0197,,,,,,,2026-08-22T20:24:15.070778,0.2398,2026-08-22T20:24:16.077590,0.1965,2026-08-22T20:24:17.082371,0.1533,2026-08-22T20:24:19.097012,0.2398,2026-08-22T20:24:19.097012,0.2398,2026-08-22T20:24:21.106802,0.2398,2026-08-22T20:24:38.187188,0.1965,0.2493,trailing,4.07,,,,,,,,,,0.3695,stretch,2.72,,,,,,,-0.0197,ema13,10.98,,,,0.5434,,-1.3173,,-1.3173,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T19:55:01,2026-08-22T20:20:09.854105,BR_TRAILING_STOP,MAKER,TAKER,True,
83,,,DOGEUSDT,LONG,CLOSED,0.09235,0.09285,0.09287,636.6663440652633,20.0,12733.326881305265,137881.17900709546,STRONG_BUY,0.6215,0.1116,0.2333,59.81324901680598,68.29,27.07188698665065,27.5647,0.0388,-0.0388,NEUTRAL,0.2303,-0.0191,21.5196,22.6329,45.3,41.4,57.2,0.1335,49.6,52.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,1.1353,0.9906739087157689,84.4,11.1,69.9,-0.4929,3.0,CHOPPY_FLAT,HEALTHY_BULL,,0.0901,31.018853670103002,20.39441173559665,0.5909701244717803,0.5792,,0.8032,0.3062,-0.1151,-0.0393,,,1621618241.23085,5,,13.86,63.3,0.105,-1.87,,,False,,,,,,,12733.326881305265,500000.0,False,,0.1144,,,,,,,,,5.729997096587369,5.761020361863967,11.491017458451335,57.449572045096446,0.45117487818083424,1.641759610178673,-0.09,0.09395,0.09235,0.0,,,,,,NEVER,1,0.4,,True,,0.1627,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.3232,0.166,True,,,,,0.09386,0.09234,2026-08-22T18:27:58.873091,2026-08-22T18:52:27.820401,1.5451,-0.1008,20.45,44.93,39.34,0.6355,-0.0034,1.5451,23.4,1.1119,5.54,0.2132,,,39.34,0.6355,,,,,,BULLRUN_LONG,,,,,,0.3864,0.3215,0.289,1.0037,1.1444,,,,,,,2026-08-22T18:21:21.765637,0.7221,2026-08-22T18:10:01.729230,0.2349,2026-08-22T18:11:15.713606,0.224,2026-08-22T18:09:43.461420,0.2782,2026-08-22T18:25:25.854326,1.0253,2026-08-22T18:09:43.461420,0.2782,2026-08-22T18:25:27.865887,1.0686,0.2447,trailing,2.35,,,,,,,,,,0.5922,stretch,8.32,,,,,,,0.6355,ema13,39.33,,,,0.6619,,-0.0034,,-0.0034,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T17:30:54,2026-08-22T18:07:31.642959,BR_TRAILING_STOP,TAKER_FALLBACK,TAKER,True,
82,,,HYPEUSDT,LONG,CLOSED,78.036,78.888,78.927,722.7288602911298,20.0,14454.577205822596,185.22960179689625,STRONG_BUY,0.2614,0.086,0.0962,56.59019892197798,62.78,12.491899465384705,12.8311,0.0652,0.0653,BULLISH,0.1521,0.1045,22.1637,19.6815,70.9,76.8,64.2,0.1392,54.0,46.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,1.0,0.8765840512440747,0.0,0.0,70.3,-0.3392,4.0,HEALTHY_BULL,CHOPPY_FLAT,,0.143,22.82031117710378,19.407153765279343,0.4923198319691419,0.1078,,0.222,0.2477,0.2161,-0.0475,,,2076953444.38144,4,,13.01,63.2,0.099,-1.73,,,False,,,,,,,14454.577205822596,500000.0,False,,0.0928,,,,,,,,,2.6018238970480674,6.575576771949098,9.177400668997166,148.63822006195915,1.0283124711671585,2.0133116382182523,-0.36528843098057845,79.657,78.036,0.0,,,,,,NEVER,1,0.4,,True,,-0.0013,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.1726,0.0896,True,,,,,79.596,78.445,2026-08-22T18:33:22.439556,2026-08-22T18:53:18.283893,1.9361,0.4611,22.47,42.41,35.98,0.8827,0.8981,1.9361,0.01,1.0057,4.16,1.0403,,,35.98,0.8827,,,,,,BULLRUN_LONG,2026-08-22T18:10:54.418892,1.0057,,,,0.934,0.8571,1.0391,1.5978,1.0839,,,,,,,2026-08-22T18:45:51.330557,0.8456,2026-08-22T18:23:58.105508,1.4914,2026-08-22T18:35:15.346777,1.5721,2026-08-22T18:24:06.287253,1.4542,2026-08-22T18:35:16.353503,1.5632,2026-08-22T18:24:08.298274,1.4645,2026-08-22T18:24:08.298274,1.4645,0.7903,trailing,2.21,,,,,,,,,,1.148,stretch,5.9,,,,,,,0.8827,ema13,35.97,,,,0.5191,,0.8981,,0.8981,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T16:50:49,2026-08-22T18:10:53.628097,BR_TRAILING_STOP,MAKER,TAKER,True,
81,,,SOLUSDT,LONG,CLOSED,94.389,93.78,93.84,722.7288602911296,20.0,14454.577205822592,153.13836576108014,STRONG_BUY,0.5071,0.1539,0.1983,67.52524469862286,73.04,23.220989997053202,21.9568,0.0798,0.0799,BULLISH,0.2391,0.1045,22.1637,19.6815,70.9,76.8,64.2,0.1392,54.0,46.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,1.0,1.1255670265623505,0.0,0.0,84.0,1.2642,3.0,HEALTHY_BULL,HEALTHY_BULL,,0.143,31.4820632202652,13.603107780178721,0.33359896256108207,0.1942,,0.3438,0.4326,0.2161,-0.0475,,,4179993505.7656,3,,13.01,63.2,0.099,-1.73,,,False,,,,,,,14454.577205822592,500000.0,False,,0.1287,,,,,,,,,2.601823897048067,6.462592173483343,9.06441607053141,-102.32568081902839,-0.7079119600800885,0.13926302853086964,-0.7079119600800885,94.58,94.389,0.0,,,,,,NEVER,1,0.4,,True,,-0.0011,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.5173,-0.0487,True,,,,,94.57,93.78,2026-08-22T17:51:06.317864,2026-08-22T17:28:54.315807,0.1288,-0.7082,22.2,0.0,2.56,-0.4222,-0.295,0.0,0.26,-0.634,28.29,-0.1467,,,2.56,-0.4222,,,,,,BULLRUN_LONG,2026-08-22T17:30:33.189614,-0.4222,,,,-0.634,-0.4539,-0.3692,-0.2103,-0.2103,,,,,,,,,,,,,,,,,,,,,-0.295,window,,,,,,,,,,,-0.295,window,,,,,,,,-0.295,window,,,,,,,-0.295,,-0.295,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T16:50:46,2026-08-22T17:28:53.966818,BR_STOP_LOSS,MAKER,TAKER,True,
80,,,LINKUSDT,LONG,CLOSED,11.758000000000001,11.682,11.683,722.7288602911298,20.0,14454.577205822596,1229.339786173039,STRONG_BUY,0.3959,0.1803,0.1605,68.25400258079952,58.17,31.856615373539718,32.9055,0.4274,0.4293,BULLISH,0.1953,0.1049,19.2335,17.0197,77.2,74.3,62.2,0.1345,54.8,46.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,1.0636,1.3808194950577017,91.1,2.2,82.9,-1.0489,2.0,HEALTHY_BULL,HEALTHY_BULL,,0.1239,29.768008992222157,20.592091014317674,0.46751588922558895,-0.0718,,-0.0429,0.7717,0.326,-0.0403,,,436694001.118,10,,12.76,63.2,0.098,-1.81,,,False,,,,,,,14454.577205822596,436694.00111799996,False,,0.1346,,,,,,,,,2.6018238970480674,6.462516321933049,9.064340218981116,-102.49416396813271,-0.7090775642116048,0.22603469977886473,-0.7090775642116048,11.792,11.758000000000001,0.0,,,,,,NEVER,1,0.4,,True,,-0.0085,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.3645,0.0981,True,,,,,11.784,11.682,2026-08-22T17:23:30.328072,2026-08-22T17:05:59.691497,0.1581,-0.7094,17.51,0.0,,,0.0135,,0.01,-0.7009,,,,,,,,,,,,BULLRUN_LONG,2026-08-22T17:30:33.189614,-0.4712,,,,-0.5053,-0.3267,-0.4457,-0.029,-0.131,,,,,,,,,,,,,,,,,,,,,0.0135,window,,,,,,,,,,,0.0135,window,,,,,,,,0.0135,window,,,,,,,0.0135,,0.0135,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T16:46:40,2026-08-22T17:05:59.339649,BR_STOP_LOSS,MAKER,TAKER,True,
79,,,XRPUSDT,LONG,CLOSED,1.4862,1.47,1.4706,722.7288602911298,20.0,14454.577205822596,9725.862741099849,STRONG_BUY,0.9505,0.3833,0.3949,69.95329849266146,61.93,26.133108420448,27.1136,0.6411,0.6453,BULLISH,0.4443,0.1049,19.2335,17.0197,77.2,74.3,62.2,0.1345,54.8,46.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,1.0636,0.8777294726979149,91.1,2.2,99.0,-0.9805,1.0,HEALTHY_BULL,HEALTHY_BULL,,0.1239,28.012821313280302,21.398433008563877,0.7820360106892302,-0.2564,,-0.2477,1.43,0.326,-0.0403,,,4861947902.505,2,,12.76,63.2,0.098,-1.81,,,False,,,,,,,14454.577205822596,500000.0,False,,0.1346,,,,,,,,,6.504559742620168,6.43365820323755,12.938217945857717,-170.4971943516752,-1.1795377472749289,0.14539395774458747,-1.1795377472749289,1.4897,1.4862,0.0,,,,,,NEVER,1,0.4,,True,,0.0067,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.55,0.1114,True,,,,,1.4834,1.4654,2026-08-22T17:51:01.205449,2026-08-22T17:29:42.307869,-0.2784,-1.4895,45.01,23.69,25.46,-0.8301,-0.2784,0.0,1.38,-1.0051,5.33,-1.0926,,,33.4,-1.0858,,,,,,BULLRUN_LONG,2026-08-22T17:30:33.189614,-1.0656,,,,-0.7965,-0.884,-1.2204,-0.8436,-0.709,,,,,,,,,,,,,,,,,,,,,-0.2784,window,,,,,,,,,,,-0.2784,window,,,,,,,,-0.2784,window,,,,,,,-0.2784,,-0.2784,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T16:46:28,2026-08-22T17:06:00.286378,BR_STOP_LOSS,TAKER_FALLBACK,TAKER,True,
78,,,TRBUSDT,SHORT,CLOSED,18.242,18.448,18.437,1629.4672932184883,20.0,32589.345864369767,1786.5007052061048,STRONG_BUY,0.413,0.1592,0.168,60.47,57.19,21.1991,20.7961,0.2554,0.2561,NEUTRAL,0.1845,-0.017,17.1289,16.7633,43.8,43.7,44.2,0.1362,46.7,47.1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,C4,,,0.6339,0.6282,26.7,68.9,64.8,0.4029,2.0,CHOPPY_WEAK,CHOPPY_WEAK,,-0.1018,28.362889417642002,16.501935359344237,0.7985,-0.0843,,-0.0285,0.5844,-0.0211,-0.07,,,100968120.36,47,,,,,,,,False,,,,,,,32589.345864369767,100968.12036,False,,-0.0819,2026-08-22T15:31:09.234905,-0.074,2026-08-22T15:36:10.138547,-0.6608,2026-08-22T15:31:09.234905,-0.074,2026-08-22T15:36:10.138547,-0.6608,5.866082255586559,14.830814254338998,20.69689650992556,-388.7160417823823,-1.1927703102729936,0.08507669115229152,-1.1927703102729936,18.242,18.215,0.0,0.3363,0.5753,2026-08-22T15:43:35.615204,2026-08-22T15:57:50.604067,-0.6903,ENDED_NEG,1,0.4,,False,,-0.0055,False,,,,2.0,1.0,FLIP:FAN_RATIO_GATE[NEGDI15]×2,False,,,0,,-0.6903,0.1204,True,,,,,18.967,18.264,2026-08-22T16:35:57.972721,2026-08-22T16:13:03.071154,-0.1836,-4.0373,15.2,38.12,0.01,-1.0991,-3.3905,0.0,5.18,-0.8853,9.15,-1.5267,,,0.01,-1.0991,,,,,,FLIP:FAN_RATIO_GATE,,,,,,-0.9401,-0.9565,-0.8798,-0.3755,-3.0835,,,,,,,,,,,,,,,,,,,,,-3.3905,window,,,,,,,,,,,-3.3905,window,,,,,,,,-3.3905,window,,,,,,,-3.3905,,-3.3905,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T15:31:06,2026-08-22T15:57:50.607322,FLIP_STOP_LOSS L1,MAKER,TAKER,True,
77,,,PUMPUSDT,LONG,CLOSED,0.004656,0.004604,0.004607,467.33959340211095,20.0,9346.791868042219,2007472.4802496172,STRONG_BUY,0.7196,0.0392,0.2297,56.464802517880344,53.9,18.064644560465908,18.7545,0.084,-0.0839,BULLISH,0.1662,0.0389,23.246,23.5791,60.1,59.6,57.7,0.1373,51.7,51.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,1.0,0.6936202437762568,0.0,0.0,70.4,-0.6899,3.0,HEALTHY_BULL,CHOPPY_FLAT,,0.0931,20.373406853378416,24.450651039807337,1.6592763747645334,1.7024,,2.1172,0.1063,0.0551,-0.0225,,,515671442.178336,9,,19.33,66.4,0.133,-1.95,,,False,,,,,,,9346.791868042219,500000.0,False,,0.0812,,,,,,,,,4.206056340618998,4.159081484581157,8.365137825200154,-112.75370679818191,-1.2063359106529385,0.2534879725085808,-1.2063359106529385,0.004672,0.004656,0.0,,,,,,NEVER,1,0.4,,False,,-0.0429,False,,,,1.0,1.0,BULLRUN,False,,,0,,-1.1837,-0.232,True,,,,,0.004872,0.004597,2026-08-22T13:25:24.087874,2026-08-22T13:11:08.319515,4.5492,-1.3572,14.28,0.02,,,3.4538,,25.62,1.0698,33.67,0.7691,,,,,,,,,,BULLRUN_LONG,2026-08-22T13:25:57.191285,3.6686,,,,-0.9276,-1.0565,-0.3263,3.3464,1.8645,,,,,,,2026-08-22T13:26:20.493490,3.239,2026-08-22T13:26:27.569655,3.3035,2026-08-22T13:26:27.569655,3.3035,2026-08-22T13:26:48.839787,3.1316,2026-08-22T13:26:50.861951,2.9813,2026-08-22T13:26:47.825332,3.1746,2026-08-22T13:26:57.934699,3.0672,3.5045,trailing,0.07,,,,,,,,,,3.1746,stretch,0.79,,,,,,,3.4538,window,,,,,2.9816,,3.4538,,3.4538,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-08-22T13:00:48,2026-08-22T13:11:07.399801,BR_STOP_LOSS,TAKER_FALLBACK,TAKER,True,
