id,binance_order_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_ema_gap_8_13,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_pattern_c1_match,entry_pattern_c2_match,entry_pattern_c3_match,entry_pattern_c4_match,entry_pattern_c5_match,entry_pattern_c6_match,entry_pattern_c7_match,entry_pattern_c8_match,entry_pattern_c9_match,entry_pattern_c_any_match,entry_pattern_w1_match,entry_pattern_w2_match,entry_pattern_w3_match,entry_pattern_w4_match,entry_pattern_w5_match,entry_pattern_w6_match,entry_pattern_w_any_match,pattern_cell_source,pattern_fixed_tp_pct,pattern_fixed_sl_pct,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_btc_dist_from_ema13_pct,entry_btc_1h_slope,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,entry_pair_volume_24h_usd,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_lev_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_arm_min_pnl_pct,post_arm_min_pnl_at,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,post_exit_regime_flip_at,post_exit_regime_flip_pnl_pct,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_5min,post_exit_pnl_at_15min,post_exit_pnl_at_30min,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_regime_change_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
27,,NILUSDT,LONG,CLOSED,0.06947,0.06977,0.0698,290.89800701182867,20.0,5817.960140236573,83747.8068264945,STRONG_BUY,0.311,0.1542,,57.21,59.3,21.8532,20.7494,0.2006,0.201,BULLISH,0.2094,0.025,27.1461,26.7022,51.8,55.1,50.4,0.1411,44.0,39.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,0.814,0.9472,75.7,16.2,75.0,1.1038,5.0,HEALTHY_BULL,CHOPPY_FLAT,,0.0025,25.1930016939314,11.800559453515913,0.7323,-0.3028,-3.3e-05,-0.4019,0.4908,0.0314,-0.0721,2026-05-27T12:48:45.324542,,52273390.505859,,-0.008,,,,,,,,,2.618082063106458,2.6293880170280346,5.247470080134493,19.876871967813415,0.3416467539945224,0.7157406074564432,-0.27704692673097037,0.07003,0.06947,0.0,1.1031,0.6782,2026-05-27T12:49:23.394252,2026-05-27T12:46:49.647055,0.1574,NEVER,2,0.9,,True,,False,,,,1.0,1.0,UNMATCHED,False,,0.3416467539945224,0,,0.5243,0.8881,False,0.06995,0.06848,2026-05-27T12:55:07.997519,2026-05-27T13:20:00.936649,0.6009,-1.5151,4.7,29.58,17.11,-0.5506,-0.7378,0.6009,5.06,0.2411,2.03,0.0539,,,,,2026-05-27T12:50:26.549607,0.2987,,,,0.3274,-0.018,0.3131,-0.1476,-0.9681,2026-05-27T12:48:56.785004,,,,,,2026-05-27T12:50:30.643299,0.2123,2026-05-27T12:50:27.572183,0.2411,2026-05-27T12:50:27.572183,0.2411,2026-05-27T12:50:31.674538,0.1835,2026-05-27T12:50:34.735975,0.1835,2026-05-27T12:50:35.755334,0.1979,2026-05-27T12:50:57.144825,0.2123,False,,,,False,,,2026-05-27T12:46:58.669108,-0.1763,,,,,-0.09,0.02,,,2026-05-27T12:46:25,2026-05-27T12:50:25.725358,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
5,,WLDUSDT,SHORT,CLOSED,0.3402,0.3396,0.3394,1000.0,30.0,30000.0,88183.42151675485,VERY_STRONG,0.7887,0.1706,0.2853,33.08,37.82,31.787,31.0738,0.2459,-0.2453,BEARISH,-0.2988,-0.0548,34.8112,34.8719,41.3,41.4,33.0,0.2005,32.9,29.3,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,W1+W2+W6,,,0.7207,0.5091,2.8,88.9,17.9,0.7132,4.0,STRONG_BEAR,STRONG_BEAR,,-0.3381,11.020296659478824,26.37380032058232,0.6879,-0.8203,5e-05,-1.1424,-0.6996,-0.0454,-0.2673,2026-05-27T22:49:48.892691,,517143466.6935,,-0.33,,,,,,,,,5.4,13.476190476190476,18.876190476190477,34.0338624338615,0.11344620811287168,0.4663386243386314,-0.5629309229864724,0.3402,0.3384,0.0,0.6396,-0.232,2026-05-27T22:49:55.536272,2026-05-27T22:40:17.346560,-0.2039,RECOVERED,2,0.9,,True,,False,,,,2.0,1.5,W1+W2+W6,False,,0.11344620811287168,0,,0.2839,-0.232,True,0.3403,0.3368,2026-05-27T22:55:10.404365,2026-05-27T23:25:06.114485,0.9364,-0.0924,4.99,34.92,,,0.7894,,5.88,0.2309,5.88,0.2309,,,,,,,,,,0.0546,0.1722,-0.0336,0.3191,0.4367,,,,,,,2026-05-27T23:06:16.845132,0.2897,2026-05-27T22:54:01.934423,0.084,2026-05-27T22:54:05.006870,0.0546,2026-05-27T22:54:01.934423,0.084,2026-05-27T22:54:01.934423,0.084,2026-05-27T22:54:01.934423,0.084,2026-05-27T22:54:32.165739,0.084,False,,,,False,,,,,,,,,-0.4159,5.32,-0.2689,6.32,2026-05-27T22:35:47,2026-05-27T22:50:10.798084,TRAILING_STOP L2,MAKER,TAKER,True,
6,,PHAUSDT,SHORT,CLOSED,0.046,0.0457,0.04563,1000.0,30.0,30000.0,652173.9130434783,VERY_STRONG,0.5319,0.0852,0.1794,36.07,44.91,32.5458,32.4658,0.2482,-0.2476,BEARISH,-0.1884,-0.0561,34.7536,34.8719,40.8,41.4,33.0,0.2049,32.4,29.3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,W2+W4+W6,,,0.8179,0.6464,2.8,88.9,30.9,0.08,3.0,STRONG_BEAR,STRONG_BEAR,,-0.3395,12.56949666520514,25.282120742691284,0.6716,-0.8622,5e-05,-1.1156,-0.5114,-0.057,-0.2699,2026-05-27T22:46:49.451457,,58260278.39293,,-0.3324,,,,,,,,,13.5,13.41195652173913,26.91195652173913,168.7402173913054,0.5624673913043513,0.9104500000000045,-0.19874456521739442,0.046,0.04554,0.0,0.6012,-0.5899,2026-05-27T22:51:05.884002,2026-05-27T22:40:55.131533,0.074,NEVER,2,0.9,,True,,False,,,,2.0,1.5,W2+W4+W6,False,,0.5624673913043513,0,,0.2271,-0.6119,True,0.04587,0.0453,2026-05-27T23:32:33.223017,2026-05-27T23:10:13.059084,1.4317,0.1926,38.46,16.12,,,0.6926,,10.47,0.6274,3.63,0.41,,,,,,,,,,0.7143,0.497,0.7361,1.1709,0.6057,2026-05-27T22:48:00.187286,,,,,,2026-05-27T22:55:21.473879,0.323,2026-05-27T22:54:11.041533,0.6057,2026-05-27T22:55:21.473879,0.323,2026-05-27T22:54:12.047656,0.6274,2026-05-27T22:55:21.473879,0.323,2026-05-27T22:55:20.465570,0.3665,2026-05-27T22:55:21.473879,0.323,False,,,,False,,,,,,,,,-0.1552,3.01,,,2026-05-27T22:38:06,2026-05-27T22:54:05.417702,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
7,,RENDERUSDT,SHORT,CLOSED,2.123,2.14,2.138,549.7124453646194,20.0,10994.248907292387,5178.638204094388,VERY_STRONG,0.5385,0.0924,0.164,34.15,38.95,34.5616,34.3995,0.2967,-0.2959,BEARISH,-0.2236,-0.0735,34.8974,34.4243,34.9,37.4,40.8,0.185,29.2,29.3,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,,,,0.5273,0.4229,2.8,94.4,20.3,0.1621,4.0,STRONG_BEAR,STRONG_BEAR,,-0.34,13.981134284621657,30.171720924322443,0.5793,-0.7741,5e-05,-1.1788,-0.5513,-0.1666,-0.285,2026-05-27T23:00:28.259251,0.098497409326425,84535408.6157,,-0.3478,2026-05-27T23:07:18.212414,-0.5141,,,2026-05-27T23:10:50.877123,-0.844,,,4.9474120082815745,4.987028590542896,9.93444059882447,-97.97129006842857,-0.891113989637301,0.3341191709844719,-0.891113989637301,2.123,2.114,0.0,0.6607,-0.4133,2026-05-27T23:00:47.059632,2026-05-27T23:11:07.182300,-0.391,ENDED_NEG,1,0.45,,True,,False,,,,1.0,1.0,,False,-0.5141191709844511,,0,,-0.391,0.1407,True,2.142,2.113,2026-05-27T23:11:31.468942,2026-05-27T23:28:19.971969,0.381,-0.985,0.4,17.21,0.42,-0.9379,-0.5139,0.0,0.42,-0.9379,19.75,-0.09,,,0.42,-0.9379,2026-05-27T23:50:38.887581,-0.6552,,,,-0.7023,-0.7965,-0.7965,0.1926,-0.0429,,,,,,,2026-05-27T23:29:30.817573,0.0984,2026-05-27T23:29:30.817573,0.0984,2026-05-27T23:29:38.963788,0.0513,2026-05-27T23:29:30.817573,0.0984,2026-05-27T23:29:38.963788,0.0513,2026-05-27T23:29:36.928740,0.0984,2026-05-27T23:29:38.963788,0.0513,False,,,,False,,,,,,,,,-0.6555,10.19,,,2026-05-27T22:57:22,2026-05-27T23:11:07.184621,STOP_LOSS_WIDE L1,TAKER_FALLBACK,TAKER,True,
8,,1000LUNCUSDT,SHORT,CLOSED,0.08859,0.08833,0.08832,549.7124453646194,20.0,10994.248907292387,124102.59518334335,STRONG_BUY,0.4734,0.1239,0.1428,34.72,40.25,29.8773,29.168,0.329,-0.3279,BEARISH,-0.2223,-0.0735,34.8974,34.4243,34.9,37.4,40.8,0.185,29.2,29.3,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,True,,,,0.5273,0.4927,2.8,94.4,4.9,0.7094,5.0,STRONG_BEAR,STRONG_BEAR,,-0.34,11.228418963801111,25.646069636895035,0.5538,-0.628,5e-05,-0.9936,-0.5936,-0.1666,-0.285,2026-05-27T23:00:30.947152,,75299140.99367,,-0.3441,,,,,,,,,4.9474120082815745,4.932892004645123,9.880304012926697,22.38637073474212,0.2036189186138349,0.4859448018963726,-0.14646517665650127,0.08859,0.08808,0.0,0.9177,-0.5608,2026-05-27T23:00:34.217559,2026-05-27T22:57:46.451342,0.3403,NEVER,1,0.45,,True,,False,,,,1.0,1.0,,False,,0.2036189186138349,0,,0.6321,-0.5608,False,0.08865,0.08793,2026-05-27T23:35:53.497477,2026-05-27T23:41:52.280963,0.655,-0.1577,35.25,41.23,,,0.576,,4.91,0.1019,3.92,-0.09,,,,,,,,,,0.1132,0.2374,0.0567,0.0455,0.418,,,,,,,2026-05-27T23:02:57.023827,0.0342,2026-05-27T23:01:52.783417,0.0793,2026-05-27T23:24:42.643552,0.2938,2026-05-27T23:10:04.917466,0.0342,2026-05-27T23:24:42.643552,0.2938,2026-05-27T23:24:40.606055,0.2712,2026-05-27T23:09:58.742143,0.0342,False,,,,False,,,,,,,,,,,,,2026-05-27T22:57:42,2026-05-27T23:00:37.958986,TRAILING_STOP L1,TAKER_FALLBACK,TAKER,True,
9,,DOTUSDT,SHORT,CLOSED,1.229,1.227,1.226,1099.4248907292388,20.0,21988.497814584774,17891.373323502663,VERY_STRONG,0.4601,0.0865,0.1483,35.43,35.79,32.9401,32.7357,0.2063,-0.2059,BEARISH,-0.2041,-0.0772,34.8974,34.4243,33.7,37.4,40.8,0.185,28.9,29.3,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,,,,0.599,0.5934,2.8,94.4,18.9,0.2044,3.0,STRONG_BEAR,STRONG_BEAR,,-0.3441,13.744510683141161,28.938566506947122,0.4729,-0.548,5e-05,-0.813,-0.4401,-0.2002,-0.2887,2026-05-27T23:22:43.583982,0.07280716029292121,68971191.193,,-0.3775,,,,,,,,,9.894824016563149,9.878721780571997,19.773545797135146,16.009200849870215,0.07280716029292121,0.47982506102523326,-0.33421074043937277,1.229,1.222,0.0,0.4116,-0.24,2026-05-27T23:26:11.158617,2026-05-27T23:15:09.419203,-0.1645,ENDED_NEG,2,0.9,,True,,False,,,,2.0,1.0,PAIR_35-40_30-35,False,,0.07280716029292121,0,,-0.0799,-0.3504,True,1.233,1.222,2026-05-28T00:01:06.335188,2026-05-27T23:38:27.958192,0.4796,-0.4155,29.48,6.84,24.46,-0.09,-0.09,0.4796,15.48,0.0727,19.46,-0.09,,,24.46,-0.09,2026-05-27T23:50:41.912297,-0.1714,,,,0.0727,0.1541,0.3982,0.0727,-0.3341,,,,,,,2026-05-27T23:45:47.143789,0.0727,2026-05-27T23:31:38.247619,0.0727,2026-05-27T23:31:38.247619,0.0727,2026-05-27T23:31:38.247619,0.0727,2026-05-27T23:31:38.247619,0.0727,2026-05-27T23:31:38.247619,0.0727,2026-05-27T23:31:38.247619,0.0727,False,,,,False,,,,,,,,,-0.3342,20.51,,,2026-05-27T23:00:01,2026-05-27T23:31:37.354237,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
10,,PHAUSDT,SHORT,CLOSED,0.04552,0.04542,0.04541,549.7124453646193,20.0,10994.248907292385,241525.6789826974,VERY_STRONG,0.7997,0.1997,0.2699,29.7,30.06,34.0559,33.9535,0.2637,-0.263,BEARISH,-0.3608,-0.0772,34.8974,34.4243,33.7,37.4,40.8,0.185,28.9,29.3,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,,,,0.599,0.819,2.8,94.4,10.6,0.1024,3.0,STRONG_BEAR,STRONG_BEAR,,-0.3441,13.292327885720931,27.852120361892418,0.6296,-0.7879,5e-05,-1.2966,-0.7308,-0.2002,-0.2887,2026-05-27T23:05:52.592890,0.08582601054480832,57653746.88411,,-0.3583,,,,,,,,,4.947412008281574,4.936543352727353,9.883955361008926,14.26861253725983,0.1297825131810104,0.4594562829525488,-0.4416520210896318,0.04552,0.04527,0.0,0.7374,-0.4531,2026-05-27T23:06:46.799246,2026-05-27T23:04:16.434072,0.0564,NEVER,1,0.45,,True,,False,,,,1.0,1.0,,False,,0.1297825131810104,0,,0.3974,-0.4604,True,0.04587,0.0453,2026-05-27T23:32:33.223017,2026-05-27T23:10:13.059084,0.3933,-0.8589,24.8,2.47,,,-0.0241,,7.79,-0.2877,13.77,-0.2438,,,,,2026-05-27T23:50:37.881684,-0.2438,,,,0.1517,0.1077,-0.1559,-0.3317,-0.112,,,,,,,,,2026-05-27T23:07:56.630161,0.1077,,,2026-05-27T23:07:56.630161,0.1077,,,,,,,False,,,,False,,,,,,,,,-0.4197,4.2,,,2026-05-27T23:00:22,2026-05-27T23:07:44.692508,TRAILING_STOP L1,TAKER_FALLBACK,TAKER,True,
11,,TAOUSDT,SHORT,CLOSED,266.46,265.68,265.62,556.165780314153,20.0,11123.31560628306,41.74478573250417,STRONG_BUY,0.4812,0.0909,0.152,33.47,38.8,27.772,27.1765,0.2024,-0.202,BEARISH,-0.1935,-0.0882,35.7497,34.9753,32.1,33.2,41.4,0.1797,28.4,28.7,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,True,,,,0.5079,0.4556,2.8,94.4,16.8,0.5954,4.0,STRONG_BEAR,STRONG_BEAR,,-0.356,14.300705169961677,30.05122051879055,0.4493,-0.6288,5e-05,-0.9343,-0.4443,-0.2129,-0.3728,2026-05-27T23:23:45.026173,,153971006.39,,-0.3743,2026-05-27T23:15:42.246144,-0.461,,,,,,,2.0021968091309508,4.990839603035268,6.993036412166219,25.567896459185896,0.22985859040755569,0.4814166103730349,-0.5285700668017749,266.46,265.01,0.0,0.5225,-0.2688,2026-05-27T23:26:19.835957,2026-05-27T23:20:33.294668,-0.1269,RECOVERED,1,0.45,,True,,False,,,,1.0,1.0,,False,-0.46098731516925706,0.22985859040755569,0,,0.2163,-0.3215,True,267.57,265.1,2026-05-27T23:50:43.932682,2026-05-28T00:13:01.215812,0.4474,-0.4796,22.29,44.58,21.63,-0.3895,0.3686,0.3235,2.43,0.1171,2.43,0.1171,,,21.63,-0.3895,2026-05-27T23:50:40.903390,-0.4308,,,,0.1847,0.0984,-0.0818,0.1134,-0.3032,,,,,,,,,2026-05-27T23:39:04.550133,0.0721,2026-05-27T23:39:07.593969,0.1021,2026-05-27T23:39:04.550133,0.0721,2026-05-27T23:39:07.593969,0.1021,,,2026-05-27T23:39:07.593969,0.1021,False,,,,False,,,,,,,,,-0.2657,6.99,-0.4798,18.97,2026-05-27T23:01:33,2026-05-27T23:28:26.080529,TRAILING_STOP L1,MAKER,TAKER,True,
12,,UNIUSDT,SHORT,CLOSED,3.189,3.102,3.186,543.388923999886,20.0,10867.77847999772,3407.8954154900343,STRONG_BUY,0.5588,0.1785,0.1807,29.26,33.61,29.4153,27.5547,0.4261,-0.4243,BEARISH,-0.2799,-0.0644,36.1469,35.995,33.2,42.7,37.4,0.182,27.6,28.7,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,True,,,,0.6502,2.0181,0.0,97.2,16.7,1.8606,3.0,STRONG_BEAR,STRONG_BEAR,,-0.3549,10.550802929464103,34.930458626975096,0.44,-0.409,5e-05,-0.7361,-0.7817,-0.2294,-0.3809,2026-05-27T23:25:17.800599,,51532396.38,,-0.3564,,,,,,,,,4.890500315998974,4.757081210482539,9.647581526481513,286.8393196211521,2.639355597365951,2.890330824709946,-0.1213719034179959,3.189,3.094,0.0,3.4882,-0.7323,2026-05-27T23:25:18.168303,2026-05-27T23:23:50.432147,0.4261,NEVER,1,0.45,,True,,False,,,,1.0,1.0,,False,,2.639355597365951,0,,3.2213,-0.7323,False,3.147,3.063,2026-05-27T23:25:38.172276,2026-05-27T23:27:13.570100,3.8611,1.227,0.33,1.92,,,3.1085,,15.83,2.2618,5.56,2.7008,,,,,2026-05-27T23:50:39.895106,3.0458,,,,2.3246,3.4534,2.7322,2.1678,2.5754,2026-05-27T23:25:17.837062,,2026-05-27T23:25:17.922730,,,,2026-05-27T23:27:54.366436,3.0144,2026-05-27T23:28:10.805188,3.1399,2026-05-27T23:28:10.805188,3.1399,2026-05-27T23:29:02.303160,3.0771,2026-05-27T23:29:02.303160,3.0771,2026-05-27T23:29:02.303160,3.0771,2026-05-27T23:29:32.851825,3.0144,False,,,,False,,,,,,,,,,,,,2026-05-27T23:23:49,2026-05-27T23:25:18.236011,TRAILING_STOP L1,TAKER_FALLBACK,TAKER,True,
13,,RENDERUSDT,SHORT,CLOSED,2.12,2.131,2.13,939.8758251475197,20.0,18797.51650295039,8866.75306742943,VERY_STRONG,0.4482,0.0976,0.1302,36.8,45.75,33.3524,33.1654,0.292,-0.2911,BEARISH,-0.1835,-0.0811,36.4283,36.1578,31.0,33.3,33.2,0.1749,27.3,28.7,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,,,,0.5696,0.9377,0.0,94.4,21.6,0.187,2.0,STRONG_BEAR,STRONG_BEAR,,-0.3731,15.019864957984094,31.758745482636307,0.5874,-0.6791,5e-05,-1.0933,-0.5182,-0.2636,-0.385,2026-05-27T23:26:12.320682,0.07857311320755253,84451383.9392,,-0.3551,2026-05-27T23:31:55.039814,-0.5349,,,2026-05-27T23:46:21.040234,-0.6293,,,3.3835529705310705,8.502772854011452,11.886325824542523,-109.4206095662634,-0.5821014150943244,0.2673372641509489,-0.7708655660377208,2.12,2.113,0.0,0.5768,-0.3503,2026-05-27T23:26:48.753884,2026-05-27T23:49:23.046027,-0.3942,ENDED_NEG,1,0.45,,False,,False,,,,2.0,1.0,PAIR_35-40_30-35,True,-0.5349103773584805,,0,,-0.1603,0.0582,True,2.137,2.096,2026-05-27T23:50:24.737666,2026-05-28T00:35:05.539688,1.0691,-0.8649,0.32,45.0,0.0,-0.5819,1.0691,0.0,0.0,-0.5819,,,,,0.0,-0.5819,2026-05-27T23:50:43.932682,-0.8177,,,,-0.6762,-0.5347,-0.6762,-0.1573,0.0785,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,-0.2046,4.99,-0.2046,4.99,2026-05-27T23:25:53,2026-05-27T23:50:05.154535,EMA13_CROSS_EXIT L1,MAKER,TAKER,True,
14,,ALTUSDT,SHORT,CLOSED,0.007566,0.007616,0.007613,532.7620351418539,20.0,10655.240702837076,1408305.67047807,STRONG_BUY,0.3805,0.0969,0.1081,32.9,45.02,27.8136,26.772,0.4662,-0.4641,BEARISH,-0.1469,-0.0875,36.2636,36.4483,34.0,33.6,35.4,0.1685,27.6,28.7,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,True,,,,1.0737,1.2925,2.8,97.2,16.4,1.0417,5.0,STRONG_BEAR,STRONG_BEAR,,-0.3855,12.125054661453284,29.22587643847593,0.5014,-0.6007,5e-05,-0.9504,-0.6681,-0.1465,-0.3818,2026-05-27T23:43:08.409592,0.09512159661644362,142764013.695417,,-0.3551,2026-05-27T23:48:15.827302,-0.3941,,,2026-05-27T23:49:08.164151,-0.5925,,,4.7948583162766845,4.826545193862442,9.621403510139126,-80.03668703404342,-0.7511485593444432,0.20090536611154444,-0.7511485593444432,0.007566,0.007544,0.0,0.3948,-0.3876,2026-05-27T23:43:08.409563,2026-05-27T23:49:48.488287,-0.4586,ENDED_NEG,1,0.45,,True,,False,,,,1.0,1.0,,False,-0.3941283372984464,,0,,-0.4586,-0.2069,True,0.007629,0.007504,2026-05-27T23:59:05.744612,2026-05-28T00:27:35.438618,0.7295,-0.9227,9.28,37.78,0.26,-0.7112,0.0818,0.0,0.0,-0.7641,6.27,-0.6583,,,1.26,-0.6583,2026-05-27T23:50:42.922013,-0.698,,,,-0.7112,-0.4997,-0.579,-0.4997,-0.3676,,,,,,,2026-05-28T00:15:25.416077,0.1611,2026-05-28T00:12:08.786239,0.1743,2026-05-28T00:12:16.847071,0.1611,2026-05-28T00:12:10.801625,0.1743,2026-05-28T00:12:11.808522,0.1876,2026-05-28T00:12:21.890146,0.1611,2026-05-28T00:12:33.999266,0.0818,False,,,,False,,,,,,,,,-0.0107,5.98,-0.209,6.98,2026-05-27T23:40:08,2026-05-27T23:49:48.491072,STOP_LOSS_WIDE L1,TAKER_FALLBACK,TAKER,True,
15,,SUIUSDT,SHORT,CLOSED,0.9514,0.9485,0.9476,998.3442433774575,30.0,29950.327301323723,31480.268342782976,VERY_STRONG,0.3639,0.1221,0.121,31.01,37.91,34.3139,32.4108,0.2393,-0.2387,BEARISH,-0.1714,-0.0473,23.3455,21.3367,35.3,36.9,52.3,0.1511,30.1,33.4,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,W1+W2+W4,,,0.6796,1.9287,8.3,91.7,33.7,1.9031,4.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.1543,9.612448981707125,37.34000836217317,0.3617,-0.375,-6.5e-05,-0.6394,-0.481,-0.188,-0.2988,2026-05-28T01:28:01.067614,,255343017.8475,,-0.1591,,,,,,,,,13.477647285595674,13.436565535408343,26.914212821004018,64.37856537306705,0.2149511246583996,0.5724800294303103,-0.521137796930838,0.9514,0.9451,0.0,0.846,-0.4016,2026-05-28T01:28:09.618882,2026-05-28T01:24:06.172589,-0.0617,RECOVERED,2,0.9,,True,,False,,,,2.0,1.5,W1+W2+W4,False,,0.2149511246583996,0,,0.4845,-0.4016,True,0.9562,0.9476,2026-05-28T01:46:03.055532,2026-05-28T01:42:01.401915,0.3094,-0.5945,17.03,13.0,17.33,-0.3948,-0.3738,0.3094,8.39,-0.2056,3.41,0.0151,,,42.3,-0.3423,,,,,,0.2463,0.0256,-0.0585,-0.2477,-0.2582,2026-05-28T01:28:09.582737,,,,,,2026-05-28T01:29:07.558320,0.0992,2026-05-28T01:29:06.541051,0.1307,2026-05-28T01:29:07.558320,0.0992,2026-05-28T01:31:27.582823,0.0782,,,,,2026-05-28T01:31:27.582823,0.0782,False,,,,False,,,,,,,,,,,,,2026-05-28T01:21:23,2026-05-28T01:29:00.997599,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
