id,binance_order_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_btc_dist_from_ema13_pct,entry_btc_1h_slope,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,entry_pair_volume_24h_usd,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_arm_min_pnl_pct,post_arm_min_pnl_at,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_5min,post_exit_pnl_at_15min,post_exit_pnl_at_30min,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_regime_change_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
96,,SOLUSDT,SHORT,CLOSED,84.28,84.96,84.96,420.3115307683497,20.0,8406.230615366994,99.74170165361882,VERY_STRONG,0.2495,0.1474,31.91,47.46,34.4544,34.0263,0.4709,-0.4687,BEARISH,-0.1297,-0.1084,28.836,27.606,28.3,37.2,55.3,0.1802,40.4,55.0,1.3127,1.3482,23.7,68.4,13.6,0.4281,4.0,BEAR_EXHAUSTED,STRONG_BEAR,,0.1475,14.324758955562658,33.440100518508785,0.2976,0.1875,-0.000112,0.1795,-0.7134,-0.5639,-0.0303,,,1627825591.7762,,0.0172,2026-05-18T13:54:37.799685,-0.8972,,,,,,,3.7828037769151472,3.8133247376211545,7.596128514536302,-75.42048563899637,-0.8971974371143718,0.0,-0.8971974371143718,84.28,84.27,0.0,,,,2026-05-18T13:54:37.804471,-0.2083,ENDED_NEG,1,0.8,,True,,False,,,,1.0,,False,-0.8971974371143718,,0,,-0.2083,-0.1707,True,84.96,83.71,2026-05-18T13:54:38.441886,2026-05-18T14:35:43.348516,0.5863,-0.8968,0.01,41.09,,,0.0998,,,,,,,,,,,,,-0.6951,-0.7663,-0.4816,-0.4222,-0.0781,,,,,,,,,2026-05-18T14:37:29.097316,0.2304,2026-05-18T14:37:29.097316,0.2304,2026-05-18T14:37:43.409732,0.0998,2026-05-18T14:37:43.409732,0.0998,2026-05-18T14:37:43.409732,0.0998,2026-05-18T14:37:58.758942,0.1592,False,,,,False,,,2026-05-18T13:45:31.780386,-0.3393,2026-05-18T13:45:44.116597,-0.4342,,,-0.6598,12.53,-0.7073,11.4,2026-05-18T13:38:06,2026-05-18T13:54:37.808472,STOP_LOSS_WIDE L1,TAKER_FALLBACK,TAKER,True,
95,,BTCUSDT,SHORT,CLOSED,76858.0,76763.7,76759.9,420.3115307683497,20.0,8406.230615366994,0.1093735280044627,STRONG_BUY,0.2074,0.118,28.3,43.11,28.836,27.606,0.3663,-0.365,BEARISH,-0.1084,-0.1084,28.836,27.606,28.3,37.2,55.3,0.1802,40.4,55.0,1.3127,1.2375,23.7,68.4,4.0,1.23,4.0,BEAR_EXHAUSTED,BEAR_EXHAUSTED,,0.1475,15.409546143308678,40.44778573959517,0.1802,0.1532,-0.000112,0.1475,-0.5639,-0.5639,-0.0303,2026-05-18T14:13:38.197642,,10445225011.18,,-0.13,,,,,,,,,1.5131215107660592,3.778162511254278,5.291284022020337,5.0226396688008155,0.05974901116344807,0.22649501678419187,-0.4007875757891176,76858.0,76635.6,0.0,0.3066,-0.1323,2026-05-18T14:13:40.759982,2026-05-18T13:54:39.511784,-0.1571,RECOVERED,1,0.8,,True,,False,,,,1.0,,False,,,0,,0.0868,-0.1847,True,76798.4,76214.1,2026-05-18T14:15:55.140608,2026-05-18T14:35:43.348516,,,,,,,,,,,,,0.05974901116344807,2026-05-18T14:15:51.727492,,,,,,0.0968,0.1699,0.1316,0.2834,0.5358,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-18T13:45:31.774429,0.0495,2026-05-18T13:45:44.113084,-0.01,,,-0.1455,12.86,-0.182,11.73,2026-05-18T13:37:46,2026-05-18T14:15:51.730366,BREAKEVEN_EXIT_L1,MAKER,TAKER,True,
94,,FARTCOINUSDT,SHORT,CLOSED,0.1797,0.1812,0.1808,415.381895422143,20.0,8307.637908442859,46230.594927339225,STRONG_BUY,0.5537,0.2032,34.38,36.67,29.2321,27.3284,0.2318,-0.2313,BEARISH,-0.2574,-0.0729,27.681,27.606,39.3,37.2,55.3,0.153,45.1,55.0,0.9934,1.0256,31.6,65.8,17.0,1.9037,4.0,HEALTHY_BEAR,BEAR_EXHAUSTED,,0.1863,9.72587748871329,32.542768464567786,0.4214,-0.0337,-0.000112,-0.1168,-0.6543,-0.2435,0.0046,,,40190395.35534,,0.0835,,,,,,,,,3.7384370587992866,3.7696427103752406,7.508079769174527,-76.85397216018343,-0.925100166944909,0.1326933778519819,-0.925100166944909,0.1797,0.1793,0.0,1.294,-0.5218,2026-05-18T13:36:54.421737,2026-05-18T13:43:57.921344,-0.0601,ENDED_NEG,1,0.8,,True,,False,,,,1.0,PAIR_30-35_28-30,False,,,0,,-0.0601,-0.6925,True,0.1823,0.1797,2026-05-18T13:54:38.164446,2026-05-18T14:18:11.240780,-0.09,-1.5369,10.67,34.22,13.02,-1.4812,-0.3126,0.0,6.66,-1.1473,4.48,-1.0917,,,,,,,,-0.3682,-0.8691,-1.1473,-1.0917,-0.4239,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-18T13:36:44,2026-05-18T13:43:57.955716,STOP_LOSS_WIDE L1,TAKER_FALLBACK,TAKER,True,
93,,XRPUSDT,SHORT,CLOSED,1.3819,1.3778,1.3786,415.381895422143,20.0,8307.637908442859,6011.750422203387,VERY_STRONG,0.2417,0.1132,37.31,41.02,30.415,30.1403,0.1449,-0.1447,BEARISH,-0.1219,-0.0729,27.681,27.606,39.3,37.2,55.3,0.153,45.1,55.0,0.9934,0.9774,31.6,65.8,12.6,0.2747,3.0,HEALTHY_BEAR,HEALTHY_BEAR,,0.1863,15.141873480039457,30.7328531453021,0.2429,0.1141,-0.000112,0.0928,-0.3589,-0.2435,0.0046,,,750389793.124,,0.1863,,,,,,,,,3.7384370587992866,3.727345379270322,7.465782438069608,17.182394292964233,0.2068264708010705,0.2068264708010705,-0.14067769013677872,1.3819,1.3778,0.0,0.6464,-0.2969,2026-05-18T13:36:53.093158,2026-05-18T13:36:36.941784,0.3043,NEVER,1,0.8,,True,,False,,,,1.0,PAIR_25-50_30-33,False,,,0,,0.6537,-0.2969,False,1.3884,1.3765,2026-05-18T13:44:06.153658,2026-05-18T13:36:54.542545,,,,,,,,,,,,,,,,,,,,0.2284,-0.0393,-0.2347,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-18T13:36:24,2026-05-18T13:36:53.108209,FAST_EXIT L1,TAKER_FALLBACK,TAKER,True,
92,,FARTCOINUSDT,SHORT,CLOSED,0.1812,0.1807,0.1808,410.8471585725562,20.0,8216.943171451125,45347.36849586714,STRONG_BUY,0.4813,0.1931,30.57,40.36,26.9481,25.2742,0.4584,-0.4563,BEARISH,-0.2056,-0.0398,27.263,27.5353,41.7,43.1,58.3,0.1527,46.4,55.0,1.0186,1.0669,36.8,55.3,4.8,1.6739,3.0,HEALTHY_BEAR,HEALTHY_BEAR,,0.2387,10.689517965299245,30.992191460538677,0.4131,0.0486,-0.000112,-0.0202,-0.8406,-0.2137,0.0131,,,39993299.4059,,0.2387,,,,,,,,,1.4790497708612025,3.6874212692414363,5.166471040102639,17.50721320783095,0.21306236203090537,0.21306236203090537,-0.11821247240617493,0.1812,0.1807,0.0,0.6251,-0.4241,2026-05-18T13:32:29.588571,2026-05-18T13:32:14.092343,0.3476,NEVER,1,0.8,,True,,False,,,,1.0,,False,,,0,,0.6808,-0.4241,False,0.1813,0.1793,2026-05-18T13:44:06.153658,2026-05-18T13:36:54.542545,,,,,,,,,,,,,,,,,,,,0.2129,0.1026,0.5993,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-18T13:32:02,2026-05-18T13:32:30.447253,FAST_EXIT L1,MAKER,TAKER,True,
91,,FARTCOINUSDT,SHORT,CLOSED,0.1816,0.1811,0.1813,406.3716993288464,20.0,8127.433986576927,44754.59243709761,STRONG_BUY,0.4277,0.1687,33.34,40.36,26.9481,25.2742,0.3105,-0.3095,BEARISH,-0.1848,-0.0474,27.1878,27.5353,38.7,43.1,58.3,0.1506,45.1,55.0,0.8693,0.9539,36.8,52.6,14.3,1.6739,3.0,HEALTHY_BEAR,HEALTHY_BEAR,,0.2304,10.689517965299245,30.992191460538677,0.4122,0.0572,-0.000112,0.0025,-0.6527,-0.282,0.0046,,,39890950.3686,,0.2387,,,,,,,,,1.462938117583847,3.64727551066127,5.110213628245117,17.267082590303712,0.2124542951541853,0.2124542951541853,-0.17318171806166188,0.1816,0.1811,0.0,0.4765,-0.3506,2026-05-18T13:31:37.414073,2026-05-18T13:31:01.833533,0.1449,NEVER,1,0.8,,True,,False,,,,1.0,,False,,,0,,0.532,-0.3506,False,0.1813,0.1793,2026-05-18T13:31:47.776763,2026-05-18T13:36:54.542545,,,,,,,,,,,,,,,,,,,,0.4326,0.3225,0.9833,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-18T13:30:59,2026-05-18T13:31:43.297527,FAST_EXIT L1,MAKER,TAKER,True,
90,,CHZUSDT,LONG,CLOSED,0.04719,0.04763,0.04765,379.12116391137107,20.0,7582.423278227421,160678.6030563132,STRONG_BUY,0.2418,0.1537,58.65,48.82,15.1458,14.4138,0.4173,0.419,BULLISH,0.1654,0.0304,23.2471,24.4679,62.6,61.3,28.6,0.0996,36.4,28.3,0.9515,1.0198,73.7,15.8,82.2,0.732,4.0,HEALTHY_BULL,HEALTHY_BULL,,-0.0461,28.92742173814384,17.482160569394647,0.5709,-0.0306,-1.6e-05,0.0185,0.6591,0.1553,-0.1929,2026-05-18T11:39:23.431031,,62079901.61077,,0.0213,,,,,,,,,3.4120904752023393,3.443904838607489,6.855995313809828,63.84259003096733,0.8419813519813432,1.1597022674295405,-0.3018139436321315,0.04778,0.04719,0.0,1.5774,0.7257,2026-05-18T11:40:24.601107,2026-05-18T11:36:48.562874,0.1423,NEVER,2,1.6,,True,,False,,,,1.0,,False,,0.8419813519813432,0,,0.5977,1.3066,False,0.04788,0.04721,2026-05-18T11:41:35.616711,2026-05-18T12:25:36.549339,1.3722,-0.0476,0.9,44.92,,,-0.0476,,4.91,0.8212,9.94,0.6729,0.8419813519813432,2026-05-18T11:40:41.070051,,,,,,1.2238,0.8636,0.8,0.5033,0.9484,2026-05-18T11:39:29.845306,,2026-05-18T11:39:59.141486,,,,2026-05-18T11:42:05.158689,1.0331,2026-05-18T11:42:11.227526,1.0119,2026-05-18T11:42:11.227526,1.0119,2026-05-18T11:42:29.424469,0.7576,2026-05-18T11:42:31.444719,0.8,2026-05-18T11:42:33.465475,0.8636,2026-05-18T11:42:31.444719,0.8,False,,,,False,,,,,,,,,,,,,2026-05-18T11:36:27,2026-05-18T11:40:41.076414,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
89,,FILUSDT,LONG,CLOSED,0.9369000000000001,0.945,0.946,379.1211639113711,20.0,7582.423278227423,8093.097746000024,STRONG_BUY,0.1669,0.0678,62.9,53.1,16.3728,16.0093,0.1617,0.162,BULLISH,0.0817,0.0304,23.2471,24.4679,62.6,61.3,28.6,0.0996,36.4,28.3,0.9515,0.766,73.7,15.8,90.9,0.3635,2.0,HEALTHY_BULL,HEALTHY_BULL,,-0.0461,18.672605182521952,12.166166597205496,0.3105,-0.0435,-1.6e-05,-0.0666,0.2936,0.1553,-0.1929,2026-05-18T11:39:35.801192,,82384672.095,,0.0293,,,,,,,,,1.3648361900809363,3.44158981648651,4.806426006567446,60.74766573603182,0.8011642651296706,1.1212251040665906,-0.2657051979933838,0.948,0.9369000000000001,0.0,1.009,0.5161,2026-05-18T11:41:17.505794,2026-05-18T11:36:35.860716,-0.0519,RECOVERED,2,1.6,,True,,False,,,,1.0,,False,,0.8011642651296706,0,,0.5184,0.6925,True,0.948,0.94,2026-05-18T12:23:34.786288,2026-05-18T11:52:21.591577,1.1218,0.2679,41.46,10.24,,,0.6948,,15.52,0.4813,8.51,0.5881,0.8011642651296706,2026-05-18T11:42:06.257794,,,,,,0.8016,0.8016,0.6948,0.4813,0.6948,2026-05-18T11:40:00.357028,,2026-05-18T11:41:17.351774,,,,2026-05-18T11:42:07.178218,0.8016,2026-05-18T11:42:14.258519,0.6948,2026-05-18T11:42:17.294243,0.6948,2026-05-18T11:45:45.201621,0.6948,2026-05-18T11:48:20.515426,0.5881,2026-05-18T11:45:11.945302,0.6948,2026-05-18T11:48:23.537386,0.6948,False,,,,False,,,,,,,,,,,,,2026-05-18T11:36:07,2026-05-18T11:42:06.264434,TRAILING_STOP L2,MAKER,TAKER,True,
88,,INJUSDT,SHORT,CLOSED,4.518,4.513,4.512,392.5095469773914,20.0,7850.190939547828,1737.5367285409093,VERY_STRONG,0.5507,0.1464,27.59,33.02,32.4132,30.4219,0.2007,-0.2003,BEARISH,-0.2186,-0.0326,23.4648,22.5176,35.8,39.0,36.8,0.0945,28.2,31.5,0.767,1.0002,15.8,78.9,3.0,1.9913,2.0,HEALTHY_BEAR,CHOPPY_FLAT,,-0.0954,8.618834713184818,32.71827379195111,0.3468,-0.4384,4.5e-05,-0.6999,-0.5456,-0.0871,-0.2035,2026-05-18T11:23:12.524110,0.04771823815847484,57551400.3312,,-0.0998,2026-05-18T11:03:08.894869,-0.373,,,,,,,1.4130343691186091,3.5286764651573055,4.941710834275915,3.745972808428446,0.04771823815847484,0.2691547144754245,-0.3730110668437414,4.518,4.503,0.0,0.2757,-0.0549,2026-05-18T11:23:12.539588,2026-05-18T10:49:26.983689,-0.1816,RECOVERED,1,0.8,,True,,False,,,,1.0,PAIR_25-50_30-33,False,-0.3730110668437414,,0,,0.0387,-0.0697,True,4.627,4.504,2026-05-18T12:07:34.451043,2026-05-18T11:30:55.160812,0.2469,-2.4756,42.24,5.58,11.13,-0.3507,-2.0329,0.2469,11.13,-0.3507,20.27,-1.9222,0.04771823815847484,2026-05-18T11:25:19.801341,11.13,-0.3507,,,,-0.0187,-0.0409,0.1362,-1.0147,-1.6566,,,,,,,,,2026-05-18T11:31:53.535175,0.0477,,,2026-05-18T11:31:53.535175,0.0477,,,,,,,False,,,,False,,,2026-05-18T10:45:19.853576,0.0034,2026-05-18T11:00:25.362398,-0.063,,,-0.1737,15.08,-0.063,10.05,2026-05-18T10:36:44,2026-05-18T11:25:19.804232,BREAKEVEN_EXIT_L1,MAKER,TAKER,True,
87,,SUIUSDT,SHORT,CLOSED,1.031,1.0321,1.0321,388.394112670944,20.0,7767.88225341888,7534.318383529468,VERY_STRONG,0.2149,0.0806,40.05,41.16,32.2306,30.563,0.1383,-0.1381,BEARISH,-0.1091,-0.0645,21.0711,19.0759,27.7,29.4,44.7,0.0967,27.6,31.5,0.9457,1.1816,13.2,81.6,33.3,1.6676,3.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.0891,9.702040880792916,32.3977319545586,0.3413,-0.1159,4.5e-05,-0.2383,-0.2954,-0.177,-0.2076,,,231958461.36909,,-0.1028,2026-05-18T10:46:35.372436,-0.1212,,,2026-05-18T10:49:12.203998,-0.1989,,,1.3982188056153986,3.499276501638344,4.897495307253743,-13.185245529136917,-0.16974054316198847,0.19899951503394034,-0.22796265761397044,1.031,1.0283,0.0,0.2276,-0.024,2026-05-18T11:09:59.349787,2026-05-18T10:49:17.318740,-0.1712,ENDED_NEG,1,0.8,,False,,False,,,,2.0,BTC_25-30_20-25,True,-0.1212221144520035,,0,,-0.1202,0.0192,True,1.0514,1.0294,2026-05-18T11:41:27.497819,2026-05-18T11:31:01.218110,0.0922,-2.0417,21.45,11.01,0.01,-0.16,-1.3918,0.0,0.01,-0.16,7.01,-0.1212,,,0.01,-0.16,,,,-0.0533,-0.0921,-0.0727,-0.5965,-1.4791,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-18T10:45:19.851356,-0.0145,2026-05-18T11:00:25.359070,-0.0145,,,-0.0339,1.02,-0.1503,24.16,2026-05-18T10:23:38,2026-05-18T11:20:00.278824,EMA13_CROSS_EXIT L1,MAKER,TAKER,True,
86,,WLDUSDT,SHORT,CLOSED,0.2307,0.2317,0.2316,776.7882253418882,20.0,15535.764506837764,67341.84875092226,STRONG_BUY,0.3966,0.1106,28.71,32.05,29.4559,28.2918,0.1465,-0.1463,BEARISH,-0.1707,-0.0616,20.8711,19.0759,29.3,29.4,44.7,0.0936,28.0,31.5,0.8109,1.1275,13.2,78.9,11.1,1.1641,4.0,HEALTHY_BEAR,CHOPPY_FLAT,,-0.0859,12.718319399198045,33.1869707549664,0.3136,-0.3354,4.5e-05,-0.5578,-0.3977,-0.1508,-0.2047,,,65234004.2107,,-0.0866,2026-05-18T10:30:12.859090,-0.5237,,,,,,,6.9910940280769935,7.0213978600149085,14.012491888091901,-81.35434063901423,-0.5236584308625926,0.0,-0.567024273948859,0.2307,0.2305,0.0,,,,2026-05-18T10:30:19.671030,-0.2431,ENDED_NEG,1,0.8,,False,,False,,,,2.0,BTC_25-30_20-25,False,-0.5236584308625926,,0,,-0.0736,0.1318,True,0.2323,0.2308,2026-05-18T11:19:25.606780,2026-05-18T11:10:11.906263,-0.1333,-0.7835,33.54,24.31,0.0,-0.5235,-0.4801,0.0,33.08,-0.6102,,,,,0.0,-0.5235,,,,-0.5235,-0.6535,-0.5668,-0.3934,-0.4801,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-18T10:45:19.849402,-0.4803,,,,,-0.3068,3.24,-0.3068,3.24,2026-05-18T10:22:26,2026-05-18T10:45:53.120110,EMA13_CROSS_EXIT L1,TAKER_FALLBACK,TAKER,True,
85,,INJUSDT,SHORT,CLOSED,4.53,4.524,4.523,776.7882253418882,20.0,15535.764506837764,3429.528588705908,STRONG_BUY,0.4773,0.1411,28.03,31.15,26.0568,24.1592,0.2156,-0.2151,BEARISH,-0.2146,-0.0619,20.8711,19.0759,29.1,29.4,44.7,0.0923,28.0,31.5,0.7455,1.1386,13.2,76.3,3.0,1.8976,3.0,HEALTHY_BEAR,HEALTHY_BEAR,,-0.0863,10.249260246044365,31.350973875645703,0.3468,-0.3622,4.5e-05,-0.579,-0.5272,-0.1536,-0.2044,2026-05-18T10:33:47.941350,0.042509933774839456,57527809.5877,,-0.0864,,,,,,,,,6.9910940280769935,6.9818343008874875,13.972928328964482,6.604243203271746,0.042509933774839456,0.24127483443709863,-0.2445949227372996,4.53,4.515,0.0,0.3824,-0.2732,2026-05-18T10:33:47.943449,2026-05-18T10:31:58.926296,-0.0456,RECOVERED,1,0.8,,True,,False,,,,2.0,BTC_25-30_20-25,False,,,0,,0.1827,-0.2732,True,4.532,4.508,2026-05-18T11:03:09.456192,2026-05-18T11:10:00.544372,0.3957,-0.1342,29.0,35.85,,,0.1087,,17.66,0.0645,12.63,0.1749,0.042509933774839456,2026-05-18T10:34:09.174411,,,,,,0.1308,0.2191,0.0425,-0.0679,0.1528,,,,,,,,,2026-05-18T10:36:56.027830,0.0425,,,2026-05-18T10:47:26.565781,0.0425,,,2026-05-18T10:47:26.565781,0.0425,2026-05-18T10:47:27.575721,0.0425,False,,,,False,,,,,,,,,,,,,2026-05-18T10:21:06,2026-05-18T10:34:09.177639,BREAKEVEN_EXIT_L1,TAKER_FALLBACK,TAKER,True,
84,,APEUSDT,SHORT,CLOSED,0.1456,0.1454,0.1453,419.478498949485,20.0,8389.5699789897,57620.67293262157,VERY_STRONG,0.4309,0.0855,32.38,37.27,30.4776,29.3942,0.1298,-0.1296,BEARISH,-0.1584,-0.0645,36.1504,35.363,34.6,35.2,34.4,0.1421,40.0,42.2,1.0138,0.9068,7.3,85.4,12.9,1.0834,3.0,STRONG_BEAR,STRONG_BEAR,,-0.1702,12.888888658645897,33.609133812193626,0.3498,-0.5763,-0.002126,-0.8296,-0.3674,-0.1486,-0.0415,2026-05-17T23:15:47.687093,0.04742445054945448,29834403.7504,,-0.2108,,,,,,,,,3.7753064905453653,3.7701206299814296,7.545427120526795,3.978707465997849,0.04742445054945448,0.5284100274725357,-0.3648489010988899,0.1456,0.1447,0.0,0.8491,-0.175,2026-05-17T23:15:47.764724,2026-05-17T23:10:02.181888,0.0384,NEVER,1,0.8,,True,,False,,,,1.0,PAIR_25-50_30-33,False,,,0,,0.2489,-0.2896,True,0.1458,0.1396,2026-05-17T23:21:51.593154,2026-05-17T23:42:08.202671,4.0309,-0.2274,2.16,22.44,,,1.6957,,31.26,1.5584,28.23,2.0391,,,,,,,,0.116,-0.09,-0.09,0.1847,1.6957,2026-05-17T23:15:47.764745,0.18484890109890897,,,,,2026-05-17T23:42:31.594235,2.6573,2026-05-17T23:31:43.090911,0.3221,2026-05-17T23:31:43.090911,0.3221,2026-05-17T23:31:47.141475,0.3221,2026-05-17T23:31:48.154100,0.2534,2026-05-17T23:33:59.188218,0.116,2026-05-17T23:33:58.174878,0.1847,False,,,,False,,,,,,,,,,,-0.3648,5.56,2026-05-17T23:06:20,2026-05-17T23:19:41.427768,BREAKEVEN_EXIT_L1,TAKER_FALLBACK,TAKER,True,
83,,ORCAUSDT,SHORT,CLOSED,1.484,1.482,1.481,419.478498949485,20.0,8389.5699789897,5653.34904244589,STRONG_BUY,0.4949,0.1307,29.71,40.14,26.4159,25.5147,0.2699,-0.2692,BEARISH,-0.2029,-0.0645,36.1504,35.363,34.6,35.2,34.4,0.1421,40.0,42.2,1.0138,0.8196,7.3,85.4,3.2,0.9011,3.0,STRONG_BEAR,BEAR_EXHAUSTED,,-0.1702,14.847120155611426,33.147901719476266,0.3808,-0.4472,-0.002126,-0.6132,-0.5759,-0.1486,-0.0415,2026-05-17T23:16:18.014398,0.04483153638814027,37884710.8936,,-0.2241,,,,,,,,,3.7753064905453653,3.770218476407164,7.545524966952529,3.7611731179392596,0.04483153638814027,0.38191037735848343,-0.3596630727762805,1.484,1.477,0.0,0.7453,-0.5052,2026-05-17T23:16:18.023324,2026-05-17T23:10:03.800641,0.1128,NEVER,1,0.8,,True,,False,,,,1.0,,False,,,0,,0.2028,-0.4722,False,1.503,1.443,2026-05-18T00:01:30.735626,2026-05-17T23:42:09.218079,2.6728,-1.3703,43.77,24.41,44.37,0.1795,-0.09,2.6728,38.31,0.8534,4.08,-0.2922,,,,,,,,0.0448,0.0448,-0.2248,0.3143,1.5273,,,,,,,2026-05-17T23:41:12.736430,0.5165,2026-05-17T23:17:49.011272,0.0448,2026-05-17T23:17:49.011272,0.0448,2026-05-17T23:17:49.011272,0.0448,2026-05-17T23:17:49.011272,0.0448,2026-05-17T23:17:49.011272,0.0448,2026-05-17T23:43:38.594528,0.9882,False,,,,False,,,,,,,,,-0.2922,4.78,,,2026-05-17T23:06:00,2026-05-17T23:17:44.540613,BREAKEVEN_EXIT_L1,TAKER_FALLBACK,TAKER,True,
82,,FFUSDT,SHORT,CLOSED,0.08843,0.08817,0.08818,822.4681707733628,20.0,16449.363415467255,186015.64418712264,STRONG_BUY,0.6192,0.1939,31.42,28.38,25.1402,23.5048,0.2605,-0.2598,BEARISH,-0.306,-0.0759,35.3983,34.5531,35.8,38.8,39.0,0.1484,40.6,42.2,1.0542,1.0404,9.8,85.4,10.5,1.6354,4.0,STRONG_BEAR,STRONG_BEAR,,-0.1565,11.911869844554692,32.53556273614691,0.3678,-0.3335,5e-05,-0.5837,-0.6711,-0.1462,-0.0387,,,28402960.90994,,-0.1548,,,,,,,,,7.402213536960264,7.380449706590371,14.782663243550635,33.58140424510057,0.20415017527987828,0.20415017527987828,-0.09,0.08843,0.08817,0.0,0.5185,-0.7286,2026-05-17T23:02:25.282333,,,NEVER,1,0.8,,True,,False,,,,2.0,BTC_35-40_33-36,False,,,0,,0.5299,-0.7286,False,0.0885,0.08638,2026-05-17T23:08:07.298649,2026-05-17T23:42:22.467088,2.2282,-0.1692,5.57,39.82,,,1.9342,,24.81,0.7242,20.39,0.8373,,,,,,,,0.2606,0.2719,0.0231,0.8938,0.9391,,,,,,,2026-05-17T23:16:07.348610,0.8034,2026-05-17T23:14:24.159941,0.9051,2026-05-17T23:14:40.534140,0.8938,2026-05-17T23:14:24.159941,0.9051,2026-05-17T23:27:11.647281,0.7129,2026-05-17T23:26:54.383202,0.7242,2026-05-17T23:27:12.659574,0.7129,False,,,,False,,,,,,,,,,,,,2026-05-17T23:01:15,2026-05-17T23:02:32.354226,FAST_EXIT L1,TAKER_FALLBACK,TAKER,True,
