id,binance_order_id,backstop_algo_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_ema_gap_8_13,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_pattern_c1_match,entry_pattern_c2_match,entry_pattern_c3_match,entry_pattern_c4_match,entry_pattern_c5_match,entry_pattern_c6_match,entry_pattern_c7_match,entry_pattern_c8_match,entry_pattern_c9_match,entry_pattern_c_any_match,entry_pattern_w1_match,entry_pattern_w2_match,entry_pattern_w3_match,entry_pattern_w4_match,entry_pattern_w5_match,entry_pattern_w6_match,entry_pattern_w_any_match,pattern_cell_source,pattern_fixed_tp_pct,pattern_fixed_sl_pct,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_btc_dist_from_ema13_pct,entry_btc_off24h_pct,entry_btc_off24lo_pct,entry_long_heat_flags,entry_btc_off30d_high_pct,entry_btc_r72_pct,entry_btc_eff72,entry_btc_above72_pct,entry_btc_1h_slope,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,entry_pair_volume_24h_usd,entry_pair_rank,entry_pair_age_days,entry_br_r72,entry_br_above,entry_br_eff,entry_br_off24h,entry_br_door,entry_bear_r24,entry_bear_below24,entry_bear_eff24,entry_bear_off24lo,entry_bear_bypass,funding_fee_usd,spike_rsi_max,spike_armed,belock_t15_min,belock_tr15,belock_t20_min,belock_tr20,belock_t30_min,belock_tr30,entry_desired_notional,entry_liquidity_cap_notional,liquidity_capped,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,entry_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_lev_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,hard_tp_shadow_leash_pnl,hard_tp_shadow_leash_fired,hard_tp_shadow_ladder_pnl,hard_tp_shadow_ladder_fired,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_arm_min_pnl_pct,post_arm_min_pnl_at,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,phantom_ema13_cross_pnl,phantom_ema13_cross_at,phantom_trail_suppress_pnl,phantom_trail_suppress_at,entry_gap_expand_marginal,entry_strategy,post_exit_regime_flip_at,post_exit_regime_flip_pnl_pct,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_5min,post_exit_pnl_at_15min,post_exit_pnl_at_30min,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_regime_change_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,shadow_tight_pnl,shadow_tight_reason,shadow_tight_min,shadow_wide_pnl,shadow_wide_reason,shadow_wide_min,shadow_tierA_pnl,shadow_tierA_reason,shadow_tierA_min,shadow_tierB_pnl,shadow_tierB_reason,shadow_tierB_min,shadow_strpk_pnl,shadow_strpk_reason,shadow_strpk_min,shadow_strpk04_pnl,shadow_strpk04_reason,shadow_strpk04_min,shadow_strpk03_pnl,shadow_strpk03_reason,shadow_strpk03_min,shadow_stren_pnl,shadow_stren_reason,shadow_stren_min,shadow_strpk_signed_pnl,shadow_strpk_signed_reason,shadow_strpk_signed_min,shadow_peak_stretch,shadow_peak_stretch_at_close,shadow_atr05_pnl,shadow_atr05_min,shadow_atr10_pnl,shadow_atr10_min,shadow_atr15_pnl,shadow_atr15_min,shadow_cap025_pnl,shadow_cap025_min,shadow_cap035_pnl,shadow_cap035_min,shadow_cap050_pnl,shadow_cap050_min,shadow_arm035_pnl,shadow_arm035_min,shadow_arm040_pnl,shadow_arm040_min,runner_peak_stretch,runner_trail_bound,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
31,,,HYPEUSDT,LONG,CLOSED,92.688,92.097,92.112,512.3677192142997,20.0,10247.354384285993,110.55750889312525,STRONG_BUY,0.1195,0.0586,0.0348,59.35349576758257,57.52,14.826836201368732,14.8648,0.1236,0.1238,NEUTRAL,0.0803,-0.0005,14.1988,14.5604,52.9,48.5,46.8,0.0697,66.4,68.1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,0.7067,1.1781472784807796,28.9,48.9,68.1,-0.0379,1.0,CHOPPY_WEAK,STRONG_BEAR,,-0.0027,21.638778608524024,16.213126522137426,0.2519446033538428,0.0165,,0.095,0.2173,0.0243,-0.6,1.72,0,-1.28,7.3,0.101,59.4,0.1827,,,737516362.85248,5,,7.3,59.4,0.101,-0.6,GREEN,,,,,,,,False,,,,,,,10247.354384285993,500000.0,False,,0.1388,,,,,,,,,1.8445237891714787,4.58190670343857,6.426430492610049,-71.76591824844797,-0.7003360629207753,0.7209988455895088,-0.7003360629207753,93.415,92.688,0.0,,,,,,NEVER,1,0.4,,False,,-0.0011,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.7498,-0.4282,True,,,,,92.63,91.969,2026-09-19T17:49:06.001311,2026-09-19T18:09:30.733875,-0.1256,-0.8387,24.25,44.66,16.13,-0.4827,-0.815,0.0,16.13,-0.4827,34.29,-0.5097,,,16.13,-0.4827,,,,,,BULLRUN_LONG,,,,,,-0.5571,-0.6639,-0.7405,-0.5496,-0.3856,,,,,,,,,,,,,,,,,,,,,-0.815,window,,,,,,,,,,,-0.815,window,,,,,,,,-0.815,window,,,,,,,-0.815,,-0.815,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-19T13:54:04,2026-09-19T17:24:51.177654,BR_STOP_LOSS,MAKER,TAKER,True,
30,,,ENAUSDT,LONG,CLOSED,0.20057,0.19834,0.19841,533.81750694897,20.0,10676.3501389794,53230.0450664576,STRONG_BUY,1.1146,0.2058,0.4151,63.61510737777996,55.73,31.21255815459565,30.4241,0.7419,0.7474,NEUTRAL,0.344,0.0152,11.8758,12.156,56.5,56.8,48.0,0.064,68.0,68.1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,,,,0.6083,0.9492927473070791,51.1,37.8,79.6,0.7884,1.0,CHOPPY_WEAK,CHOPPY_WEAK,,0.0269,32.31766947179771,13.37321310771285,1.1881956179378053,1.647,,2.2114,1.3738,0.0414,-0.52,4.34,0,-1.26,7.39,0.101,59.4,0.1876,,,439669377.44317,10,,7.39,59.4,0.101,-0.52,GREEN,,,,,,,,False,,,,,,,10676.3501389794,439669.37744317,False,,0.0037,,,,,,,,,4.80435756254073,4.7509412123165395,9.55529877485727,-128.25829927305824,-1.2013309567732013,0.2837660168519722,-1.2013309567732013,0.20132,0.20057,0.0,,,,,,NEVER,1,0.4,,True,,0.6524,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.7584,0.6048,True,,,,,0.20341,0.19415,2026-09-19T14:03:56.719376,2026-09-19T13:25:44.312367,1.326,-3.2909,38.82,0.61,0.97,-2.3934,0.3537,0.0,0.97,-2.3934,,,,,0.97,-2.3934,,,,,,BULLRUN_LONG,,,,,,-2.2588,-1.6954,-1.6107,-0.7382,-0.7731,,,,,,,2026-09-19T14:03:33.277252,0.8872,2026-09-19T14:03:34.293365,0.9121,2026-09-19T14:03:34.293365,0.9121,2026-09-19T14:04:38.889186,0.6778,2026-09-19T14:04:38.889186,0.6778,2026-09-19T14:04:38.889186,0.6778,2026-09-19T14:04:38.889186,0.6778,0.4385,ema13,37.4,,,,,,,,,,0.4385,ema13,37.4,,,,,,,0.4385,ema13,37.4,,,,1.762,,0.3537,,0.3537,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-19T13:04:15,2026-09-19T13:25:07.280547,BR_STOP_LOSS,TAKER_FALLBACK,TAKER,True,
29,,,GUSDT,LONG,CLOSED,0.008693,0.008718,0.008724,533.81750694897,20.0,10676.3501389794,1228154.853212861,STRONG_BUY,0.6852,0.4472,0.2623,58.82312050859381,51.37,18.254002595954226,17.9426,0.8703,0.8779,NEUTRAL,0.3998,0.0152,11.8758,12.156,56.5,56.8,48.0,0.064,68.0,68.1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,0.6083,1.0788747528434108,51.1,37.8,76.3,0.3114,2.0,CHOPPY_WEAK,CHOPPY_WEAK,,0.0269,23.342613804437743,14.829377916732723,1.8272430845471703,-0.2949,,0.1476,1.5949,0.0414,-0.52,4.34,0,-1.26,7.39,0.101,59.4,0.1876,,,562564809.611592,7,,7.39,59.4,0.101,-0.52,GREEN,,,,,,,,False,,,,,,,10676.3501389794,500000.0,False,,0.0209,,,,,,,,,4.80435756254073,4.818174304639375,9.622531867180104,21.081339463142303,0.1974582997814416,1.2208098470033508,-0.09,0.008807,0.008693,0.0,,,,,,NEVER,1,0.4,,True,,0.2075,False,,,,1.0,1.0,BULLRUN,False,,,0,,0.4983,2.0165,False,,,,,0.009465,0.008587,2026-09-19T13:29:45.361851,2026-09-19T13:10:31.215187,8.7907,-1.3094,21.18,1.95,42.44,1.3594,0.3701,8.7907,3.26,-0.7687,24.66,6.6626,,,42.44,1.3594,,,,,,BULLRUN_LONG,,,,,,-0.3201,-0.9413,-0.6307,3.2805,2.2912,,,,,,,2026-09-19T13:09:31.620418,0.048,2026-09-19T13:17:56.874905,0.9913,2026-09-19T13:17:56.874905,0.9913,2026-09-19T13:21:13.141774,2.2452,2026-09-19T13:27:33.237870,4.8565,2026-09-19T13:21:12.123114,2.1532,2026-09-19T13:31:32.984669,6.8466,0.4077,trailing,0.51,,,,,,,,,,0.0826,stretch,0.85,,,,,,,-0.7,hard_sl,1.71,,,,5.1888,,0.3701,,0.3701,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-19T13:03:48,2026-09-19T13:08:33.467167,BR_BREAKEVEN_EXIT,TAKER_FALLBACK,TAKER,True,
28,,,BNBUSDT,LONG,CLOSED,768.37,763.68,763.69,427.60070661370753,20.0,8552.014132274151,11.130072923557858,STRONG_BUY,0.2928,0.0671,0.112,69.56453579942794,70.64,37.091102624466494,35.4253,0.0197,0.0197,BULLISH,0.1115,0.0621,47.7375,46.0358,73.6,69.6,61.4,0.0929,71.8,69.5,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,,,,0.9228,1.1749675242133413,51.1,37.8,74.0,1.6658,1.0,BULL_EXHAUSTED,STRONG_BEAR,,0.1723,36.86419300064166,9.579764222599307,0.177674247081798,0.2124,,0.3139,0.1989,0.1656,-0.4,4.47,1,-1.07,7.35,0.1,61.0,0.2664,,,474527782.624,9,,7.35,61.0,0.1,-0.4,GREEN,,,,,,,,False,,,,,,,8552.014132274151,474527.78262400004,False,,0.0925,,,,,,,,,3.8484063595233677,3.8249163406181985,7.673322700141567,-59.87336471162853,-0.7001083462394491,0.6957258872678481,-0.7001083462394491,774.41,768.37,0.0,,,,,,NEVER,1,0.4,,False,,0.0312,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.3374,-0.2691,True,,,,,765.63,762.61,2026-09-19T17:30:38.573567,2026-09-19T17:37:07.046459,-0.4466,-0.8396,1.86,8.34,12.18,-0.729,-0.8175,0.0,42.7,-0.7069,26.85,-0.7889,,,12.18,-0.729,,,,,,BULLRUN_LONG,2026-09-19T17:40:57.952928,-0.729,,,,-0.5637,-0.47,-0.5234,-0.7095,-0.7954,,,,,,,,,,,,,,,,,,,,,-0.8175,window,,,,,,,,,,,-0.8175,window,,,,,,,,-0.8175,window,,,,,,,-0.8175,,-0.8175,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-19T09:22:07,2026-09-19T17:28:46.864924,BR_STOP_LOSS,TAKER_FALLBACK,TAKER,True,
27,,,GUSDT,LONG,CLOSED,0.008841,0.008866,0.008878,405.25463334638863,20.0,8105.092666927772,916761.9801976895,STRONG_BUY,2.3157,0.3069,0.7601,59.45640568544916,50.74,35.5404854296259,35.9294,1.1259,1.1387,BULLISH,0.7977,0.036,41.3548,39.796,66.3,64.6,72.4,0.0802,70.0,69.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,0.8494,0.6054300148867613,71.1,26.7,69.8,-0.3889,2.0,STRONG_BULL,STRONG_BULL,,0.1239,29.79476003312818,15.873012597176398,3.7162616795523324,3.6601,,5.051,2.2203,0.0777,-0.54,4.32,1,-1.21,7.18,0.098,61.0,0.2492,,,731514680.405421,7,,7.18,61.0,0.098,-0.54,GREEN,,,,,,,,False,,,,,,,8105.092666927772,500000.0,False,,0.1239,,,,,,,,,3.6472917001174974,3.657605272394722,7.3048969725122195,15.614152532430674,0.1926461938694799,1.006667232213549,-1.0736087546657649,0.008938,0.008841,0.0,,,,,,NEVER,1,0.4,,True,,0.1019,False,,,,1.0,1.0,BULLRUN,False,,,0,,1.5051,0.626,False,,,,,0.009101,0.008417,2026-09-19T09:49:32.855788,2026-09-19T09:11:53.634488,2.8508,-4.8858,43.14,5.49,14.05,-3.7208,-1.108,0.8262,14.05,-3.7208,6.97,-1.9789,,,14.05,-3.7208,,,,,,BULLRUN_LONG,2026-09-19T09:36:09.250355,-1.7301,,,,0.6,0.6,-2.8272,-3.4493,-1.5944,,,,,,,2026-09-19T09:06:48.156994,0.091,2026-09-19T09:08:58.272449,0.4077,2026-09-19T09:08:58.272449,0.4077,2026-09-19T09:09:10.750823,0.2606,2026-09-19T09:09:10.750823,0.2606,2026-09-19T09:09:10.750823,0.2606,2026-09-19T09:09:10.750823,0.2606,0.5762,trailing,1.02,,,,,,,,,,-0.0561,stretch,2.94,,,,,,,-0.7,hard_sl,3.73,,,,3.7131,,-1.108,,-1.108,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-19T09:05:45,2026-09-19T09:06:24.068202,BR_BREAKEVEN_EXIT,TAKER_FALLBACK,TAKER,True,
26,,,DOGEUSDT,LONG,CLOSED,0.08728,0.08801,0.08802,463.5442810906014,20.0,9270.885621812027,106220.04607942287,STRONG_BUY,0.133,0.036,0.0609,54.94754761581211,57.83,24.031489123553097,24.8981,0.03,-0.03,BULLISH,0.0489,0.0357,38.6507,36.7579,61.1,61.4,69.0,0.0854,69.3,66.6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,,,,0.7872,0.4291784488074166,71.1,24.4,70.3,-0.8666,1.0,STRONG_BULL,CHOPPY_WEAK,,0.115,29.807115949506418,23.05840139759615,0.22260802344976097,-0.0429,,-0.0871,0.067,0.04,-0.57,4.29,0,-1.22,7.36,0.1,61.0,0.2347,,,551654024.84753,8,,7.36,61.0,0.1,-0.57,GREEN,,,,,,,,False,,,,,,,9270.885621812027,500000.0,False,,0.0375,,,,,,,,,4.1718985298154125,4.206791814952503,8.378690344767914,69.16194329321168,0.7460122593950602,1.1926489459211846,-0.6168022456461986,0.0884,0.08728,0.0,,,,,,NEVER,1,0.4,,True,,-0.0115,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.156,0.1534,True,,,,,0.08866,0.08799,2026-09-19T12:07:18.848630,2026-09-19T11:31:28.099501,1.4911,0.7235,36.26,0.41,,,1.2047,,0.39,0.7349,41.3,1.2391,,,,,,,,,,BULLRUN_LONG,2026-09-19T11:31:03.726215,0.7464,,,,0.9641,0.9297,0.8495,1.0328,1.1474,,,,,,,,,,,,,,,,,,,,,1.2411,trailing,37.58,,,,,,,,,,0.9182,stretch,1.99,,,,,,,1.2047,window,,,,,0.2651,,1.2047,,1.2047,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-19T08:58:20,2026-09-19T11:31:03.159238,BR_TRAILING_STOP,TAKER_FALLBACK,TAKER,True,
25,,,NEARUSDT,LONG,CLOSED,3.719,3.689,3.693,480.90044078341305,20.0,9618.008815668261,2586.1814508384678,STRONG_BUY,0.3296,0.1252,0.1293,61.940934996516255,60.78,14.783653126885682,14.6659,0.175,0.1753,BULLISH,0.1567,0.0501,34.7228,32.6628,67.7,66.2,64.5,0.0869,69.7,66.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,0.7292,0.8718544284160431,77.8,20.0,87.8,0.1177,2.0,STRONG_BULL,STRONG_BULL,,0.1126,22.182126513387708,15.959676884171337,0.567819660718402,-0.1078,,-0.1115,0.4304,0.0972,-0.55,4.31,1,-1.2,7.62,0.103,60.8,0.2386,,,969320319.348,5,,7.62,60.8,0.103,-0.55,GREEN,,,,,,,,False,,,,,,,9618.008815668261,500000.0,False,,0.1202,,,,,,,,,1.731241586820287,4.2931905174643985,6.024432104284686,-83.6098756294382,-0.8693054584565689,0.36702957784350665,-0.8693054584565689,3.735,3.719,0.0,,,,,,NEVER,1,0.4,,True,,-0.0269,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.8071,0.2296,True,,,,,3.693,3.628,2026-09-19T09:00:47.609819,2026-09-19T09:33:06.273543,-0.7621,-2.5099,0.2,32.51,1.86,-0.9772,-1.0848,0.0,1.86,-0.9772,11.03,-1.8108,,,1.86,-0.9772,,,,,,BULLRUN_LONG,2026-09-19T09:36:09.250355,-1.8646,,,,-1.0848,-1.031,-0.8697,-1.3537,-1.8646,,,,,,,,,,,,,,,,,,,,,-1.0848,window,,,,,,,,,,,-1.0848,window,,,,,,,,-1.0848,window,,,,,,,-1.0848,,-1.0848,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-19T08:47:21,2026-09-19T09:00:35.047487,BR_STOP_LOSS,MAKER,TAKER,True,
24,,,XRPUSDT,LONG,CLOSED,1.4155,1.4304,1.4305,532.9140907823846,20.0,10658.281815647693,7529.693970786078,STRONG_BUY,0.0602,0.0229,0.0205,46.82058178755594,50.69,18.853309593883193,19.6387,0.0006,-0.0006,BULLISH,0.0013,0.0476,26.2336,23.9688,65.1,67.6,52.4,0.0894,68.8,66.6,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,,,0.9528,0.9622568759350612,82.2,11.1,48.3,-0.7853,0.0,HEALTHY_BULL,CHOPPY_WEAK,,0.0697,24.157507646980882,20.31353322188152,0.2886981243770787,-0.165,,-0.1526,0.0018,0.1058,-0.64,4.34,2,-1.3,7.72,0.104,60.2,0.2309,,,1557736834.4871,3,,7.72,60.2,0.104,-0.64,GREEN,,,,,,,,False,,,,,,,10658.281815647693,500000.0,False,,0.0368,,,,,,,,,4.796226817041462,4.846713415115582,9.642940232157045,102.54949993255487,0.962157894736836,1.5411978099611532,-0.5984252914164516,1.4386,1.4155,0.0,,,,,,NEVER,1,0.4,,True,,-0.0283,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.1616,0.0374,True,,,,,1.4354,1.4264,2026-09-19T12:12:53.737871,2026-09-19T12:48:50.169911,1.3159,0.68,3.85,39.79,13.99,0.8708,1.1463,1.3159,0.02,0.9414,13.99,0.8708,,,13.99,0.8708,,,,,,BULLRUN_LONG,2026-09-19T12:09:03.998541,0.9414,,,,0.9838,0.9485,1.1322,0.8708,0.9838,,,,,,,,,2026-09-19T12:18:29.678201,1.0333,,,2026-09-19T12:22:07.517556,0.8213,,,2026-09-19T12:15:24.777243,0.998,2026-09-19T12:15:26.802973,1.005,1.0659,trailing,5.97,,,,,,,,,,1.1675,stretch,4.95,,,,,,,0.8708,ema13,13.97,,,,0.3419,,1.1463,,1.1463,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-19T08:25:59,2026-09-19T12:09:02.248941,BR_TRAILING_STOP,TAKER_FALLBACK,TAKER,True,
23,,,SOLUSDT,LONG,CLOSED,111.89,111.17,111.25,526.2212023515622,20.0,10524.424047031243,94.06045265020326,STRONG_BUY,0.0489,0.0088,0.013,50.56325740312565,41.7,22.441998141219198,23.7064,0.0877,0.0878,BULLISH,-0.0112,0.0274,19.4331,18.3161,62.6,61.2,47.3,0.0797,68.2,66.6,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,,,,1.1198,0.8019198726089961,42.2,44.4,55.4,-1.2644,1.0,HEALTHY_BULL,STRONG_BEAR,,0.0287,20.541284356667372,23.165616475424233,0.20393820637131863,-0.2102,,-0.3313,0.0836,0.1089,-0.69,4.56,0,-1.47,7.53,0.102,60.0,0.225,,,3180785757.115,1,,7.53,60.0,0.102,-0.69,GREEN,,,,,,,,False,,,,,,,10524.424047031243,500000.0,False,,-0.0395,,,,,,,,,1.894396328465624,4.705515234505394,6.599911562971018,-74.32343747111726,-0.7061995710072382,0.4729996425060276,-0.7061995710072382,112.49,111.89,0.0,,,,,,NEVER,1,0.4,,False,,-0.0089,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.2927,-0.0148,True,,,,,111.27,110.65,2026-09-19T18:37:11.789336,2026-09-19T18:31:27.806248,-0.6171,-1.1712,28.23,22.5,30.66,-0.635,-0.8763,0.0,41.11,-0.9389,42.86,-0.9746,,,30.81,-0.6707,,,,,,BULLRUN_LONG,2026-09-19T18:39:37.596129,-0.635,,,,-0.7065,-0.7244,-1.0104,-0.8584,-0.6707,,,,,,,,,,,,,,,,,,,,,-0.8763,window,,,,,,,,,,,-0.8763,window,,,,,,,,-0.8763,window,,,,,,,-0.8763,,-0.8763,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-19T08:11:27,2026-09-19T18:08:58.104823,BR_STOP_LOSS,MAKER,TAKER,True,
22,,,HYPEUSDT,LONG,CLOSED,93.043,92.45,92.476,526.2212023515622,20.0,10524.424047031243,113.11355015456556,STRONG_BUY,0.1013,0.0031,0.033,54.675719043587385,51.27,26.94717083384441,27.3564,0.0361,0.0361,NEUTRAL,0.0256,0.0055,17.559,17.2372,51.8,51.8,46.0,0.0724,66.4,66.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,1.1346,0.5300315939478365,40.0,51.1,59.5,-0.4092,0.0,CHOPPY_WEAK,STRONG_BULL,,0.0037,20.569434234195235,13.254170489624883,0.2993933576800037,0.1145,,0.127,0.0721,0.007,-0.81,4.44,0,-1.47,7.39,0.1,59.8,0.2117,,,949985526.75724,6,,7.39,59.8,0.1,-0.81,GREEN,,,,,,,,False,,,,,,,10524.424047031243,500000.0,False,,0.1122,,,,,,,,,1.894396328465624,4.705806470305314,6.600202798770938,-73.67653804042871,-0.7000529217673587,0.22168638156551332,-0.7000529217673587,93.308,93.043,0.0,,,,,,NEVER,1,0.4,,False,,-0.0011,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.363,-0.2384,True,,,,,92.499,91.649,2026-09-19T08:47:06.492386,2026-09-19T09:08:08.152206,-0.6477,-1.5612,0.28,21.31,0.01,-0.6767,-0.9819,0.0,0.01,-0.6767,,,,,0.01,-0.6767,,,,,,BULLRUN_LONG,,,,,,-0.7605,-0.8368,-0.7809,-1.227,-1.1206,,,,,,,,,,,,,,,,,,,,,-0.9819,window,,,,,,,,,,,-0.9819,window,,,,,,,,-0.9819,window,,,,,,,-0.9819,,-0.9819,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-19T08:05:59,2026-09-19T08:46:49.204395,BR_STOP_LOSS,MAKER,TAKER,True,
21,,,UNIUSDT,LONG,CLOSED,9.199,9.223,9.227,526.2212023515622,20.0,10524.424047031243,1144.0834924482274,STRONG_BUY,0.3376,0.0673,0.0919,60.34551502400475,53.89,17.993292200364497,18.9537,0.2284,0.2289,NEUTRAL,0.147,0.0055,17.559,17.2372,51.8,51.8,46.0,0.0724,66.4,66.6,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,1.1346,0.5742448752523958,40.0,51.1,68.1,-0.9604,2.0,CHOPPY_WEAK,HEALTHY_BULL,,0.0037,23.533987748906128,21.076956585093225,0.7591128252379037,0.584,,0.9194,0.3885,0.007,-0.81,4.44,0,-1.47,7.39,0.1,59.8,0.2117,,,1007283080.46,4,,7.39,59.8,0.1,-0.81,GREEN,,,,,,,,False,,,,,,,10524.424047031243,500000.0,False,,0.0637,,,,,,,,,1.894396328465624,4.748346922882501,6.642743251348125,20.815260567410373,0.1977805196217079,1.0235854984237378,-0.551963474290683,9.299,9.199,0.0,,,,,,NEVER,1,0.4,,True,,-0.0109,False,,,,1.0,1.0,BULLRUN,False,,,0,,0.1387,0.3896,True,,,,,9.465,9.221,2026-09-19T08:27:29.795805,2026-09-19T08:24:45.146775,2.8286,0.1762,3.01,0.27,41.83,0.4914,0.5458,2.8286,12.68,1.2958,9.14,1.6654,,,41.83,0.4914,,,,,,BULLRUN_LONG,,,,,,0.6436,0.7088,2.0133,1.3393,0.861,,,,,,,2026-09-19T08:28:10.977013,2.122,2026-09-19T08:28:25.293483,1.9155,2026-09-19T08:28:25.293483,1.9155,2026-09-19T08:28:55.931938,1.8068,2026-09-19T08:28:55.931938,1.8068,2026-09-19T08:28:46.720471,1.7959,2026-09-19T08:31:18.053295,1.872,1.7416,trailing,2.81,,,,,,,,,,1.959,stretch,3.86,,,,,,,0.4914,ema13,41.81,,,,2.5318,,0.5458,,0.5458,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-19T08:05:44,2026-09-19T08:24:28.546100,BR_BREAKEVEN_EXIT,MAKER,TAKER,True,
