ts,pair,pnl,peak,pnl_wide,gold,eff,r72,above,btc_r6,btc_r24,btc_r2,btc_off24,btc_rsi5,btc_rsi1h,btc_adx5,btc_s1h,btc_eff24,btc_vol2h,hours_since_24h_high,min_since_green,pair_atrp,pair_pvr,pair_rsi,pair_adx,pair_r24,pair_r6,pair_off24,reclaim_atr,dip_depth_atr,dip_age_min,above_e50h_pct,n_open,hour
2024-02-09 16:55:00,AVAXUSDT,1.086912017262496,2.1607004203593183,1.086912017262496,False,0.117248028845605,9.526657117295034,65.04629629629629,1.0573139435414936,4.9048729048729145,0.4416897289070798,-0.9331334710007466,52.95077685448456,71.69417760347957,11.143493964682373,0.5335132067097254,0.13980889704486493,0.14936832727858496,2.75,745,0.49189420154841107,0.5384943538359265,53.43569374051815,21.564139389642193,5.40456636468829,3.313969571230979,-1.279340241065774,0.24926532523107728,0.35117929298851097,10.0,4.304954720540244,3,16
2024-02-09 19:30:00,DOGEUSDT,-0.7899999999999999,0.809716599190291,-1.09,False,0.12015004422700977,10.193871169480918,65.85648148148148,0.3759826820098011,4.929530867465104,0.08036048620196912,-1.3607628399574634,50.34348167797589,71.44632673053766,26.406125745067175,0.6202368771434518,0.1333898325316017,0.17853293803596443,1.1666666666666667,900,0.25150946534486307,0.3560097884665924,52.30609238504968,25.609133179426767,1.4184397163120588,-0.6581352833638032,-0.8755928493250575,0.2151073560974581,1.3508205444098222,5.0,1.17602125054741,2,19
2024-02-09 19:30:00,ADAUSDT,0.44557070144321165,1.273767768137346,0.44557070144321165,False,0.12015004422700977,10.193871169480918,65.85648148148148,0.3759826820098011,4.929530867465104,0.08036048620196912,-1.3607628399574634,50.34348167797589,71.44632673053766,26.406125745067175,0.6202368771434518,0.1333898325316017,0.17853293803596443,1.1666666666666667,900,0.3690985333470672,0.4756382110588764,55.17676840291723,20.246997226935246,2.4390243902438824,0.1293661060801865,-1.0952902519167584,0.509011900508741,0.9664827375268102,25.0,2.794497548580943,3,19
2024-02-09 20:50:00,SOLUSDT,2.8173961623586226,3.559993539376549,2.8173961623586226,False,0.12288204671180582,10.495633588069708,65.97222222222221,1.4028564004924027,4.813280383213292,-0.2610107357947089,-1.2801081477826215,53.49574887171208,71.45924187023051,12.399471830064984,0.5318566969567523,0.1344719217215361,0.11972042653186771,2.5,980,0.3262986885089633,0.7646644180258843,49.34296465500209,20.103653651674936,2.3851908055369186,0.5694793468186576,-1.632710280373828,0.03475745436853042,1.2183835223060049,5.0,2.1396908611238663,3,20
2024-02-09 22:00:00,SUIUSDT,0.11000000000000001,1.2085268281765593,0.11000000000000001,False,0.11704563122932461,10.116358277841876,65.16203703703704,0.6913179532920921,4.77166760358454,-0.10446509457558983,-1.460285339299161,53.163952724516946,71.2950725577511,16.70929209786259,0.4596042262061618,0.13048825334434577,0.09720514597333779,3.6666666666666665,1050,0.6283862561763306,0.7053000999841427,54.529768713388776,25.47422739346763,17.093625106466614,7.688599662569295,-1.0628875110717528,0.34195120856263667,0.35663989867688306,5.0,11.916900870654912,2,22
2024-02-10 01:40:00,SUIUSDT,-0.9554002221590489,0.0,-1.532333703598415,False,0.11064566547907846,9.75522617973279,64.00462962962963,-0.44380379200774644,4.341487728708304,0.38170854356653905,-1.9079292477965137,63.58172429241487,63.04834172697184,35.26869508289923,0.13989685641522412,0.11582886630695115,0.07333522226222836,7.333333333333333,1270,0.576933481439366,0.6510912341324756,59.42509205783604,20.129027158332423,17.18851500584644,1.559421268929806,-0.5512679162072764,0.913563084806199,2.304641988536244,100.0,11.066659424044012,2,1
2024-02-10 01:40:00,ADAUSDT,-0.7899999999999999,0.05496518871381806,-1.09,False,0.11064566547907846,9.75522617973279,64.00462962962963,-0.44380379200774644,4.341487728708304,0.38170854356653905,-1.9079292477965137,63.58172429241487,63.04834172697184,35.26869508289923,0.13989685641522412,0.11582886630695115,0.07333522226222836,7.333333333333333,1270,0.3177231084990483,0.529004294832584,55.708358200015105,12.436792974001245,3.332071185157126,0.5156537753222779,-0.7636363636363774,0.6811313725220908,1.5360605496418018,25.0,2.848697671725775,3,1
2024-02-10 13:45:00,AVAXUSDT,0.9876846759395262,1.630139467487779,0.9876846759395262,False,0.10911098297880027,9.788975311248072,64.23611111111111,0.20049159607824496,-0.32789785255338266,0.5282509096238508,-1.869571617841903,66.02121995748365,58.73347154019931,17.329533882998813,0.07678407605188857,0.012041670211367641,0.06998919234425341,19.416666666666668,1995,0.27622739577412636,1.056292764151354,56.08385008066371,28.206761437127035,3.775408823608384,-1.342761595997255,-2.8945450890725977,1.1057022483727188,2.7788639605594287,15.0,3.180776104241345,0,13
2024-02-10 15:00:00,XRPUSDT,0.7518135896974752,1.0742374832150459,0.7518135896974752,False,0.11215578109473578,9.949874978193861,64.69907407407408,0.4035666798356763,0.932883226251402,0.07558034910921663,-1.990657325374312,54.39967326480197,57.5389307689232,19.0023914689808,0.08561700625720008,0.03883935318119954,0.05466918101380882,20.666666666666668,2070,0.11621194675878531,0.9075710708632433,51.74234842321532,17.91186593360093,0.30786992495668297,-0.5532239603204925,-1.3250047321597624,0.139934630649274,2.7534003528326254,20.0,0.1680782924659452,1,15
2024-02-10 15:20:00,BNBUSDT,0.7769018196241879,1.0345902150202813,0.7769018196241879,False,0.11042786655865648,9.74336244166536,65.04629629629629,0.30840956960531685,0.6964998275252654,0.3226668703222746,-1.9485676016943732,56.44604121165402,59.64386490161746,21.168708041481363,0.10229285260975791,0.030075671898417543,0.048358926626442436,21.0,2090,0.08384419769804667,0.40902726978531745,54.69363582685204,8.6654551710661,-0.5454489106517468,-0.3446990870132116,-1.1976600985221686,0.5581827142071576,0.832484289356357,15.0,0.284328407238843,1,15
2024-02-10 15:50:00,SUIUSDT,-0.7899999999999999,0.5272810637322323,-1.1405337422392183,False,0.1122164554627603,9.891572168719186,65.39351851851852,0.5003748563758625,0.43169223781700516,0.009721931621009539,-1.8867807166863981,60.12781605686666,59.64386490161746,21.45389765393079,0.10229285260975791,0.019160841795881615,0.03618205730183538,21.5,2120,0.42021349689568727,0.706684948641805,54.3932593986454,32.802483792381125,5.534385773906725,1.4123801220575327,-3.8571743442803674,0.4252912258782812,0.6035047829092377,20.0,4.170063655886724,2,15
2024-02-10 18:20:00,SOLUSDT,1.0240152689618456,1.552371832645849,1.0240152689618456,False,0.10008660351826779,8.48460098377506,63.657407407407405,0.1342594553386256,-1.7523811106863296,0.028346589947547685,-1.9538563937322229,60.54549089426207,58.10605986166683,13.628281433736555,0.052417133578121756,0.09109171814922054,0.05061342369519587,23.916666666666668,5,0.2191782818420017,1.1412565759590694,62.43256617206096,11.696866037067828,2.2096743835874344,0.5890416033786705,-2.0128294192477303,1.7361014002073207,0.9892535105927964,20.0,2.2032568424654064,2,18
2024-02-10 18:20:00,1000PEPEUSDT,-0.7899999999999999,0.28453689167973195,1.069604359957551,False,0.10008660351826779,8.48460098377506,63.657407407407405,0.1342594553386256,-1.7523811106863296,0.028346589947547685,-1.9538563937322229,60.54549089426207,58.10605986166683,13.628281433736555,0.052417133578121756,0.09109171814922054,0.05061342369519587,23.916666666666668,5,0.22475041028809595,0.44408373572506216,52.530050271659086,20.650255246584297,-0.009811616954480407,0.17693895606014642,-2.2164651698330484,0.5422175223495694,2.5569740966714014,20.0,1.5656666054175261,3,18
2024-02-11 04:15:00,AVAXUSDT,0.49350728999190774,1.2015359841446749,0.49350728999190774,False,0.10315316035448388,8.696140489593107,61.57407407407407,1.4163498497302696,2.1263124571307968,1.5097450613904106,-0.43209876543209846,71.36846114838632,67.59828119298666,54.655301408267135,0.4070769295272423,0.10068455503922392,0.10180635095467377,0.25,35,0.3090143470763836,0.7442510610072699,51.59786096131457,10.536063911557441,2.7648361720002956,-1.2307918175589738,-2.0979869027407116,0.2234935419557192,0.6023127342609967,5.0,4.553259342749194,1,4
2024-02-11 04:35:00,SUIUSDT,2.040694200119176,2.92484688913055,2.040694200119176,False,0.10203540690909166,8.647646860608793,62.03703703703704,1.3784169585531636,2.1173226467799955,1.4020102398953238,-0.48456790123456717,62.98360045217193,67.59828119298666,56.037063361836964,0.4070769295272423,0.09827133393438103,0.12377366133674757,0.5833333333333334,5,0.397076344505687,0.45289163720243,50.92465283929932,12.360215533227855,-1.2937853107344632,0.4542318307267701,-1.4441247814068858,0.10121813892369474,1.209828057464936,30.0,2.8072351810316087,2,4
2024-02-11 05:00:00,SOLUSDT,-0.7899999999999999,0.8454051089887171,0.53213312641907,False,0.1017972305145784,8.65486427246671,62.61574074074075,0.9539286109654821,2.0323117942482316,1.0666571871281727,-0.5506172839506163,58.190079431907975,67.59828119298666,50.218375258218074,0.4070769295272423,0.09337083555598658,0.12631989645164043,1.0,30,0.302194872608223,0.7371237603832568,54.93835739525315,26.71778419012766,-0.46215429403202446,-0.3116059551360295,-0.9290280519386407,0.36567856871697657,0.5002373262803678,10.0,2.090315058814829,2,5
2024-02-11 05:00:00,DOGEUSDT,1.8488359929973013,2.232524094180799,1.8488359929973013,False,0.1017972305145784,8.65486427246671,62.61574074074075,0.9539286109654821,2.0323117942482316,1.0666571871281727,-0.5506172839506163,58.190079431907975,67.59828119298666,50.218375258218074,0.4070769295272423,0.09337083555598658,0.12631989645164043,1.0,30,0.14684405059174882,0.6497345872789929,54.16005698264421,27.885613858691006,0.3673769287288797,0.5027590435315865,-0.5460502366217646,0.23882374458978592,0.6498652661593539,5.0,1.0092639874297982,3,5
2024-02-26 21:45:00,SUIUSDT,-0.7899999999999999,0.15438513152425948,-1.1157477562407645,True,0.12353329297409076,7.112867471389528,59.02777777777778,3.984882502903919,5.651360977833408,0.5097390665196544,-0.5353525434701245,60.537020044044304,85.46422267026881,41.35440083374033,1.2385880993665417,0.20265141020668348,0.1746739940327119,1.6666666666666667,160,0.4102991024963058,0.7143773092408666,50.979004636826545,23.822716038201694,2.476572958500678,4.369112543381259,-2.10997442455243,0.2529185315154041,2.1365159088701953,5.0,2.6112311010465517,0,21
2024-02-26 21:55:00,SOLUSDT,0.7876145880729787,1.5578723443273823,0.7876145880729787,True,0.12452155297975086,7.207246064265682,59.25925925925925,3.4250448722676907,5.561132302750438,0.2785556185163296,-0.5611745751184838,58.745395107391396,85.46422267026881,40.56936132606741,1.2385880993665417,0.1975179979430926,0.17974020180352712,1.8333333333333333,170,0.34012887812720183,1.1121177042404173,51.007764991669085,17.361349732037514,5.327306793378539,3.7787737779173547,-1.3514002460380592,0.1913801811453328,1.183835921766485,5.0,4.542479524397813,1,21
2024-02-26 22:10:00,LINKUSDT,-0.7899999999999999,0.31942189872755655,0.8288458430541112,True,0.1290290970159591,7.488341445621516,59.606481481481474,2.3320637765580132,5.881614328985596,0.38663003663004236,-0.3285944449899936,63.23475743367904,85.56499485049291,40.6533496004124,1.1472416861083494,0.20759554085841928,0.12993629882309676,2.0833333333333335,185,0.2474943953289927,0.7533962077992972,50.048128213402464,19.87381121608875,2.1832191780821963,0.898235231956046,-0.9954375777685653,0.13991640186092447,1.4807214115888525,10.0,2.2995847485192122,2,22
2024-02-26 22:50:00,DOGEUSDT,0.5762174075561203,1.3035172491291158,0.5762174075561203,True,0.1307016658253407,7.642567594159555,59.83796296296296,2.551902303311193,5.680476802256518,0.14664501471028935,-0.5273513505649974,57.15329895813752,85.56499485049291,30.757399289095012,1.1472416861083494,0.19839947098872568,0.11418771531959877,2.75,225,0.3186499207864978,0.4682266272047934,57.96949876196161,25.018884581106573,3.189145309057184,2.134986225895319,-0.3806538289296779,0.9874989648328616,0.7380394349098,10.0,3.1445870797050635,1,22
2024-02-26 22:55:00,1000PEPEUSDT,-1.29,0.38748806649071543,0.11000000000000001,True,0.13116917214775717,7.669643226178513,59.95370370370371,2.3690607403969777,5.711994434675072,0.3890415081597709,-0.5217141464727515,57.30038829563873,85.56499485049291,30.67596550754965,1.1472416861083494,0.19957868297919829,0.10459868909171814,2.8333333333333335,230,2.2782332570465726,0.5765721385563908,54.17072349558138,36.87570742876821,29.31309904153354,14.956106377485167,-5.87209302325582,0.20089308507633516,0.6442554333508201,5.0,23.70803771559944,2,22
2024-02-27 00:55:00,ADAUSDT,0.44060547091405744,1.1891370721517136,0.44060547091405744,True,0.12368443152997285,7.231151752256615,59.49074074074075,1.8168832331309392,5.562623255094534,-0.19340132236783658,-0.7141064667823271,52.613416117685006,80.81256168499802,13.572792006682032,0.9196482535257164,0.18963846686220928,0.07307026443636364,4.833333333333333,350,0.3292658006188281,1.1609011581470798,61.597023696190256,20.3590110823633,5.511276920468022,2.117183653372723,-0.20850040096231925,1.4289651665622307,1.0926675486609143,10.0,4.216485895761823,0,0
2024-02-27 01:05:00,1000PEPEUSDT,5.41,6.5904997748761796,5.41,True,0.13055930992618317,7.657762215752628,59.606481481481474,2.2100830135118654,5.858607350096712,0.2557277708268746,-0.47807127608116007,61.16343153571465,86.82987137855108,15.764656551709086,1.0365196540720916,0.19830300966996486,0.07416423383222459,5.0,360,1.3569916308836216,0.9469591219042638,51.77220043058267,14.528665832703142,24.854191553650473,13.381405143258252,-6.088794926004226,0.2023870287234208,0.9978750663238665,5.0,20.042466439872864,1,1
2024-02-27 01:10:00,XRPUSDT,0.7491894670084168,1.1805303305485015,0.7491894670084168,True,0.1324925586739321,7.766061143110337,59.72222222222222,1.5812705106692526,6.110130877363074,0.24582311360068498,-0.48279925370691146,60.92461875511845,86.82987137855108,17.541809425253817,1.0365196540720916,0.20798326260419706,0.07414846212404255,5.083333333333333,365,0.17067043177004235,0.8062058540443687,56.03664512524881,14.344326712430085,1.8121301775148035,0.658135283363781,-0.5598699656853889,0.810517755765372,1.8017240385653812,10.0,1.1988378202750782,2,1
2024-02-27 01:10:00,DOGEUSDT,0.3919532834308107,1.077924994385815,0.3919532834308107,True,0.1324925586739321,7.766061143110337,59.72222222222222,1.5812705106692526,6.110130877363074,0.24582311360068498,-0.48279925370691146,60.92461875511845,86.82987137855108,17.541809425253817,1.0365196540720916,0.20798326260419706,0.07414846212404255,5.083333333333333,365,0.2979858554775021,0.7389085842427727,50.65696659502054,21.874176280680942,3.9444509277628548,1.5158422612263411,-1.1980033277870228,0.12167137432430222,1.5551406587413383,5.0,2.8513406379435224,3,1
2024-02-27 03:25:00,SOLUSDT,-0.7899999999999999,0.5215882047703291,-1.2007014030082317,True,0.17587957903380624,11.468155386438529,61.22685185185185,3.6588201051130476,9.832125920107071,3.370433722227184,-1.997923156801662,67.51535524504668,76.09890565668927,59.07399793787383,1.364496848502441,0.27121264813675444,0.3078024236395758,1.3333333333333333,500,0.4442805612032926,0.2730225062830695,57.68231207378768,21.838252148328763,8.438351911677678,2.660776281709798,-0.6532752644209383,0.7538393510738371,1.419709406719486,65.0,5.790303313077194,0,3
2024-02-27 09:35:00,SOLUSDT,-0.7899999999999999,0.919335705812574,-1.09,True,0.15074938197403906,10.845028261520318,59.143518518518526,0.24896353666239435,11.106535194031952,1.117098079390888,-1.947040498442365,70.82504588413326,77.26802030175678,19.864273090723646,0.8842443611057651,0.2590806785119587,0.08595025609857096,7.5,870,0.32739635814080764,0.8811570106862718,51.20780799087622,10.240908716239698,9.726563655547116,-0.5469706584203982,-1.09590258643677,0.02828457366490393,2.1322268267147595,100.0,4.2446151759100825,0,9
2024-02-27 09:35:00,1000PEPEUSDT,-1.29,0.7530680550390523,-2.09,True,0.15074938197403906,10.845028261520318,59.143518518518526,0.24896353666239435,11.106535194031952,1.117098079390888,-1.947040498442365,70.82504588413326,77.26802030175678,19.864273090723646,0.8842443611057651,0.2590806785119587,0.08595025609857096,7.5,870,1.329467669745316,0.7619291678834278,64.09779392851944,33.68390045015228,58.873052211801195,3.095797191738159,-7.223563912368469,1.2056189084160254,2.142551848023217,100.0,30.539162266648678,1,9
2024-02-27 09:35:00,SUIUSDT,-0.7899999999999999,0.8272885318626022,-1.09,True,0.15074938197403906,10.845028261520318,59.143518518518526,0.24896353666239435,11.106535194031952,1.117098079390888,-1.947040498442365,70.82504588413326,77.26802030175678,19.864273090723646,0.8842443611057651,0.2590806785119587,0.08595025609857096,7.5,870,0.2967326756687031,0.8008126677004601,61.919835552416494,20.92701247952958,5.228964299230476,-1.7896038146818283,-3.0283654963961903,1.666315267640752,2.4370722760582177,35.0,1.092887579752766,2,9
