id,binance_order_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_rsi,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
330,,1000SHIBUSDT,SHORT,SIGNAL_EXPIRED,0.00625,0.00625,0.00625,0.0,1.0,0.0,0.0,VERY_STRONG,0.3526,0.1032,26.9,32.2542,31.1583,0.2037,-0.2033,,-0.1528,-0.0902,24.1345,22.9261,27.8,31.4,1.1298,1.2136,27.1,68.8,1.0,1.096,3.0,HEALTHY_BEAR,,12.211203998469484,33.43972425109529,0.207,-0.0858,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-04T06:25:20.671569,2026-05-04T06:26:00.671569,SIGNAL_EXPIRED:signal_flipped_SHORT_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
329,,TAOUSDT,SHORT,CLOSED,286.34000000000003,287.3,287.31,199.08351181421557,1.0,199.08351181421557,0.6952696508144707,STRONG_BUY,0.4102,0.0908,29.87,29.6275,29.2435,0.2195,-0.219,BEARISH,-0.1719,-0.0902,24.1345,22.9261,27.8,31.4,1.1298,1.0094,27.1,68.8,4.6,0.384,3.0,HEALTHY_BEAR,CHOPPY_FLAT,12.82309582287024,26.4028174617605,0.3373,-0.3564,0.0001,0.03583503212655881,0.08988793680554884,0.12572296893210766,-0.7931818337139853,-0.39841663756372825,0.22000778794442244,-0.9120233638331877,,285.53,0.0,0.4968,-0.2666,2026-05-04T06:26:00.561285,2026-05-04T06:53:29.327802,-0.4892,RECOVERED,1,0.5,,False,,False,,,,0.0427,0.243,True,-0.3598,-0.9745,45.01,25.67,0.01,-0.3983,-0.9745,0.0,6.76,-0.5799,41.37,-0.7929,,,,,,,,,,,,,,,,,,,,,,True,-0.5347,2026-05-04T06:50:13.359916,SIGNAL_LOST,True,2026-05-04T06:53:10.945296,-0.8002,2026-05-04T06:55:24.386100,-0.636,,,,,-0.3041,21.62,-0.1643,7.68,2026-05-04T06:25:08,2026-05-04T06:59:37.163309,FL_RECOVERED L1,MAKER,TAKER,True,
328,,SOLUSDT,SHORT,SIGNAL_EXPIRED,84.97,84.97,84.97,0.0,1.0,0.0,0.0,STRONG_BUY,0.2403,0.0824,25.79,24.1472,22.8276,0.1923,-0.1919,,-0.1038,-0.0815,23.754,22.9261,30.8,31.4,0.9618,1.0523,27.1,70.8,7.4,1.3195,3.0,HEALTHY_BEAR,,15.295989250472934,36.82063345251805,0.1643,0.0352,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-04T06:23:16.823506,2026-05-04T06:23:56.823506,SIGNAL_EXPIRED:signal_flipped_SHORT_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
327,,ETHUSDT,SHORT,CLOSED,2366.39,2367.92,2367.92,199.08351181421557,1.0,199.08351181421557,0.0841296285963918,STRONG_BUY,0.2764,0.0809,26.58,28.0116,27.665,0.1311,-0.1309,BEARISH,-0.1174,-0.0801,23.6921,22.9261,31.4,31.4,0.8477,0.8712,27.1,70.8,5.5,0.3465,4.0,HEALTHY_BEAR,HEALTHY_BULL,15.684379960333944,30.798943796426386,0.1716,0.0266,5e-05,0.089587580316397,0.08964550356568564,0.17923308388208264,-0.30795141563457895,-0.15468454058714753,0.4748270995059848,-0.3584619821753772,,2353.03,0.0,0.6519,-0.2435,2026-05-04T06:27:19.962064,2026-05-04T07:15:57.911479,-0.1556,ENDED_NEG,1,0.5,,False,,False,,,,-0.135,0.1776,True,2.1611,-0.2349,12.24,40.38,0.01,-0.1487,1.987,0.0,0.59,-0.1542,2.9,-0.1775,,,,,,,,2026-05-04T10:07:35.761322,1.2952,2026-05-04T10:07:42.862609,1.2847,2026-05-04T10:07:43.880857,1.3451,2026-05-04T10:09:47.604911,1.3916,2026-05-04T10:16:42.848788,1.5331,2026-05-04T10:09:50.647025,1.4017,,,False,,,,False,,,2026-05-04T06:55:24.383732,-0.1995,2026-05-04T07:34:29.246404,-0.0465,2026-05-04T09:41:46.524457,-0.1547,0.0368,16.68,0.0339,10.79,2026-05-04T06:22:01,2026-05-04T09:41:46.525401,REGIME_CHANGE L1,TAKER_FALLBACK,TAKER,True,
326,,HYPEUSDT,SHORT,CLOSED,41.909,41.691,41.683,199.08351181421557,1.0,199.08351181421557,4.750376096165873,STRONG_BUY,0.3474,0.1252,29.91,23.2756,21.7076,0.1783,-0.178,BEARISH,-0.1572,-0.0678,22.854,22.3688,33.0,36.6,0.8788,0.7637,27.1,68.8,6.3,1.568,3.0,HEALTHY_BEAR,STRONG_BEAR,12.263303512465113,31.269782946780005,0.2701,0.1036,5e-05,0.089587580316397,0.08912156842136312,0.17870914873776012,0.8568728402263832,0.43040874275214497,0.6309332124364685,-0.43136903767687296,,41.607,0.0,0.2483,-0.2067,2026-05-04T08:25:52.271947,2026-05-04T07:48:36.168562,-0.2564,RECOVERED,2,1.0,,True,,False,,,,0.0687,-0.1843,True,0.6616,0.2441,17.9,40.1,,,0.5065,,3.58,0.3801,11.52,0.4302,,,,2026-05-04T08:23:38.422169,,,,,,2026-05-04T09:10:44.625374,0.4874,,,2026-05-04T09:10:38.541290,0.5018,,,2026-05-04T09:10:56.864428,0.4684,2026-05-04T09:10:59.908858,0.4397,False,,,,False,,,2026-05-04T06:55:24.381831,-0.0972,2026-05-04T07:34:29.244176,-0.0232,,,0.0962,16.04,0.0962,16.04,2026-05-04T06:16:46,2026-05-04T08:29:06.759307,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
325,,ASTERUSDT,LONG,CLOSED,0.6698000000000001,0.6743,0.6744,198.6263770367405,1.0,198.6263770367405,296.5458002937302,VERY_STRONG,0.0689,0.0254,59.97,23.8621,23.2879,0.1287,0.1288,BULLISH,0.0245,0.1114,34.4312,32.3965,66.0,65.5,1.4839,1.3197,70.8,25.0,73.7,0.5741,3.0,STRONG_BULL,BULL_EXHAUSTED,31.08439478467073,16.254965970137352,0.1686,0.0364,0.0001,0.035752747866613296,0.08998237491212803,0.12573512277874133,1.2087209785430295,0.6085400119438561,0.8174635712152737,-0.15253866825918855,0.6757,,0.0,0.3171,0.31,2026-05-04T02:20:54.634803,2026-05-04T01:56:29.553253,0.0143,NEVER,2,1.0,,True,,False,,,,0.1249,0.2952,True,1.5196,0.3102,38.97,2.91,,,1.3553,,2.99,0.3252,2.99,0.3252,,,,2026-05-04T02:12:59.377306,,,,2026-05-04T03:03:45.743436,1.1911,2026-05-04T02:24:06.784982,0.4745,2026-05-04T03:03:45.743436,1.1911,2026-05-04T02:24:04.774472,0.4745,2026-05-04T03:03:45.743436,1.1911,2026-05-04T02:24:00.584037,0.5491,2026-05-04T02:24:24.900740,0.4446,False,,,,False,,,,,,,,,,,,,2026-05-04T01:51:53,2026-05-04T02:23:08.716571,TRAILING_STOP L2,MAKER,TAKER,True,
324,,ETHUSDT,LONG,CLOSED,2330.35,2341.51,2349.22,198.6263770367405,1.0,198.6263770367405,0.08523456864279637,VERY_STRONG,0.1971,0.1172,62.9,23.6865,21.6863,0.2623,0.263,BULLISH,0.1208,0.1018,28.1872,25.9721,63.7,69.0,1.6856,1.4194,72.9,16.7,70.8,2.0001,3.0,STRONG_BULL,BULL_EXHAUSTED,38.8059347109806,13.043171344720541,0.2618,-0.1443,-0.00034,0.035752747866613296,0.08980991767025737,0.12556266553687068,0.8256551205167632,0.4156825155019765,0.7463852211041213,-0.27446100371188176,2349.22,,0.0,0.7876,0.2823,2026-05-04T01:56:27.260915,2026-05-04T01:45:18.219716,-0.0024,RECOVERED,2,1.0,,True,,False,,,,0.4609,0.2823,True,2.2062,0.3571,44.57,0.16,,,1.9144,,29.63,1.2072,29.63,1.2072,,,,2026-05-04T01:56:03.857429,,,,2026-05-04T02:01:25.325831,0.7193,2026-05-04T02:01:23.300610,0.7274,2026-05-04T02:01:25.325831,0.7193,2026-05-04T02:01:30.397372,0.6665,2026-05-04T02:01:30.397372,0.6665,2026-05-04T02:01:31.410884,0.6661,2026-05-04T02:02:01.908650,0.7,False,,,,False,,,,,,,,,-0.2067,5.77,-0.2213,8.06,2026-05-04T01:37:23,2026-05-04T01:56:29.107474,TRAILING_STOP L2,MAKER,TAKER,True,
323,,LINKUSDT,SHORT,CLOSED,9.086,9.179,9.179,200.20712001592403,1.0,200.20712001592403,22.03468192999384,STRONG_BUY,0.3318,0.0919,26.27,28.633,27.1176,0.1983,-0.1979,BEARISH,-0.1317,-0.1116,31.8374,31.1063,27.0,30.4,1.1907,1.5729,25.0,66.7,0.8,1.5155,5.0,BEAR_EXHAUSTED,CHOPPY_FLAT,12.135558062646846,34.841441071838545,0.2003,-0.197,1.2e-05,0.03603728160286633,0.09101535544593606,0.12705263704880237,-2.176278056538229,-1.0870133171912832,0.0,-1.0870133171912832,,9.086,0.0,,,,2026-05-04T01:31:33.840118,-0.6507,ENDED_NEG,1,0.5,,False,,False,,,,-0.6507,0.0176,True,-0.9105,-2.3522,28.85,5.63,0.0,-1.0866,-1.956,0.0,0.05,-1.0425,2.35,-1.2516,,,,,,,,,,,,,,,,,,,,,,True,-0.5034,2026-05-04T00:56:45.737746,SIGNAL_LOST,True,2026-05-04T01:30:34.828238,-0.8007,2026-05-04T01:00:24.001105,-0.6025,2026-05-04T01:01:39.115249,-0.5255,,,-0.2502,9.28,-0.2392,6.93,2026-05-04T00:23:05,2026-05-04T01:31:33.906258,FL_DEEP_STOP L1,MAKER,TAKER,True,
322,,DOGEUSDT,SHORT,CLOSED,0.10769,0.10868,0.10868,200.20712001592403,1.0,200.20712001592403,1859.1059524182751,STRONG_BUY,0.4001,0.1078,27.32,29.2001,28.134,0.1768,-0.1765,BEARISH,-0.1604,-0.1116,31.8374,31.1063,27.0,30.4,1.1907,0.8475,25.0,66.7,0.0,1.066,4.0,BEAR_EXHAUSTED,STRONG_BEAR,12.09060691957436,30.376279557222745,0.2534,-0.2166,1.2e-05,0.0900932040071658,0.09092143570896816,0.18101463971613396,-2.021529532610235,-1.0097191011236,0.05864147088865586,-1.0933299284984785,,0.10753,0.0,0.331,-0.2111,2026-05-04T00:27:32.485214,2026-05-04T00:54:55.813979,-0.5276,ENDED_NEG,1,0.5,,False,,False,,,,-0.2958,0.3897,True,-1.0186,-4.3894,36.45,0.0,0.0,-1.0186,-3.6372,0.0,0.89,-1.0464,3.24,-1.2043,,,,,,,,,,,,,,,,,,,,,,True,-0.7124,2026-05-04T00:49:29.204525,SIGNAL_LOST,True,2026-05-04T00:53:22.514570,-0.8053,,,,,,,-0.3873,9.31,-0.7124,28.73,2026-05-04T00:23:03,2026-05-04T00:56:36.705334,FL_DEEP_STOP L1,TAKER_FALLBACK,TAKER,True,
321,,ETHUSDT,SHORT,CLOSED,2309.32,2329.91,2329.91,200.06340701154483,1.0,200.06340701154483,0.08663303786895918,STRONG_BUY,0.4113,0.1123,26.1,25.955,24.7684,0.2273,-0.2268,BEARISH,-0.1644,-0.1116,31.8374,31.1063,27.0,30.4,1.1907,1.0176,25.0,66.7,1.8,1.1865,4.0,BEAR_EXHAUSTED,CHOPPY_FLAT,13.239028259284549,31.92969277636908,0.2586,-0.242,1.2e-05,0.036011413262078074,0.09083123156756999,0.12684264482964808,-1.9106168945514908,-0.9550056769958121,0.0,-0.9978947309164571,,2308.1,0.0,,,,2026-05-04T01:31:17.857444,-0.6924,ENDED_NEG,1,0.5,,False,,False,,,,-0.6502,-0.0078,True,-0.7606,-2.3169,29.13,14.0,0.0,-0.9546,-2.1831,0.0,0.31,-0.9806,2.61,-1.1023,,,,,,,,,,,,,,,,,,,,,,True,-0.5032,2026-05-04T01:00:33.194778,SIGNAL_LOST,True,2026-05-04T01:30:53.561323,-0.8003,2026-05-04T01:00:23.999405,-0.4824,2026-05-04T01:01:39.113682,-0.3819,,,-0.2489,10.0,-0.3147,33.99,2026-05-04T00:22:22,2026-05-04T01:31:18.275826,FL_STOP_LOSS L1,MAKER,TAKER,True,
320,,PENGUUSDT,SHORT,CLOSED,0.0098,0.009755,0.00975,199.66320295819315,1.0,199.66320295819315,20373.79622022379,STRONG_BUY,0.5445,0.1468,31.4,27.0813,26.5739,0.2831,-0.2823,BEARISH,-0.2155,-0.1086,31.0397,30.4849,29.7,33.1,1.2938,0.7544,29.2,64.6,5.7,0.5074,4.0,BEAR_EXHAUSTED,BEAR_EXHAUSTED,12.886649228035726,25.973898375057175,0.4984,-0.15,1.2e-05,0.08984844133118691,0.08943587195772738,0.1792843132889143,0.7375365166211543,0.36939030612244794,0.5735637755101948,-0.09,,0.009735,0.0,1.0454,-0.269,2026-05-04T00:22:09.059528,,,NEVER,1,0.5,,True,,False,,,,0.8383,-0.269,False,0.3998,-1.988,44.47,0.41,23.87,-0.7124,-1.8553,0.3998,10.17,-0.4982,6.67,-0.2941,,,,2026-05-04T00:22:09.045597,,,,,,2026-05-04T00:24:02.395460,0.1141,,,2026-05-04T00:24:02.395460,0.1141,2026-05-04T00:24:04.480966,0.1345,2026-05-04T00:24:02.395460,0.1141,2026-05-04T00:24:02.395460,0.1141,False,,,,False,,,,,,,,,,,,,2026-05-04T00:21:07,2026-05-04T00:22:11.167759,TRAILING_STOP L1,TAKER_FALLBACK,TAKER,True,
319,,ADAUSDT,SHORT,SIGNAL_EXPIRED,0.2482,0.2482,0.2482,0.0,1.0,0.0,0.0,STRONG_BUY,0.3645,0.1082,27.27,28.0866,26.3801,0.1908,-0.1905,,-0.1618,-0.1086,31.0397,30.4849,29.7,33.1,1.2938,1.3029,29.2,64.6,5.4,1.7065,4.0,BEAR_EXHAUSTED,,10.28345956161618,31.074242447589985,0.2392,-0.2023,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-04T00:19:46.684554,2026-05-04T00:20:26.684554,SIGNAL_EXPIRED:signal_flipped_SHORT_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
318,,BNBUSDT,SHORT,CLOSED,616.84,620.14,620.14,199.49269638009048,1.0,199.49269638009048,0.32341076515804823,STRONG_BUY,0.2577,0.0802,27.7,24.4571,23.7391,0.1354,-0.1352,BEARISH,-0.1029,-0.1132,29.9096,29.5444,30.8,33.4,1.2452,1.4151,25.0,68.8,3.7,0.718,3.0,STRONG_BEAR,HEALTHY_BULL,19.75761283043523,39.924868108177876,0.1333,-0.0914,1.2e-05,0.03590868534841629,0.09025197835730041,0.1261606637057167,-1.1934161887272612,-0.5982255041826008,0.10405523312367657,-0.6144444588548047,,615.81,0.0,0.2019,-0.1062,2026-05-04T00:21:49.664253,2026-05-04T01:31:49.509432,-0.3866,ENDED_NEG,1,0.5,,False,,False,,,,-0.3705,0.0958,True,-0.3645,-1.3713,28.25,12.79,0.0,-0.598,-1.1573,0.0,0.0,-0.598,21.63,-0.7666,,,,,,,,,,,,,,,,,,,,,,True,-0.522,2026-05-04T01:31:19.601209,SIGNAL_LOST,False,,,2026-05-04T01:00:23.997471,-0.1976,2026-05-04T01:01:39.111006,-0.1571,2026-05-04T01:32:10.936089,-0.5982,-0.0338,26.26,0.0457,41.09,2026-05-04T00:06:06,2026-05-04T01:32:10.936918,FL_REGIME_CHANGE L1,MAKER,TAKER,True,
317,,1000PEPEUSDT,SHORT,SIGNAL_EXPIRED,0.003931,0.003931,0.003931,0.0,1.0,0.0,0.0,STRONG_BUY,0.4354,0.1469,27.37,25.8592,24.87,0.2742,-0.2735,,-0.1835,-0.1132,29.9096,29.5444,30.8,33.4,1.2452,1.1248,25.0,68.8,3.1,0.9893,3.0,STRONG_BEAR,,15.374556651188417,34.80310977955196,0.2667,-0.0909,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-04T00:05:24.377836,2026-05-04T00:06:04.377836,SIGNAL_EXPIRED:signal_flipped_SHORT_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
316,,DOGEUSDT,SHORT,SIGNAL_EXPIRED,0.10801,0.10801,0.10801,0.0,1.0,0.0,0.0,STRONG_BUY,0.3458,0.113,31.35,25.2243,24.4247,0.2014,-0.201,,-0.1446,-0.1132,29.9096,29.5444,30.8,33.4,1.2452,1.3938,25.0,68.8,6.5,0.7996,5.0,STRONG_BEAR,,15.836869502529375,33.36043909969316,0.2596,-0.0835,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-04T00:04:43.996990,2026-05-04T00:05:23.996990,SIGNAL_EXPIRED:signal_flipped_SHORT_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
315,,SOLUSDT,SHORT,CLOSED,83.712,84.2,84.2,199.49269638009054,1.0,199.49269638009054,2.3830836245710354,STRONG_BUY,0.3543,0.1026,27.5,29.4852,28.7418,0.1837,-0.1833,BEARISH,-0.1413,-0.1132,29.9096,29.5444,30.8,33.4,1.2452,1.2843,25.0,68.8,0.9,0.7434,4.0,STRONG_BEAR,HEALTHY_BULL,14.34185832068077,32.79600225734166,0.2016,-0.1545,1.2e-05,0.0359086853484163,0.09029503853499653,0.12620372388341283,-1.289148532674077,-0.6462133983180421,0.44133617641436945,-0.6940177752293476,,83.29,0.0,0.3854,-0.2197,2026-05-04T00:25:03.681209,2026-05-04T01:31:51.648294,-0.7889,ENDED_NEG,1,0.5,,False,,False,,,,-0.7417,-0.0275,True,-0.3115,-1.8405,28.25,5.02,0.01,-0.646,-1.4702,0.0,0.01,-0.646,9.82,-0.5265,,,,,,,,,,,,,,,,,,,,,,True,-0.5028,2026-05-04T01:31:37.268457,SIGNAL_LOST,False,,,2026-05-04T01:00:23.994728,-0.1204,2026-05-04T01:01:39.108714,-0.0845,2026-05-04T01:32:10.569543,-0.6462,0.2262,41.34,0.1904,47.06,2026-05-04T00:04:43,2026-05-04T01:32:10.570574,FL_REGIME_CHANGE L1,MAKER,TAKER,True,
314,,FILUSDT,SHORT,CLOSED,0.92,0.915,0.913,199.49269638009054,1.0,199.49269638009054,216.83988736966361,VERY_STRONG,0.4429,0.1462,27.7,31.7287,30.4202,0.2349,-0.2343,BEARISH,-0.1888,-0.1175,29.7809,29.5444,29.6,33.4,0.9059,0.9608,22.9,70.8,6.2,1.3085,2.0,BEAR_EXHAUSTED,BEAR_EXHAUSTED,10.248936673598575,29.73829198975626,0.3076,-0.1133,-0.000221,0.08977171337104074,0.089283823624459,0.17905553699549975,0.9051438998528192,0.4537228260869569,0.6712119565217398,-0.4162336956521742,,0.913,0.0,0.749,-0.3252,2026-05-04T00:21:49.666548,2026-05-04T00:07:03.866900,-0.0545,RECOVERED,2,1.0,,True,,False,,,,0.5288,-0.3252,True,0.6709,-0.8509,36.28,0.02,32.1,-0.1987,-0.6335,0.6709,10.4,0.1274,29.82,-0.09,,,,2026-05-04T00:21:39.559269,,,,2026-05-04T00:24:08.645053,0.3448,2026-05-04T00:24:03.447231,0.4535,2026-05-04T00:24:08.645053,0.3448,2026-05-04T00:24:03.447231,0.4535,2026-05-04T00:24:08.645053,0.3448,2026-05-04T00:24:01.281137,0.4535,2026-05-04T00:23:51.018734,0.5622,False,,,,False,,,,,,,,,,,,,2026-05-04T00:03:27,2026-05-04T00:21:57.422771,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
313,,ARBUSDT,SHORT,CLOSED,0.117,0.1165,0.1163,199.49269638009054,1.0,199.49269638009054,1705.0657810264147,STRONG_BUY,0.5095,0.1495,29.92,25.9968,24.4277,0.2831,-0.2823,BEARISH,-0.2096,-0.1175,29.7809,29.5444,29.6,33.4,0.9059,0.9758,22.9,70.8,4.0,1.5691,3.0,BEAR_EXHAUSTED,BEAR_EXHAUSTED,11.74719413819477,32.081405376235836,0.3571,-0.2194,-0.000221,0.08977171337104074,0.0893880735703098,0.17915978694135054,0.6733731035718575,0.33754273504273535,0.5940683760683837,-0.261017094017087,,0.1162,0.0,0.4456,-0.4111,2026-05-04T00:17:36.424479,2026-05-04T00:05:54.355504,0.0264,RECOVERED,2,1.0,,True,,False,,,,0.1584,-0.4398,True,0.9356,-0.0045,38.95,28.85,,,0.5938,,35.07,0.5938,12.21,0.3374,,,,2026-05-04T00:16:44.331796,,,,2026-05-04T00:19:08.606448,0.3374,2026-05-04T00:19:06.576635,0.3374,2026-05-04T00:19:08.606448,0.3374,2026-05-04T00:19:06.576635,0.3374,2026-05-04T00:19:08.606448,0.3374,2026-05-04T00:19:12.713226,0.2519,2026-05-04T00:19:08.606448,0.3374,False,,,,False,,,,,,,,,,,,,2026-05-04T00:02:46,2026-05-04T00:18:59.088342,TRAILING_STOP L2,TAKER_FALLBACK,TAKER,True,
312,,AAVEUSDT,SHORT,CLOSED,92.172,91.84,91.74,199.49269638009054,1.0,199.49269638009054,2.1643524755900985,STRONG_BUY,0.3599,0.125,32.8,26.3514,24.9899,0.2671,-0.2663,BEARISH,-0.1507,-0.1175,29.7809,29.5444,29.6,33.4,0.9059,0.8693,22.9,70.8,3.6,1.3615,5.0,BEAR_EXHAUSTED,BEAR_EXHAUSTED,12.9104995975411,33.24019449518152,0.2841,-0.0863,-0.000221,0.0359086853484163,0.08944835911118758,0.12535704445960388,0.593207977436295,0.2973582432842877,0.5035873584168635,-0.2344957904786717,,91.65,0.0,0.5206,-0.3209,2026-05-04T00:22:01.888614,2026-05-04T00:05:54.349430,0.0933,NEVER,1,0.5,,True,,False,,,,0.3126,-0.3209,True,0.4491,-0.8745,38.26,0.37,28.27,-0.2995,-0.4297,0.4491,8.83,0.0911,19.12,-0.0174,,,,2026-05-04T00:22:01.888633,,,,,,2026-05-04T00:28:12.314736,0.167,2026-05-04T00:28:15.447438,0.1019,2026-05-04T00:28:12.314736,0.167,2026-05-04T00:28:15.447438,0.1019,2026-05-04T00:28:15.447438,0.1019,2026-05-04T00:28:16.539556,0.1019,False,,,,False,,,,,,,,,,,,,2026-05-04T00:02:06,2026-05-04T00:22:21.959909,TRAILING_STOP L1,MAKER,TAKER,True,
311,,1000PEPEUSDT,SHORT,SIGNAL_EXPIRED,0.0039346,0.0039346,0.0039346,0.0,1.0,0.0,0.0,STRONG_BUY,0.4132,0.1367,28.86,25.6862,24.87,0.213,-0.2125,,-0.1749,-0.1175,29.7809,29.5444,29.6,33.4,0.9059,0.8838,22.9,70.8,4.5,0.8162,3.0,BEAR_EXHAUSTED,,15.673613629817456,33.534937600822545,0.2613,-0.0873,-0.000221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-04T00:01:23.977833,2026-05-04T00:02:03.977833,SIGNAL_EXPIRED:signal_flipped_SHORT_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
310,,ADAUSDT,LONG,CLOSED,0.2508,0.2505,0.2505,199.81442847801205,1.0,199.81442847801205,796.7082475199842,VERY_STRONG,0.1298,0.0917,60.88,22.3944,21.4796,0.2319,0.2324,BULLISH,0.0847,0.1163,32.9468,31.196,69.9,66.1,1.2534,1.8698,75.0,18.8,82.4,0.9148,2.0,STRONG_BULL,STRONG_BEAR,37.68240461810663,18.43960088608498,0.2403,-0.1101,1.4e-05,0.03596659712604217,0.08980893720169021,0.1257755343277324,-0.36478800858374555,-0.18256339712919556,0.2956901913875424,-0.3419812599681156,0.2517,,0.0,,,,,,ENDED_NEG,1,0.5,,False,,False,,,,-0.1439,-0.0821,True,-0.1427,-0.9003,0.5,43.13,0.0,-0.1826,-0.7807,0.0,0.0,-0.1826,17.71,-0.4219,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,2026-05-03T23:04:39.812171,0.0566,2026-05-03T23:04:57.059603,0.0964,2026-05-03T23:20:54.335990,-0.1826,-0.1826,9.15,-0.3021,6.86,2026-05-03T22:17:00,2026-05-03T23:20:54.336755,REGIME_CHANGE L1,MAKER,TAKER,True,
309,,LINKUSDT,LONG,SIGNAL_EXPIRED,9.186,9.186,9.186,0.0,1.0,0.0,0.0,VERY_STRONG,0.1014,0.0658,61.27,22.4683,21.6365,0.2625,0.2632,,0.0784,0.0954,31.1787,29.5059,67.4,54.5,1.3605,1.6588,72.9,25.0,86.2,0.8318,2.0,STRONG_BULL,,36.492596827554195,18.267292392521416,0.2043,-0.0322,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-05-03T22:15:04.660122,2026-05-03T22:15:44.660122,SIGNAL_EXPIRED:signal_flipped_LONG_to_NOTHING,SIGNAL_EXPIRED,TAKER,True,
