id,binance_order_id,backstop_algo_id,pair,direction,status,entry_price,exit_price,current_price,investment,leverage,notional_value,quantity,confidence,entry_gap,entry_ema_gap_5_8,entry_ema_gap_8_13,entry_rsi,entry_rsi_prev,entry_adx,entry_adx_prev,entry_ema5_stretch,entry_price_vs_ema5_pct,entry_macro_trend,entry_ema20_slope,entry_btc_ema20_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_rsi,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_atr_pct,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_pattern_c1_match,entry_pattern_c2_match,entry_pattern_c3_match,entry_pattern_c4_match,entry_pattern_c5_match,entry_pattern_c6_match,entry_pattern_c7_match,entry_pattern_c8_match,entry_pattern_c9_match,entry_pattern_c_any_match,entry_pattern_w1_match,entry_pattern_w2_match,entry_pattern_w3_match,entry_pattern_w4_match,entry_pattern_w5_match,entry_pattern_w6_match,entry_pattern_w_any_match,pattern_cell_source,pattern_fixed_tp_pct,pattern_fixed_sl_pct,entry_global_volume_ratio,entry_pair_volume_ratio,entry_bull_pct,entry_bear_pct,entry_range_position,entry_adx_delta,entry_quality_score,entry_btc_regime,exit_btc_regime,entry_btc_regime_started_at,entry_btc_trend_gap_pct,entry_pos_di,entry_neg_di,entry_atr_pct,entry_ema50_slope,entry_funding_rate,entry_pair_ema20_ema50_gap_pct,entry_dist_from_ema13_pct,entry_btc_dist_from_ema13_pct,entry_btc_off24h_pct,entry_btc_off24lo_pct,entry_long_heat_flags,entry_btc_off30d_high_pct,entry_btc_r72_pct,entry_btc_eff72,entry_btc_above72_pct,entry_btc_1h_slope,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,entry_pair_volume_24h_usd,entry_pair_rank,entry_pair_age_days,entry_br_r72,entry_br_above,entry_br_eff,entry_br_off24h,entry_br_door,entry_bear_r24,entry_bear_below24,entry_bear_eff24,entry_bear_off24lo,entry_bear_bypass,funding_fee_usd,spike_rsi_max,spike_armed,belock_t15_min,belock_tr15,belock_t20_min,belock_tr20,belock_t30_min,belock_tr30,entry_desired_notional,entry_liquidity_cap_notional,liquidity_capped,exit_pair_ema20_ema50_gap_pct,exit_btc_trend_gap_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,entry_fee,exit_fee,total_fee,pnl,pnl_percentage,peak_pnl,trough_pnl,high_price_since_entry,low_price_since_entry,peak_ema5_gap,peak_ema5_dist_pct,peak_ema5_slope_pct,peak_reached_at,trough_reached_at,trough_ema5_dist_pct,ema5_went_negative,current_tp_level,dynamic_tp_target,no_expansion_last_check,signal_active_at_close,exit_slippage_pct,entry_slippage_pct,closing_in_progress,close_initiated_at,protective_sl_order_id,protective_tp_order_id,cell_multiplier,cell_lev_multiplier,cell_multiplier_source,cell_multiplier_capped,ema13_strict_held_pnl_pct,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trailing_confirmed_at,exit_price_vs_ema5_pct,exit_ema5_slope_pct,exit_ema5_crossed,hard_tp_shadow_leash_pnl,hard_tp_shadow_leash_fired,hard_tp_shadow_ladder_pnl,hard_tp_shadow_ladder_fired,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_peak_pnl,post_exit_trough_pnl,post_exit_peak_minutes,post_exit_trough_minutes,post_exit_signal_lost_minutes,post_exit_pnl_at_signal_lost,post_exit_final_pnl,post_exit_peak_before_signal_lost,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_arm_min_pnl_pct,post_arm_min_pnl_at,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,phantom_ema13_cross_pnl,phantom_ema13_cross_at,phantom_trail_suppress_pnl,phantom_trail_suppress_at,entry_gap_expand_marginal,entry_strategy,post_exit_regime_flip_at,post_exit_regime_flip_pnl_pct,post_exit_signal_regained_minutes,post_exit_pnl_at_signal_regained,post_exit_floor_before_signal_regain,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_5min,post_exit_pnl_at_15min,post_exit_pnl_at_30min,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_regime_change_exit_pnl,phantom_tick_a_triggered_at,phantom_tick_a_pnl,phantom_tick_b_triggered_at,phantom_tick_b_pnl,phantom_tick_c_triggered_at,phantom_tick_c_pnl,phantom_tick_d_triggered_at,phantom_tick_d_pnl,phantom_tick_e_triggered_at,phantom_tick_e_pnl,phantom_tick_f_triggered_at,phantom_tick_f_pnl,phantom_tick_g_triggered_at,phantom_tick_g_pnl,shadow_tight_pnl,shadow_tight_reason,shadow_tight_min,shadow_wide_pnl,shadow_wide_reason,shadow_wide_min,shadow_tierA_pnl,shadow_tierA_reason,shadow_tierA_min,shadow_tierB_pnl,shadow_tierB_reason,shadow_tierB_min,shadow_strpk_pnl,shadow_strpk_reason,shadow_strpk_min,shadow_strpk04_pnl,shadow_strpk04_reason,shadow_strpk04_min,shadow_strpk03_pnl,shadow_strpk03_reason,shadow_strpk03_min,shadow_stren_pnl,shadow_stren_reason,shadow_stren_min,shadow_strpk_signed_pnl,shadow_strpk_signed_reason,shadow_strpk_signed_min,shadow_peak_stretch,shadow_peak_stretch_at_close,shadow_atr05_pnl,shadow_atr05_min,shadow_atr10_pnl,shadow_atr10_min,shadow_atr15_pnl,shadow_atr15_min,shadow_cap025_pnl,shadow_cap025_min,shadow_cap035_pnl,shadow_cap035_min,shadow_cap050_pnl,shadow_cap050_min,shadow_arm035_pnl,shadow_arm035_min,shadow_arm040_pnl,shadow_arm040_min,runner_peak_stretch,runner_trail_bound,signal_lost_flagged,signal_lost_flag_pnl,signal_lost_flagged_at,fl1_origin,fl2_flagged,fl2_flagged_at,fl2_flag_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_comeback_at,regime_comeback_pnl,regime_opposite_at,regime_opposite_pnl,first_rsi2_pnl,first_rsi2_minutes,first_rsi3_pnl,first_rsi3_minutes,opened_at,closed_at,close_reason,entry_order_type,exit_order_type,is_paper,notes
13,,,ZECUSDT,LONG,CLOSED,1534.62,1522.89,1523.09,678.8119844486281,20.0,13576.239688972562,8.846645872575989,STRONG_BUY,0.5779,0.1307,0.21,64.15619349426699,63.68,26.837708449019978,26.4089,0.051,0.051,BULLISH,0.2215,0.0725,30.4536,30.5135,58.1,65.8,72.3,0.1891,66.6,57.8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,,,,1.5281,0.983511481825293,78.7,21.3,87.0,0.4288,1.0,STRONG_BULL,STRONG_BULL,,0.3,22.78376345351651,11.629575720218801,0.5692976434441409,0.6194,,0.9893,0.3922,0.0356,-0.22,1.92,2,-0.82,6.85,0.109,58.1,0.154,,,2366834567.77,1,,6.85,58.1,0.109,-0.22,REARM,,,,,,,,False,,,,,,,13576.239688972562,500000.0,False,,0.3109,,,,,,,,,6.109307860037653,6.062610839799262,12.171918699836915,-115.94307478515142,-0.8540146420612134,0.7808333984960525,-0.8540146420612134,1547.99,1534.62,0.0,,,,,,NEVER,1,0.4,,False,,0.2391,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.833,-0.2694,True,,,,,1533.9,1503.12,2026-09-21T01:44:36.780059,2026-09-21T01:56:40.020020,-0.1369,-2.1426,16.43,28.48,0.01,-0.8433,-1.3789,0.0,0.01,-0.8433,23.4,-1.332,,,0.01,-0.8433,,,,,,BULLRUN_LONG,2026-09-21T01:33:23.666293,-0.713,,,,-0.7162,-0.913,-0.6595,-0.2653,-1.6174,,,,,,,,,,,,,,,,,,,,,-1.3789,window,,,,,,,,,,,-1.3789,window,,,,,,,,-1.3789,window,,,,,,,-1.3789,,-1.3789,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-21T00:45:06,2026-09-21T01:28:10.737508,BR_STOP_LOSS,TAKER_FALLBACK,TAKER,True,
12,,,AAVEUSDT,LONG,CLOSED,137.95000000000002,138.17,138.18,673.5752360566695,20.0,13471.50472113339,97.65498166823768,STRONG_BUY,0.3923,0.116,0.1466,64.58,58.36,16.2244,15.9074,0.2172,0.2176,BULLISH,0.1668,0.0408,22.3238,23.4119,57.2,56.2,61.7,0.1465,57.9,52.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UNMATCHED,,,0.4773,0.9859,80.4,17.4,93.5,0.317,4.0,HEALTHY_BULL,CHOPPY_WEAK,,0.0316,28.624107416718836,18.945780818416644,0.3633,0.2722,3.9e-05,0.4329,0.481,0.0996,-0.42,1.29,1,-1.4,6.36,0.103,56.8,0.0705,2026-09-20T22:38:58.259356,0.09640630663281655,126983775.993,31,2165.7,,,,,,,,,,,,,False,1.02,-0.6427,2.02,-0.6427,2.44,-0.6427,13471.50472113339,126983.775993,False,,0.0805,2026-09-20T23:00:21.975831,-0.3528,2026-09-20T23:09:10.546556,-0.505,2026-09-20T23:00:24.381975,-0.4905,,,2.42487084980401,6.07184496769518,8.49671581749919,12.987380149510212,0.09640630663281655,0.4442018847408398,-0.6426592968466918,138.65,137.95000000000002,0.0,0.773,-0.0878,2026-09-21T00:02:25.813782,2026-09-20T23:08:36.793336,-0.2313,RECOVERED,1,0.4,,False,,-0.0072,False,,,,1.0,1.0,UNMATCHED,False,-0.35282964842334585,,0,,0.4283,-0.0878,True,,,,,139.84,137.24,2026-09-21T00:24:45.320721,2026-09-21T00:11:15.888467,1.3071,-0.5777,22.31,8.82,0.01,0.0965,1.0896,0.0,9.58,-0.5342,32.37,0.4734,,,9.58,-0.5342,-0.47600724900327773,2026-09-20T23:06:48.658414,,,False,MOMENTUM,2026-09-21T00:02:27.123266,0.0965,,,,-0.1862,-0.0413,-0.0485,0.1617,0.4952,,,,,,,2026-09-21T00:16:45.619262,0.2125,2026-09-21T00:16:46.623369,0.1617,2026-09-21T00:16:47.627999,0.14,2026-09-21T00:16:47.627999,0.14,2026-09-21T00:16:48.632846,0.1182,2026-09-21T00:16:49.638195,0.0892,2026-09-21T00:16:49.638195,0.0892,0.1942,trailing,85.46,,,,,,,,,,0.0965,signal_lost,85.49,,,,,,,0.0965,signal_lost,85.49,,,,0.8239,0.773,0.1834,85.46,0.0965,85.49,,,,,,,,,,,,,0.5077030021906943,lock,False,,,,False,,,2026-09-20T23:14:56.004134,-0.534,2026-09-20T23:16:46.162035,-0.5412,,,-0.1282,8.79,0.0022,7.02,2026-09-20T22:36:57,2026-09-21T00:02:26.164312,RUNNER_TRAIL,MAKER,TAKER,True,
11,,,ENAUSDT,LONG,CLOSED,0.22298,0.22044,0.22092,778.9790715701639,20.0,15579.581431403278,69869.86021797147,STRONG_BUY,3.1552,0.5944,1.201,76.51977798855332,76.89,52.35122325966751,51.0254,0.2361,0.2367,BULLISH,1.2092,0.0568,45.1942,44.7434,58.0,59.9,79.8,0.1706,62.5,66.5,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,,,,0.7549,1.1534134949431036,83.0,12.8,88.6,1.3258,1.0,STRONG_BULL,STRONG_BULL,,0.3867,39.20818034932545,7.031444239376458,1.2626912595024347,3.2639,,4.3251,2.0434,0.0,-0.73,1.38,1,-1.32,5.74,0.096,56.0,0.1612,,,628300506.33837,8,,5.74,56.0,0.096,-0.73,REARM,,,,,,,,False,,,,,,,15579.581431403278,500000.0,False,,0.3647,,,,,,,,,2.80432465765259,6.930950393902333,9.735275051554924,-187.20472000520346,-1.2016030137232103,0.9814665440846706,-1.2016030137232103,0.22531,0.22298,0.0,,,,,,NEVER,1,0.4,,True,,-0.0045,False,,,,1.0,1.0,BULLRUN,False,,,0,,-1.1424,0.34,True,,,,,0.23008,0.21925,2026-09-20T18:06:10.614029,2026-09-20T17:28:01.637295,3.1211,-1.7358,42.12,3.97,,,1.9686,,,,,,,,,,,,,,,BULLRUN_LONG,2026-09-20T18:02:59.592200,2.0897,,,,-0.6191,-0.4038,-1.4802,0.5066,1.5066,,,,,,,2026-09-20T18:03:27.751521,1.8071,2026-09-20T18:03:29.759883,1.7443,2026-09-20T18:03:29.759883,1.7443,2026-09-20T18:03:44.834598,1.7129,2026-09-20T18:03:44.834598,1.7129,2026-09-20T18:03:44.834598,1.7129,2026-09-20T18:03:59.905075,1.6143,1.9204,trailing,0.45,,,,,,,,,,1.704,stretch,0.64,,,,,,,1.9686,window,,,,,1.9014,,1.9686,,1.9686,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-20T17:13:14,2026-09-20T17:24:03.592828,BR_STOP_LOSS,MAKER,TAKER,True,
10,,,ONEUSDT,LONG,CLOSED,0.0037181999999999996,0.0036759,0.0036776,769.028461022994,20.0,15380.569220459878,4136563.181232822,STRONG_BUY,0.9871,0.7832,0.4067,57.158273596258134,54.31,21.81834338922922,23.3504,1.5448,1.569,BULLISH,0.8012,0.0595,45.3742,44.7434,59.8,59.9,79.8,0.166,63.0,66.5,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,,,,0.9401,0.557534664813521,83.0,14.9,78.5,-1.532,3.0,STRONG_BULL,STRONG_BULL,,0.3896,20.264290261742936,21.050118574368398,3.366586700879547,-2.2927,,-2.4757,2.7809,0.0242,-0.73,1.38,1,-1.32,5.74,0.096,56.0,0.163,,,861640737.2625483,4,,5.74,56.0,0.096,-0.73,REARM,,,,,,,,False,,,,,,,15380.569220459878,500000.0,False,,0.3867,,,,,,,,,2.7685024596827783,6.842516669052179,9.611019128734958,-184.58764169488109,-1.2001353074067953,0.7031549943521143,-1.2001353074067953,0.0037467,0.0037181999999999996,0.0,,,,,,NEVER,1,0.4,,True,,-0.0027,False,,,,1.0,1.0,BULLRUN,False,,,0,,0.2677,3.3618,False,,,,,0.0039041,0.0036745,2026-09-20T17:46:32.851229,2026-09-20T17:14:33.055796,4.9367,-1.2383,32.01,0.02,,,1.9407,,17.07,2.1343,38.33,2.0886,,,,,,,,,,BULLRUN_LONG,2026-09-20T17:31:00.235347,1.86,,,,-0.5095,-0.3857,1.47,2.2123,2.5458,,,,,,,2026-09-20T17:20:22.578104,1.6179,2026-09-20T17:24:02.658638,2.882,2026-09-20T17:24:02.658638,2.882,2026-09-20T17:24:06.818519,3.2047,2026-09-20T17:24:46.496463,3.0407,2026-09-20T17:24:46.496463,3.0407,2026-09-20T17:24:46.496463,3.0407,1.3249,trailing,4.97,,,,,,,,,,2.6614,stretch,10.58,,,,,,,1.9407,window,,,,,3.9342,,1.9407,,1.9407,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-20T17:11:04,2026-09-20T17:14:31.305985,BR_STOP_LOSS,MAKER,TAKER,True,
9,,,NEARUSDT,LONG,CLOSED,4.239,4.25,4.253,712.680587458513,20.0,14253.611749170259,3362.4939252583767,STRONG_BUY,4.5789,1.0165,1.7652,77.2035153852867,90.18,50.878409765704525,50.165,0.5563,0.5594,BULLISH,1.9579,0.0966,42.497,42.1197,65.5,68.0,71.0,0.1736,64.9,57.0,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,,,,1.1238,0.9748641791584474,89.4,10.6,89.8,0.7134,1.0,STRONG_BULL,STRONG_BULL,,0.3908,39.45002110880186,9.815656504183313,1.6947888195140555,4.5925,,6.4745,3.3747,0.105,-0.73,1.41,3,-1.15,5.98,0.1,56.0,0.0976,,,695261781.225,6,,5.98,56.0,0.1,-0.73,REARM,,,,,,,,False,,,,,,,14253.611749170259,500000.0,False,,0.3976,,,,,,,,,2.565650114850647,6.430769632056646,8.996419746907293,27.991013430935254,0.1963783911299863,1.1867322481717375,-0.7232359046944936,4.292,4.239,0.0,,,,,,NEVER,1,0.4,,True,,-0.0236,False,,,,1.0,1.0,BULLRUN,False,,,0,,0.9472,1.1249,False,,,,,4.293,4.092,2026-09-20T16:57:39.121821,2026-09-20T17:13:10.668928,1.2109,-3.5308,3.24,18.76,19.38,-2.5164,-1.502,1.2109,7.51,0.5032,17.55,-2.3277,,,19.48,-2.54,,,,,,BULLRUN_LONG,2026-09-20T17:31:00.235347,-2.139,,,,-0.0158,0.857,-0.2753,-1.7615,-2.3277,,,,,,,2026-09-20T16:55:12.833495,0.1493,2026-09-20T16:55:19.990437,0.0314,2026-09-20T16:55:19.990437,0.0314,2026-09-20T16:55:19.990437,0.0314,2026-09-20T16:55:19.990437,0.0314,2026-09-20T16:55:19.990437,0.0314,2026-09-20T16:55:27.137102,0.2437,0.4183,trailing,0.22,,,,,,,,,,0.338,stretch,0.32,,,,,,,-0.7,hard_sl,5.87,,,,1.4111,,-1.502,,-1.502,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-20T16:50:38,2026-09-20T16:54:24.522505,BR_BREAKEVEN_EXIT,MAKER,TAKER,True,
8,,,AVAXUSDT,LONG,CLOSED,11.173,11.205,11.214,712.680587458513,20.0,14253.611749170259,1275.7193009192033,STRONG_BUY,0.4562,0.0466,0.0991,51.50296537996793,61.4,29.533476617286397,31.0874,0.4484,-0.4464,BULLISH,0.233,0.1208,42.5246,41.6623,67.3,79.8,71.3,0.1809,64.9,57.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,,,0.9752,0.894886094852494,89.4,10.6,47.5,-1.5539,2.0,STRONG_BULL,STRONG_BULL,,0.3916,22.54025508083947,18.692070162995726,1.5430348909118166,2.0561,,2.8977,-0.3942,0.1468,-0.59,1.55,3,-1.15,6.19,0.103,55.9,0.098,,,723672166.178,5,,6.19,55.9,0.103,-0.59,REARM,,,,,,,,False,,,,,,,14253.611749170259,500000.0,False,,0.3896,,,,,,,,,6.414125287126616,6.432495645059853,12.846620932186468,27.976396697228076,0.19627584355141886,1.9407692651928785,-0.2420840418866863,11.4,11.173,0.0,,,,,,NEVER,1,0.4,,True,,0.1883,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.7489,0.4491,True,,,,,11.232,10.944,2026-09-20T17:11:58.046911,2026-09-20T17:56:23.671440,0.4381,-2.1396,0.49,44.92,2.32,-0.1795,-2.1127,0.4381,0.49,0.4381,4.07,-0.9671,,,2.32,-0.1795,,,,,,BULLRUN_LONG,2026-09-20T17:31:00.235347,-0.0363,,,,0.268,-0.2064,-0.815,-0.1706,-0.627,,,,,,,,,2026-09-20T17:12:18.345152,0.0443,2026-09-20T17:12:23.455840,0.0622,2026-09-20T17:12:18.345152,0.0443,2026-09-20T17:12:23.455840,0.0622,,,,,0.1881,trailing,0.59,,,,,,,,,,-0.1795,ema13,2.32,,,,,,,-0.1795,ema13,2.32,,,,0.4242,,-2.1127,,-2.1127,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-20T16:48:47,2026-09-20T17:11:28.051342,BR_BREAKEVEN_EXIT,TAKER_FALLBACK,TAKER,True,
7,,,XRPUSDT,LONG,CLOSED,1.399,1.4088,1.409,661.4152489024107,20.0,13228.304978048214,9455.54322948407,STRONG_BUY,0.5352,0.1434,0.196,74.26192281634346,76.47,37.79231871018583,35.5726,0.1091,0.1092,BULLISH,0.2373,0.0964,37.3678,37.2375,71.1,71.0,64.1,0.1361,62.5,57.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,,,1.4207,1.0047395837076822,85.1,14.9,84.2,2.2197,1.0,BULL_EXHAUSTED,BULL_EXHAUSTED,,0.309,35.26062040205154,7.056714932116223,0.2964772369911749,0.3656,,0.5916,0.4493,0.1864,-0.96,1.25,3,-1.45,5.75,0.096,55.7,0.084,,,981031294.8796,3,,5.75,55.7,0.096,-0.96,REARM,,,,,,,,False,,,,,,,13228.304978048214,500000.0,False,,0.3987,,,,,,,,,2.381094896048679,5.994436185763721,8.375531081812401,84.28879256713178,0.6371851322373145,1.2301990707648323,-0.18446068620443423,1.4171,1.399,0.0,,,,,,NEVER,1,0.4,,True,,-0.0071,False,,,,1.0,1.0,BULLRUN,False,,,0,,0.0991,0.6512,True,,,,,1.4137,1.3982,2026-09-20T17:07:15.712434,2026-09-20T17:27:39.295601,0.9878,-0.1202,20.36,40.75,33.97,0.3015,-0.0344,0.9878,0.36,0.8948,4.3,0.5446,,,33.97,0.3015,,,,,,BULLRUN_LONG,2026-09-20T17:31:00.235347,0.0156,,,,0.6232,0.6518,0.5589,0.6375,0.516,,,,,,,2026-09-20T16:48:27.404576,0.4945,2026-09-20T16:48:24.345315,0.4302,2026-09-20T16:48:27.404576,0.4945,2026-09-20T16:48:24.345315,0.4302,2026-09-20T16:48:27.404576,0.4945,2026-09-20T16:48:25.368812,0.4445,2026-09-20T16:48:25.368812,0.4445,0.652,trailing,0.84,,,,,,,,,,0.7805,stretch,0.62,,,,,,,0.3015,ema13,33.96,,,,0.3607,,-0.0344,,-0.0344,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-20T16:25:31,2026-09-20T16:46:53.906533,BR_TRAILING_STOP,MAKER,TAKER,True,
6,,,DOGEUSDT,LONG,CLOSED,0.08643,0.08727,0.08729,661.4152489024107,20.0,13228.304978048214,153052.23855198672,STRONG_BUY,0.5936,0.1776,0.2148,75.45720516573222,74.81,29.921169230723617,27.575,0.2151,0.2156,BULLISH,0.278,0.1103,38.4737,37.1454,71.3,71.3,65.7,0.1365,62.6,57.0,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,,,,1.2853,1.1554797622719424,84.8,10.9,92.8,2.3462,1.0,BULL_EXHAUSTED,STRONG_BULL,,0.2982,30.87378437702481,7.616988189236364,0.31493583566099204,0.3597,,0.6178,0.6093,0.2175,-0.93,1.28,3,-1.56,5.79,0.096,55.7,0.0841,,,529513690.20571,9,,5.79,55.7,0.096,-0.93,REARM,,,,,,,,False,,,,,,,13228.304978048214,500000.0,False,,0.4089,,,,,,,,,2.381094896048679,6.010590986294346,8.391685882343026,120.17219450132482,0.9084474140923214,1.5445141733194356,-0.30586185352308437,0.08782,0.08643,0.0,,,,,,NEVER,1,0.4,,True,,-0.0116,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.3316,0.4542,True,,,,,0.08754,0.08674,2026-09-20T17:45:12.816987,2026-09-20T17:24:03.707072,1.2213,0.2957,36.04,14.89,15.35,0.4114,0.5734,0.9089,4.62,0.6543,4.62,0.6543,,,15.35,0.4114,,,,,,BULLRUN_LONG,2026-09-20T17:31:00.235347,0.7122,,,,0.7353,0.8742,0.5502,0.3767,1.1287,,,,,,,2026-09-20T17:13:10.668928,0.3998,2026-09-20T17:09:41.741543,0.7238,2026-09-20T17:09:42.752772,0.7122,2026-09-20T17:12:17.325409,0.6659,2026-09-20T17:12:18.345152,0.6775,2026-09-20T17:10:02.774892,0.7006,2026-09-20T17:12:47.892058,0.6428,0.6589,trailing,3.48,,,,,,,,,,0.7932,stretch,6.92,,,,,,,0.4114,ema13,15.33,,,,0.4203,,0.5734,,0.5734,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-20T16:20:17,2026-09-20T17:09:10.049825,BR_TRAILING_STOP,MAKER,TAKER,True,
5,,,SOLUSDT,LONG,CLOSED,109.06,110.03,110.06,661.4152489024107,20.0,13228.304978048214,121.29382888362565,STRONG_BUY,0.331,0.105,0.1233,69.72938347127766,64.98,23.195061545056497,20.9229,0.1544,0.1546,BULLISH,0.1488,0.1103,38.4737,37.1454,71.3,71.3,65.7,0.1365,62.6,57.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,,,1.2853,1.165890332201284,84.8,10.9,79.3,2.2722,3.0,BULL_EXHAUSTED,BULL_EXHAUSTED,,0.2982,29.232306356046767,9.046587578608142,0.2747480732364133,0.1382,,0.2527,0.3834,0.2175,-0.93,1.28,3,-1.56,5.79,0.096,55.7,0.0841,,,1719936896.6722,2,,5.79,55.7,0.096,-0.93,REARM,,,,,,,,False,,,,,,,13228.304978048214,500000.0,False,,0.3987,,,,,,,,,2.381094896048679,6.005681996429399,8.386776892478078,109.26823712463866,0.826018430221895,1.37592673757564,-0.3012935998532964,110.63,109.06,0.0,,,,,,NEVER,1,0.4,,True,,-0.0092,False,,,,1.0,1.0,BULLRUN,False,,,0,,0.1501,0.7508,True,,,,,110.41,109.43,2026-09-20T17:07:02.407290,2026-09-20T17:27:39.295601,1.1749,0.2763,20.15,40.77,41.17,0.368,0.4505,1.1749,4.32,0.9181,4.32,0.9181,,,41.17,0.368,,,,,,BULLRUN_LONG,2026-09-20T17:31:00.235347,0.5238,,,,0.9364,0.7714,0.8539,0.8723,0.6705,,,,,,,2026-09-20T16:48:23.310882,0.7439,2026-09-20T16:48:22.281246,0.7347,2026-09-20T16:48:23.310882,0.7439,2026-09-20T16:48:26.389626,0.7531,2026-09-20T16:48:36.557325,0.7989,2026-09-20T16:48:37.572719,0.7714,2026-09-20T16:49:04.746499,0.7897,0.8973,trailing,1.41,,,,,,,,,,0.964,stretch,0.89,,,,,,,0.368,ema13,41.16,,,,0.4216,,0.4505,,0.4505,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-20T16:20:08,2026-09-20T16:46:52.970300,BR_TRAILING_STOP,MAKER,TAKER,True,
4,,,1000PEPEUSDT,LONG,CLOSED,0.0039672,0.0039979,0.0040029,661.4152489024107,20.0,13228.304978048214,3334418.47601538,STRONG_BUY,0.389,0.1066,0.1554,66.04793299659939,56.11,20.058798654168577,19.6696,0.1922,0.1926,BULLISH,0.1466,0.0816,35.8293,34.4836,72.4,69.1,61.3,0.1466,62.2,57.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,,,0.8467,0.8903829513858095,82.6,13.0,89.1,0.3892,3.0,BULL_EXHAUSTED,BULL_EXHAUSTED,,0.2601,25.86574452443066,15.480323715325618,0.4328783764061283,0.1455,,0.1616,0.4552,0.2863,-1.08,1.13,3,-1.56,5.59,0.093,55.7,0.0824,,,502511959.5177622,10,,5.59,55.7,0.093,-1.08,REARM,,,,,,,,False,,,,,,,13228.304978048214,500000.0,False,,0.4234,,,,,,,,,2.381094896048679,5.998802231367851,8.37989712741653,93.98675008625796,0.7104973028836635,1.5772174077435026,-0.23684792800967408,0.0040323,0.0039672,0.0,,,,,,NEVER,1,0.4,,True,,-0.0025,False,,,,1.0,1.0,BULLRUN,False,,,0,,-0.3802,0.2659,True,,,,,0.0040097,0.0039758,2026-09-20T17:39:21.351820,2026-09-20T17:24:04.732638,1.0083,0.1538,31.89,16.61,6.32,0.5193,0.5243,0.7361,0.12,0.6831,4.5,0.4613,,,6.32,0.5193,,,,,,BULLRUN_LONG,2026-09-20T17:31:00.235347,0.542,,,,0.6277,0.4941,0.3706,0.7361,0.8444,,,,,,,2026-09-20T17:10:06.861218,0.2118,2026-09-20T17:08:08.933228,0.5369,2026-09-20T17:10:02.774892,0.2748,2026-09-20T17:09:18.313185,0.4966,2026-09-20T17:10:01.568360,0.3227,2026-09-20T17:09:27.482205,0.4915,2026-09-20T17:09:26.462487,0.484,0.4861,trailing,1.75,,,,,,,,,,0.5193,ema13,6.31,,,,,,,0.5193,ema13,6.31,,,,0.3763,,0.5243,,0.5243,,,,,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,2026-09-20T16:13:13,2026-09-20T17:07:27.445712,BR_TRAILING_STOP,MAKER,TAKER,True,
